image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_136767,phase,instruct-pix2pix,turn the color of astronaut to pink,,0.8,False,0.0,0.06,100,7.5,1.5,20260812,False,0.17132,0.91362,26.217,0.42739,0.10761,0.21068,0.80217,22.728,0.3125,0.14806,0.4404,0.04888,37.2
task_env_weather_112463,phase,instruct-pix2pix,transform the setting to spring with blooming flowers,,0.8,False,0.0,0.06,100,7.5,1.5,20260812,False,0.20723,0.91148,28.098,0.44546,0.09209,0.2842,0.72157,20.599,0.24322,0.12334,0.35388,0.03936,37.4
task_env_weather_63722,phase,instruct-pix2pix,change the setting to a snowy landscape,,0.8,False,0.0,0.06,100,7.5,1.5,20260812,False,0.1431,0.95277,25.72,0.47834,0.07857,0.18682,0.86048,21.935,0.30774,0.09852,0.58123,0.05176,37.5
task_obj_add_581286,phase,instruct-pix2pix,Add sauce,,0.8,False,0.0,0.06,100,7.5,1.5,20260812,False,0.1357,0.93803,31.054,0.53863,0.09902,0.16921,0.88019,27.61,0.4731,0.11356,0.41144,0.02801,37.6
task_obj_remove_380621,phase,instruct-pix2pix,Remove iceberg,,0.8,False,0.0,0.06,100,7.5,1.5,20260812,False,0.22225,0.939,28.948,0.53306,0.12033,0.28171,0.77115,21.347,0.31879,0.1328,0.55952,0.03569,37.6
task_obj_swap_joint_mask_533428,phase,instruct-pix2pix,Replace the samurai armor with red jacket,,0.8,False,0.0,0.06,100,7.5,1.5,20260812,False,0.19523,0.90654,24.925,0.42512,0.0737,0.32215,0.67851,17.424,0.22863,0.16357,0.61108,0.05672,37.7
