step,note,random_seed,init_std,site,fid_acut,fid_pen_acut,fid_chroma,fid_pen_chroma,fid_linf_total,fid_psnr_total,fid_lpips,fid_lpips_rel,fid_ssim,fid_linf,fid_psnr,fid_pen_linf,fid_pen_lpips,fid_pen_psnr,align_loss,align_psnr_floor,align_tau_acut,align_tau_chroma,align_tau_lpips,align_best_step
0,random control：無最佳化,1929522722,0.5,apa,,,,,,,,,,,,,,,,,,,,
0,,,,,0.1239982321858406,0.0,1.0997376441955566,9.5367431640625e-07,0.38627389073371887,28.52983856201172,0.1580609679222107,0.1580609679222107,0.7776216268539429,0.38627389073371887,28.52983856201172,0.3262738883495331,2.9802322387695312e-08,3.814697265625e-06,0.00010216236114501953,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
1,,,,,0.1268928349018097,0.002894073724746704,1.0766246318817139,0.0,0.3860127031803131,28.544246673583984,0.1579820066690445,0.1579820066690445,0.7778283953666687,0.3860127031803131,28.544246673583984,0.3260127007961273,0.0,0.0,0.2894073724746704,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
2,,,,,0.12414763867855072,0.00014887750148773193,1.066530704498291,0.0,0.38666003942489624,28.533964157104492,0.1580691784620285,0.1580691784620285,0.7776615023612976,0.38666003942489624,28.533964157104492,0.32666003704071045,8.240342140197754e-06,0.0,0.01571178436279297,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
3,,,,,0.12049947679042816,0.0,1.0599644184112549,0.0,0.3874245584011078,28.519060134887695,0.15817491710186005,0.15817491710186005,0.7774249911308289,0.3874245584011078,28.519060134887695,0.327424556016922,0.00011397898197174072,0.010782241821289062,0.022180140018463135,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
4,,,,,0.11938731372356415,0.0,1.0547237396240234,0.0,0.387615829706192,28.51626205444336,0.15818966925144196,0.15818966925144196,0.7773630619049072,0.387615829706192,28.51626205444336,0.3276158273220062,0.0001287311315536499,0.013580322265625,0.02645343542098999,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
5,,,,,0.11980396509170532,0.0,1.0496270656585693,0.0,0.3874962329864502,28.520689010620117,0.15815481543540955,0.15815481543540955,0.7774083614349365,0.3874962329864502,28.520689010620117,0.3274962306022644,9.387731552124023e-05,0.009153366088867188,0.01854109764099121,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
6,,,,,0.12082185596227646,0.0,1.0463159084320068,0.0,0.3872242867946625,28.527624130249023,0.15809765458106995,0.15809765458106995,0.7774941325187683,0.3872242867946625,28.527624130249023,0.3272242844104767,3.6716461181640625e-05,0.0022182464599609375,0.005889892578125,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
7,,,,,0.12217453867197037,0.0,1.0443174839019775,0.0,0.3868696689605713,28.535871505737305,0.15802547335624695,0.15802547335624695,0.7776025533676147,0.3868696689605713,28.535871505737305,0.3268696665763855,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
8,,,,,0.123260498046875,0.0,1.04280686378479,0.0,0.38656607270240784,28.542526245117188,0.15796419978141785,0.15796419978141785,0.7776896357536316,0.38656607270240784,28.542526245117188,0.32656607031822205,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
9,,,,,0.12417294085025787,0.00017417967319488525,1.041653037071228,0.0,0.38631799817085266,28.548057556152344,0.1579112410545349,0.1579112410545349,0.7777621150016785,0.38631799817085266,28.548057556152344,0.32631799578666687,0.0,0.0,0.017417967319488525,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
10,,,,,0.12421844899654388,0.000219687819480896,1.0400073528289795,0.0,0.3862318694591522,28.550098419189453,0.15788517892360687,0.15788517892360687,0.7777789831161499,0.3862318694591522,28.550098419189453,0.32623186707496643,0.0,0.0,0.0219687819480896,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
11,,,,,0.12357209622859955,0.0,1.0381312370300293,0.0,0.38628244400024414,28.549274444580078,0.1578785479068756,0.1578785479068756,0.7777501940727234,0.38628244400024414,28.549274444580078,0.32628244161605835,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
12,,,,,0.12284082919359207,0.0,1.0367283821105957,0.0,0.38637498021125793,28.547780990600586,0.15787741541862488,0.15787741541862488,0.777713418006897,0.38637498021125793,28.547780990600586,0.32637497782707214,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
13,,,,,0.12204312533140182,0.0,1.035748839378357,0.0,0.3864745497703552,28.545761108398438,0.15788331627845764,0.15788331627845764,0.7776703238487244,0.3864745497703552,28.545761108398438,0.32647454738616943,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
14,,,,,0.12125471234321594,0.0,1.0350896120071411,0.0,0.3865791857242584,28.543546676635742,0.15789207816123962,0.15789207816123962,0.7776238918304443,0.3865791857242584,28.543546676635742,0.32657918334007263,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
15,,,,,0.12048709392547607,0.0,1.034744381904602,0.0,0.3866773843765259,28.54121208190918,0.1579018235206604,0.1579018235206604,0.7775787115097046,0.3866773843765259,28.54121208190918,0.3266773819923401,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
16,,,,,0.11971237510442734,0.0,1.034735083580017,0.0,0.3867723345756531,28.538631439208984,0.15791386365890503,0.15791386365890503,0.7775305509567261,0.3867723345756531,28.538631439208984,0.3267723321914673,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
17,,,,,0.11893564462661743,0.0,1.035003900527954,0.0,0.3868544399738312,28.535808563232422,0.15792953968048096,0.15792953968048096,0.7774804830551147,0.3868544399738312,28.535808563232422,0.3268544375896454,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
18,,,,,0.11818185448646545,0.0,1.0353541374206543,0.0,0.38692963123321533,28.53302764892578,0.15794698894023895,0.15794698894023895,0.7774313688278198,0.38692963123321533,28.53302764892578,0.32692962884902954,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
19,,,,,0.11748993396759033,0.0,1.035679817199707,0.0,0.38700592517852783,28.53046226501465,0.1579645872116089,0.1579645872116089,0.7773842811584473,0.38700592517852783,28.53046226501465,0.32700592279434204,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
20,,,,,0.11686625331640244,0.0,1.0359551906585693,0.0,0.38708239793777466,28.52814483642578,0.15798071026802063,0.15798071026802063,0.7773415446281433,0.38708239793777466,28.52814483642578,0.32708239555358887,0.0,0.001697540283203125,0.001697540283203125,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
21,,,,,0.118893101811409,0.0,1.030238389968872,0.0,0.38671979308128357,28.539993286132812,0.15789794921875,0.15789794921875,0.777506947517395,0.38671979308128357,28.539993286132812,0.3267197906970978,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
22,,,,,0.12014013528823853,0.0,1.0266616344451904,0.0,0.386466920375824,28.547321319580078,0.15786170959472656,0.15786170959472656,0.7776025533676147,0.386466920375824,28.547321319580078,0.3264669179916382,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
23,,,,,0.1206260621547699,0.0,1.0252046585083008,0.0,0.3863207697868347,28.550634384155273,0.15785564482212067,0.15785564482212067,0.7776374220848083,0.3863207697868347,28.550634384155273,0.3263207674026489,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
24,,,,,0.12076617032289505,0.0,1.0245640277862549,0.0,0.386251837015152,28.552143096923828,0.1578574776649475,0.1578574776649475,0.7776494026184082,0.386251837015152,28.552143096923828,0.3262518346309662,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
25,,,,,0.12084805220365524,0.0,1.024153709411621,0.0,0.38619837164878845,28.55329704284668,0.15785759687423706,0.15785759687423706,0.7776591181755066,0.38619837164878845,28.55329704284668,0.32619836926460266,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
26,,,,,0.12091849744319916,0.0,1.0238254070281982,0.0,0.3861515522003174,28.554353713989258,0.15785658359527588,0.15785658359527588,0.777668833732605,0.3861515522003174,28.554353713989258,0.3261515498161316,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
27,,,,,0.12097645550966263,0.0,1.0235127210617065,0.0,0.3861040771007538,28.555320739746094,0.15785375237464905,0.15785375237464905,0.7776772379875183,0.3861040771007538,28.555320739746094,0.326104074716568,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
28,,,,,0.1210213452577591,0.0,1.0232105255126953,0.0,0.3860657513141632,28.556175231933594,0.15785038471221924,0.15785038471221924,0.7776843905448914,0.3860657513141632,28.556175231933594,0.3260657489299774,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
29,,,,,0.12105362862348557,0.0,1.0229270458221436,0.0,0.38603150844573975,28.556915283203125,0.15784654021263123,0.15784654021263123,0.7776908278465271,0.38603150844573975,28.556915283203125,0.32603150606155396,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
30,,,,,0.12107701599597931,0.0,1.0226818323135376,0.0,0.38600048422813416,28.55755615234375,0.15784230828285217,0.15784230828285217,0.7776963114738464,0.38600048422813416,28.55755615234375,0.32600048184394836,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
31,,,,,0.12109312415122986,0.0,1.0224899053573608,0.0,0.38597163558006287,28.55811882019043,0.15783755481243134,0.15783755481243134,0.7777009010314941,0.38597163558006287,28.55811882019043,0.3259716331958771,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
32,,,,,0.12110577523708344,0.0,1.0223617553710938,0.0,0.3859420120716095,28.558618545532227,0.157832533121109,0.157832533121109,0.7777048349380493,0.3859420120716095,28.558618545532227,0.3259420096874237,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
33,,,,,0.12111205607652664,0.0,1.0222835540771484,0.0,0.3859221041202545,28.559051513671875,0.15782849490642548,0.15782849490642548,0.7777081727981567,0.3859221041202545,28.559051513671875,0.3259221017360687,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
34,,,,,0.12111317366361618,0.0,1.0222523212432861,0.0,0.38590192794799805,28.559419631958008,0.1578245908021927,0.1578245908021927,0.7777107954025269,0.38590192794799805,28.559419631958008,0.32590192556381226,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
35,,,,,0.12110501527786255,0.0,1.022262454032898,0.0,0.3858901560306549,28.559711456298828,0.1578214168548584,0.1578214168548584,0.7777131795883179,0.3858901560306549,28.559711456298828,0.3258901536464691,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
36,,,,,0.12108755111694336,0.0,1.0223228931427002,0.0,0.3858809173107147,28.559917449951172,0.15781870484352112,0.15781870484352112,0.7777148485183716,0.3858809173107147,28.559917449951172,0.32588091492652893,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
37,,,,,0.12105664610862732,0.0,1.0224251747131348,0.0,0.3858717679977417,28.560035705566406,0.15781649947166443,0.15781649947166443,0.7777146697044373,0.3858717679977417,28.560035705566406,0.3258717656135559,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
38,,,,,0.12101267278194427,0.0,1.0225743055343628,0.0,0.3858689069747925,28.560056686401367,0.157814621925354,0.157814621925354,0.7777142524719238,0.3858689069747925,28.560056686401367,0.3258689045906067,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
39,,,,,0.12095504254102707,0.0,1.022751808166504,0.0,0.3858672082424164,28.55999183654785,0.15781359374523163,0.15781359374523163,0.7777125835418701,0.3858672082424164,28.55999183654785,0.3258672058582306,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
40,,,,,0.12088648974895477,0.0,1.022948980331421,0.0,0.38586974143981934,28.55985450744629,0.15781325101852417,0.15781325101852417,0.7777096033096313,0.38586974143981934,28.55985450744629,0.32586973905563354,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
41,,,,,0.12081047892570496,0.0,1.0231508016586304,0.0,0.3858773410320282,28.559663772583008,0.15781348943710327,0.15781348943710327,0.7777058482170105,0.3858773410320282,28.559663772583008,0.3258773386478424,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
42,,,,,0.12073107063770294,0.0,1.0233488082885742,0.0,0.38588374853134155,28.559446334838867,0.15781435370445251,0.15781435370445251,0.7777018547058105,0.38588374853134155,28.559446334838867,0.32588374614715576,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
43,,,,,0.12065103650093079,0.0,1.02354097366333,0.0,0.38589152693748474,28.55921173095703,0.15781544148921967,0.15781544148921967,0.7776978015899658,0.38589152693748474,28.55921173095703,0.32589152455329895,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
44,,,,,0.12057166546583176,0.0,1.0237247943878174,0.0,0.38589978218078613,28.558969497680664,0.15781696140766144,0.15781696140766144,0.7776929140090942,0.38589978218078613,28.558969497680664,0.32589977979660034,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
45,,,,,0.12049536406993866,0.0,1.0238903760910034,0.0,0.3859037458896637,28.558731079101562,0.15781855583190918,0.15781855583190918,0.7776893377304077,0.3859037458896637,28.558731079101562,0.3259037435054779,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
46,,,,,0.12042362987995148,0.0,1.0240452289581299,0.0,0.385912150144577,28.558500289916992,0.1578202247619629,0.1578202247619629,0.7776841521263123,0.385912150144577,28.558500289916992,0.32591214776039124,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
47,,,,,0.12035579979419708,0.0,1.0241835117340088,0.0,0.3859228789806366,28.558277130126953,0.15782193839550018,0.15782193839550018,0.7776798009872437,0.3859228789806366,28.558277130126953,0.3259228765964508,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
48,,,,,0.12029173970222473,0.0,1.024315595626831,0.0,0.3859318494796753,28.55807113647461,0.15782374143600464,0.15782374143600464,0.7776767015457153,0.3859318494796753,28.55807113647461,0.3259318470954895,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
49,,,,,0.12023318558931351,0.0,1.0244349241256714,0.0,0.3859325349330902,28.557870864868164,0.15782533586025238,0.15782533586025238,0.7776731848716736,0.3859325349330902,28.557870864868164,0.3259325325489044,0.0,0.0,0.0,28.529842376708984,0.12399876117706299,1.0997366905212402,0.1580609381198883,7
