condition,image_id,tau_target,tau_achieved,scale_k,budget_metric,budget_relative,budget_floor,budget_target_abs,budget_achieved_abs,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
Ra,horse_00,0.04,0.042888641357421875,0.34375,dists,True,0.037113,0.07711324930191041,0.08000189065933228,4.57013827019781,27.290660858154297,0.5220896005630493,0.7345322966575623,0.24329370260238647,0.9120778441429138,0.20543092489242554,0.08000189065933228,1.0142245292663574,0.04319821670651436,0.13505300879478455
