condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size,mask_gated,gate_open_frac
N1,horse_02,0.35,0.3451082706451416,3.0,3.515940206320999,18.02820587158203,0.8955085277557373,0.5350052714347839,0.27502962946891785,0.8094207644462585,0.3451082706451416,0.1137930154800415,0.9199236631393433,0.12548436224460602,0.3780873715877533,3.4802141189575195,11.313708305358887,11.313708305358887,11.7886381149292,32,True,0.724609375
