image,attack,content,prompt,kappa,steps,strength,guidance_scale,attack_seconds,mask_coverage,step_size,mask_tau,peak_mb,pert_psnr,pert_linf,pert_ssim,pert_vif_p,pert_fsim,pert_lpips,pert_dists,pert_acutance_ratio,pert_rms,pert_frac_gt_16_255,eval_seed,edit_psnr,edit_linf,edit_ssim,edit_vif_p,edit_fsim,edit_lpips,edit_dists,edit_acutance_ratio,edit_rms,edit_frac_gt_16_255,edit_niqe_a,edit_niqe_b,edit_clip_a,edit_siglip_a,edit_clip_b,edit_siglip_b
man_00,pg_encoder,man,a woman,0.06,5,0.3,7.5,0.5,,0.006,0.5,7289.6,37.311927795410156,0.030000030994415283,0.9628899097442627,0.5084353089332581,0.9847536683082581,0.44899630546569824,0.06488162279129028,1.0284188985824585,0.013626739382743835,0.0,20270803,27.380502700805664,0.7217817306518555,0.879682183265686,0.2596695125102997,0.8970433473587036,0.4506775736808777,0.18532133102416992,0.7795960307121277,0.04275370016694069,0.08768336474895477,5.665775750020026,6.631287102642169,0.2467244565486908,0.06834092736244202,0.24258454144001007,0.08526533097028732
man_00,pg_encoder,man,a woman,0.06,5,0.3,7.5,0.5,,0.006,0.5,7289.6,37.311927795410156,0.030000030994415283,0.9628899097442627,0.5084353089332581,0.9847536683082581,0.44899630546569824,0.06488162279129028,1.0284188985824585,0.013626739382743835,0.0,20270804,27.402240753173828,0.546170175075531,0.864668071269989,0.2720947861671448,0.8883258104324341,0.4614522457122803,0.19535362720489502,0.37424659729003906,0.04264684021472931,0.09327316284179688,5.684076615362769,6.408630791837115,0.24088336527347565,0.06994867324829102,0.24255409836769104,0.06621904671192169
man_00,semantic,man,a woman,0.06,5,0.3,7.5,6.2,0.25830078125,0.006,0.5,8653.4,36.95539855957031,0.030000030994415283,0.9508126974105835,0.4889772832393646,0.9786741137504578,0.3979261517524719,0.09115046262741089,1.085364818572998,0.014197745360434055,0.0,20270803,29.90587043762207,0.5264332890510559,0.8906054496765137,0.2548326849937439,0.9256972074508667,0.37618008255958557,0.1583653688430786,1.0833266973495483,0.03196718543767929,0.054327648133039474,5.665775750020026,4.211047637375159,0.2467244565486908,0.06834092736244202,0.24427668750286102,0.05638929456472397
man_00,semantic,man,a woman,0.06,5,0.3,7.5,6.2,0.25830078125,0.006,0.5,8653.4,36.95539855957031,0.030000030994415283,0.9508126974105835,0.4889772832393646,0.9786741137504578,0.3979261517524719,0.09115046262741089,1.085364818572998,0.014197745360434055,0.0,20270804,28.464277267456055,0.4814438223838806,0.8678703308105469,0.21504992246627808,0.9053953289985657,0.4137204885482788,0.16252541542053223,1.1484733819961548,0.03773850202560425,0.07500839233398438,5.684076615362769,4.475133801407873,0.24088336527347565,0.06994867324829102,0.24483314156532288,0.06260430812835693
man_00,pg_diffusion,man,a woman,0.06,5,0.3,7.5,10.5,,0.006,0.5,11432.1,36.94635772705078,0.030000030994415283,0.9516608715057373,0.4897746443748474,0.9794027209281921,0.4533468186855316,0.07786643505096436,1.0913023948669434,0.014212535694241524,0.0,20270803,27.493581771850586,0.582450270652771,0.8687260150909424,0.23125432431697845,0.9025918841362,0.46564972400665283,0.15462195873260498,0.9020909667015076,0.04220070317387581,0.08704376220703125,5.665775750020026,3.9675918476880727,0.2467244565486908,0.06834092736244202,0.24092808365821838,0.0733814686536789
man_00,pg_diffusion,man,a woman,0.06,5,0.3,7.5,10.5,,0.006,0.5,11432.1,36.94635772705078,0.030000030994415283,0.9516608715057373,0.4897746443748474,0.9794027209281921,0.4533468186855316,0.07786643505096436,1.0913023948669434,0.014212535694241524,0.0,20270804,26.45759391784668,0.5933378338813782,0.8178800344467163,0.18736645579338074,0.8755999803543091,0.5182209610939026,0.20233631134033203,0.77316814661026,0.047546591609716415,0.11159007251262665,5.684076615362769,4.341495868335581,0.24088336527347565,0.06994867324829102,0.23830848932266235,0.061799462884664536
