image,condition,radius,step,loss,param_absmean,eval
task_attr_mod_color_11699,phase_gain,2.5,0,0.4220588505268097,0.006513479259122288,0.13793468475341797
task_attr_mod_color_11699,phase_gain,2.5,150,0.0013347461353987455,0.10856542186956143,
task_attr_mod_color_11699,phase_gain,2.5,300,0.0030707232654094696,0.17211929924984046,
task_attr_mod_color_11699,phase_gain,2.5,400,0.004791837651282549,0.21213613274451792,0.005537697579711676
task_attr_mod_color_11699,phase_gain,2.5,450,0.004942402243614197,0.22975390489035852,
task_attr_mod_color_11699,phase_gain,2.5,600,0.021289166063070297,0.28278708150234944,
task_attr_mod_color_11699,phase_gain,2.5,750,0.000740591436624527,0.3323667755286286,
task_attr_mod_color_11699,phase_gain,2.5,800,0.001681111752986908,0.34456424170074834,0.0025751746725291014
task_attr_mod_color_11699,phase_gain,2.5,900,0.0005056866793893278,0.3722723325646827,
task_attr_mod_color_11699,phase_gain,2.5,1050,0.0016040911432355642,0.41201659533080986,
task_attr_mod_color_11699,phase_gain,2.5,1200,0.0025819558650255203,0.4500184004814944,0.001946088275872171
task_attr_mod_color_11699,phase_gain,2.5,1350,0.000506041687913239,0.4817563078300847,
task_attr_mod_color_11699,phase_gain,2.5,1500,0.0019887741655111313,0.5135672505873651,
task_attr_mod_color_11699,phase_gain,2.5,1600,0.0013395037967711687,0.5328564481450865,0.0017353359144181013
task_attr_mod_color_11699,phase_gain,2.5,1650,0.0017365344101563096,0.542658584051224,
task_attr_mod_color_11699,phase_gain,2.5,1800,0.0010918013285845518,0.5705060676267548,
task_attr_mod_color_11699,phase_gain,2.5,1950,0.0015082703903317451,0.5969723911199095,
task_attr_mod_color_11699,phase_gain,2.5,2000,0.001350492355413735,0.6050194066161968,0.0015984495403245091
task_attr_mod_color_11699,phase_gain,2.5,2100,0.0012707561254501343,0.622141331107147,
task_attr_mod_color_11699,phase_gain,2.5,2250,0.002385011874139309,0.6437768302587307,
task_attr_mod_color_11699,phase_gain,2.5,2400,0.00028976547764614224,0.6653030006381251,0.001522708567790687
task_attr_mod_color_11699,phase_gain,2.5,2550,0.0008183990721590817,0.6853849915520942,
task_attr_mod_color_11699,phase_gain,2.5,2700,0.0014028397854417562,0.7047794842789187,
task_attr_mod_color_11699,phase_gain,2.5,2800,0.0020194402895867825,0.7184954841773987,0.0014533086214214563
task_attr_mod_color_11699,phase_gain,2.5,2850,0.0015504974871873856,0.7236051120707159,
task_attr_mod_color_11699,phase_gain,2.5,3000,0.001514409901574254,0.7404924530833044,
task_attr_mod_color_11699,phase_gain,2.5,3150,0.001281075761653483,0.7567567474474997,
task_attr_mod_color_11699,phase_gain,2.5,3200,0.009379473514854908,0.7626941160154891,0.0013801805907860398
task_attr_mod_color_11699,phase_gain,2.5,3300,0.002098159398883581,0.7729979732277527,
task_attr_mod_color_11699,phase_gain,2.5,3450,0.0005676416913047433,0.7886951022087829,
task_attr_mod_color_11699,phase_gain,2.5,3600,0.0009041073499247432,0.8041031215555748,0.0013501623179763556
task_attr_mod_color_11699,phase_gain,2.5,3750,0.0019252864876762033,0.8172213460088177,
task_attr_mod_color_11699,phase_gain,2.5,3900,0.0009809753391891718,0.8296691539041652,
task_attr_mod_color_11699,phase_gain,2.5,4000,0.0017150144558399916,0.8373210349228449,0.001334601896815002
task_attr_mod_color_11699,phase_gain,2.5,4050,0.0020330329425632954,0.8417169280804038,
task_attr_mod_color_11699,phase_gain,2.5,4200,0.0010035497834905982,0.8534569927268244,
task_attr_mod_color_11699,phase_gain,2.5,4350,0.0016956569161266088,0.8649588209914143,
task_attr_mod_color_11699,phase_gain,2.5,4400,0.0010483606019988656,0.868822958362339,0.0013092877343297005
task_attr_mod_color_11699,phase_gain,2.5,4500,0.0007769223884679377,0.8749368174599722,
task_attr_mod_color_11699,phase_gain,2.5,4650,0.0017814208986237645,0.8861538824109525,
task_attr_mod_color_11699,phase_gain,2.5,4800,0.011470891535282135,0.8948432786576169,0.0012793627101927996
task_attr_mod_color_11699,phase_gain,2.5,4950,0.0004025600210297853,0.904142700719341,
task_attr_mod_color_11699,phase_gain,2.5,5100,0.0007088281563483179,0.912656476606915,
task_attr_mod_color_11699,phase_gain,2.5,5200,0.0009992627892643213,0.9189494458101288,0.0012737622018903494
task_attr_mod_color_11699,phase_gain,2.5,5250,0.00027999927988275886,0.9214362029020188,
task_attr_mod_color_11699,phase_gain,2.5,5400,0.0022529438138008118,0.9285494166231582,
task_attr_mod_color_11699,phase_gain,2.5,5550,0.0008109845803119242,0.9361098209624086,
task_attr_mod_color_11699,phase_gain,2.5,5600,0.0010789541993290186,0.9386986508730711,0.0012734769843518734
task_attr_mod_color_11699,phase_gain,2.5,5700,0.0005544063751585782,0.9427990667420815,
task_attr_mod_color_11699,phase_gain,2.5,5850,0.00041990441968664527,0.9503512633788722,
task_attr_mod_color_11699,phase_gain,2.5,5999,0.003974216990172863,0.9568707669828286,0.0012538862647488713
task_attr_mod_color_6205,phase_gain,2.5,0,0.3852142095565796,0.006513479259122288,0.13490699231624603
task_attr_mod_color_6205,phase_gain,2.5,150,0.0014173968229442835,0.10687876394085741,
task_attr_mod_color_6205,phase_gain,2.5,300,0.0037166113033890724,0.16747804858814827,
task_attr_mod_color_6205,phase_gain,2.5,400,0.0033571431413292885,0.2057397129524887,0.00517294742166996
task_attr_mod_color_6205,phase_gain,2.5,450,0.004972141236066818,0.22270402780194917,
task_attr_mod_color_6205,phase_gain,2.5,600,0.018530424684286118,0.2719606687441989,
task_attr_mod_color_6205,phase_gain,2.5,750,0.0010909575503319502,0.3176911791898712,
task_attr_mod_color_6205,phase_gain,2.5,800,0.0014568855985999107,0.328410665209131,0.002796637360006571
task_attr_mod_color_6205,phase_gain,2.5,900,0.0005468440358527005,0.35449846904368254,
task_attr_mod_color_6205,phase_gain,2.5,1050,0.004002343863248825,0.391234060469602,
task_attr_mod_color_6205,phase_gain,2.5,1200,0.0026844236999750137,0.42656326139923423,0.0021744875703006983
task_attr_mod_color_6205,phase_gain,2.5,1350,0.0008400730439461768,0.45738959257889544,
task_attr_mod_color_6205,phase_gain,2.5,1500,0.0018953732214868069,0.487661461959044,
task_attr_mod_color_6205,phase_gain,2.5,1600,0.001127860858105123,0.5079223318395405,0.001973085105419159
task_attr_mod_color_6205,phase_gain,2.5,1650,0.0016484204679727554,0.5171667745315582,
task_attr_mod_color_6205,phase_gain,2.5,1800,0.001764232642017305,0.5451090840367212,
task_attr_mod_color_6205,phase_gain,2.5,1950,0.0036767993588000536,0.5712303214555052,
task_attr_mod_color_6205,phase_gain,2.5,2000,0.0008593760430812836,0.579725864550702,0.0017963484860956669
task_attr_mod_color_6205,phase_gain,2.5,2100,0.002882836852222681,0.5973513911851723,
task_attr_mod_color_6205,phase_gain,2.5,2250,0.003912659361958504,0.6193384709653093,
task_attr_mod_color_6205,phase_gain,2.5,2400,0.00037884042831137776,0.6404948505844645,0.0016734334640204906
task_attr_mod_color_6205,phase_gain,2.5,2550,0.001343199284747243,0.6614927639879916,
task_attr_mod_color_6205,phase_gain,2.5,2700,0.0027587825898081064,0.6815117128582202,
task_attr_mod_color_6205,phase_gain,2.5,2800,0.0020003376994282007,0.6959634147667942,0.001634887303225696
task_attr_mod_color_6205,phase_gain,2.5,2850,0.001759222592227161,0.7015001287127277,
task_attr_mod_color_6205,phase_gain,2.5,3000,0.004850826226174831,0.7194144658603087,
task_attr_mod_color_6205,phase_gain,2.5,3150,0.001232591108419001,0.7355859556285532,
task_attr_mod_color_6205,phase_gain,2.5,3200,0.009380344301462173,0.7421697521464207,0.001559579512104392
task_attr_mod_color_6205,phase_gain,2.5,3300,0.002453923225402832,0.753345828438624,
task_attr_mod_color_6205,phase_gain,2.5,3450,0.0013693374348804355,0.7709375589177979,
task_attr_mod_color_6205,phase_gain,2.5,3600,0.0013589237350970507,0.7863694263763198,0.0015159632312133908
task_attr_mod_color_6205,phase_gain,2.5,3750,0.003799911355599761,0.8002578424121127,
task_attr_mod_color_6205,phase_gain,2.5,3900,0.0014524317812174559,0.8140080690190278,
task_attr_mod_color_6205,phase_gain,2.5,4000,0.001227667322382331,0.8227970544726766,0.0014627317432314157
task_attr_mod_color_6205,phase_gain,2.5,4050,0.0020430576987564564,0.8275336284661794,
task_attr_mod_color_6205,phase_gain,2.5,4200,0.0011295606382191181,0.8402693993647755,
task_attr_mod_color_6205,phase_gain,2.5,4350,0.0017095329239964485,0.8524952775118924,
task_attr_mod_color_6205,phase_gain,2.5,4400,0.0012706108391284943,0.8566926222227057,0.0014173611998558044
task_attr_mod_color_6205,phase_gain,2.5,4500,0.0010510941501706839,0.8635664891881308,
task_attr_mod_color_6205,phase_gain,2.5,4650,0.001428560703061521,0.8757432978738833,
task_attr_mod_color_6205,phase_gain,2.5,4800,0.011806349270045757,0.8851404509658893,0.0014042177936062217
task_attr_mod_color_6205,phase_gain,2.5,4950,0.0004069822025485337,0.8946528019491821,
task_attr_mod_color_6205,phase_gain,2.5,5100,0.0016057472676038742,0.904706970066133,
task_attr_mod_color_6205,phase_gain,2.5,5200,0.0009496903512626886,0.9113380231900452,0.001400483539327979
task_attr_mod_color_6205,phase_gain,2.5,5250,0.00031592504819855094,0.9135739898770159,
task_attr_mod_color_6205,phase_gain,2.5,5400,0.002542493399232626,0.9218187063101868,
task_attr_mod_color_6205,phase_gain,2.5,5550,0.0014682423789054155,0.9309098176992691,
task_attr_mod_color_6205,phase_gain,2.5,5600,0.001109565724618733,0.9333415501000696,0.001404294278472662
task_attr_mod_color_6205,phase_gain,2.5,5700,0.0011992251966148615,0.9386498080186216,
task_attr_mod_color_6205,phase_gain,2.5,5850,0.0007823233027011156,0.9465078424121127,
task_attr_mod_color_6205,phase_gain,2.5,5999,0.004501326009631157,0.9532328105058592,0.0013840983156114817
