image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,siglip_sim,siglip_blocked,edit_strength,usable,seconds
task_attr_mod_color_11699,phase,native,identity,0.39427,0.00162,0.39427,0.00162,1.0,0.89153,False,0.8,True,1271.2
task_attr_mod_color_11699,phase,native,blur1,0.19521,0.00806,0.39427,0.00162,0.49511,0.9719,False,0.8,True,1271.2
task_attr_mod_color_11699,phase,native,jpeg90,0.39481,0.00346,0.39427,0.00162,1.00135,0.89543,False,0.8,True,1271.2
task_attr_mod_color_11699,phase,native,jpeg75,0.42771,0.00369,0.39427,0.00162,1.0848,0.90414,False,0.8,True,1271.2
task_attr_mod_color_11699,phase,native,jpeg50,0.34602,0.00339,0.39427,0.00162,0.87762,0.90406,False,0.8,True,1271.2
task_attr_mod_color_11699,phase,native,jpeg30,0.32166,0.00236,0.39427,0.00162,0.81582,0.9138,False,0.8,True,1271.2
task_attr_mod_color_11699,phase,native,blur2,0.29882,0.00725,0.39427,0.00162,0.7579,0.8971,False,0.8,True,1271.2
task_attr_mod_color_11699,phase,native,crop_resize0.1,0.57383,0.00333,0.39427,0.00162,1.45541,0.90907,False,0.8,True,1271.2
task_attr_mod_color_11699,phase,native,crop_resize0.15,0.63683,0.00039,0.39427,0.00162,1.61519,0.90816,False,0.8,True,1271.2
task_attr_mod_color_136767,phase,native,identity,0.42952,0.0027,0.42952,0.0027,1.0,0.94712,False,0.8,True,1263.2
task_attr_mod_color_136767,phase,native,blur1,0.24058,0.01547,0.42952,0.0027,0.56011,0.97012,False,0.8,True,1263.2
task_attr_mod_color_136767,phase,native,jpeg90,0.4181,0.00336,0.42952,0.0027,0.97343,0.9349,False,0.8,True,1263.2
task_attr_mod_color_136767,phase,native,jpeg75,0.43636,0.00942,0.42952,0.0027,1.01592,0.93273,False,0.8,True,1263.2
task_attr_mod_color_136767,phase,native,jpeg50,0.32166,0.00659,0.42952,0.0027,0.74888,0.94494,False,0.8,True,1263.2
task_attr_mod_color_136767,phase,native,jpeg30,0.29835,0.00849,0.42952,0.0027,0.69462,0.94538,False,0.8,True,1263.2
task_attr_mod_color_136767,phase,native,blur2,0.31201,0.01927,0.42952,0.0027,0.72641,0.94319,False,0.8,True,1263.2
