image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,siglip_sim,siglip_blocked,edit_strength,usable,seconds
task_env_weather_112463,phase,native,identity,0.61253,0.14837,0.61253,0.14837,1.0,0.58431,True,0.8,True,1270.8
task_env_weather_112463,phase,native,blur1,0.34806,0.00761,0.61253,0.14837,0.56823,0.92274,False,0.8,True,1270.8
task_env_weather_112463,phase,native,jpeg90,0.55858,0.12426,0.61253,0.14837,0.91191,0.66737,True,0.8,True,1270.8
task_env_weather_112463,phase,native,jpeg75,0.59002,0.12718,0.61253,0.14837,0.96325,0.81093,True,0.8,True,1270.8
task_env_weather_112463,phase,native,jpeg50,0.51309,0.25455,0.61253,0.14837,0.83766,0.82059,True,0.8,True,1270.8
task_env_weather_112463,phase,native,jpeg30,0.5325,0.23432,0.61253,0.14837,0.86934,0.9157,False,0.8,True,1270.8
task_env_weather_112463,phase,native,blur2,0.40458,0.06699,0.61253,0.14837,0.66051,0.91162,False,0.8,True,1270.8
task_env_weather_112463,phase,native,crop_resize0.1,0.68436,0.21051,0.61253,0.14837,1.11726,0.84762,False,0.8,True,1270.8
task_env_weather_112463,phase,native,crop_resize0.15,0.74329,0.22592,0.61253,0.14837,1.21347,0.83153,True,0.8,True,1270.8
task_obj_remove_380621,phase,native,identity,0.68036,0.03113,0.68036,0.03113,1.0,0.70832,True,0.8,True,1264.2
task_obj_remove_380621,phase,native,blur1,0.53659,0.04387,0.68036,0.03113,0.78869,0.81501,True,0.8,True,1264.2
task_obj_remove_380621,phase,native,jpeg90,0.6578,0.02371,0.68036,0.03113,0.96685,0.7168,True,0.8,True,1264.2
task_obj_remove_380621,phase,native,jpeg75,0.65355,0.02046,0.68036,0.03113,0.9606,0.71503,True,0.8,True,1264.2
task_obj_remove_380621,phase,native,jpeg50,0.49894,0.03924,0.68036,0.03113,0.73334,0.87146,False,0.8,True,1264.2
task_obj_remove_380621,phase,native,jpeg30,0.50203,0.03555,0.68036,0.03113,0.73789,0.82874,True,0.8,True,1264.2
task_obj_remove_380621,phase,native,blur2,0.41481,0.02743,0.68036,0.03113,0.60969,0.84519,False,0.8,True,1264.2
task_obj_remove_380621,phase,native,crop_resize0.1,0.65765,0.03266,0.68036,0.03113,0.96662,0.7297,True,0.8,True,1264.2
task_obj_remove_380621,phase,native,crop_resize0.15,0.66484,0.00325,0.68036,0.03113,0.97718,0.78573,True,0.8,True,1264.2
