image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,siglip_sim,siglip_blocked,edit_strength,usable,seconds
task_attr_mod_color_11699,dct_shield_y,native,identity,0.65188,0.03419,0.65188,0.03419,1.0,0.71724,True,0.8,True,703.6
task_attr_mod_color_11699,dct_shield_y,native,jpeg90,0.62116,0.00709,0.65188,0.03419,0.95288,0.70548,True,0.8,True,703.6
task_attr_mod_color_11699,dct_shield_y,native,jpeg75,0.58456,0.00872,0.65188,0.03419,0.89673,0.7975,True,0.8,True,703.6
task_attr_mod_color_11699,dct_shield_y,native,jpeg50,0.31197,0.00417,0.65188,0.03419,0.47857,0.95428,False,0.8,True,703.6
task_attr_mod_color_11699,dct_shield_y,native,jpeg30,0.28009,0.003,0.65188,0.03419,0.42966,0.95231,False,0.8,True,703.6
task_attr_mod_color_136767,dct_shield_y,native,identity,0.62059,0.02114,0.62059,0.02114,1.0,0.83147,True,0.8,True,694.9
task_attr_mod_color_136767,dct_shield_y,native,jpeg90,0.61559,0.03413,0.62059,0.02114,0.99195,0.85045,False,0.8,True,694.9
task_attr_mod_color_136767,dct_shield_y,native,jpeg75,0.60394,0.02317,0.62059,0.02114,0.97317,0.81739,True,0.8,True,694.9
task_attr_mod_color_136767,dct_shield_y,native,jpeg50,0.29663,0.01404,0.62059,0.02114,0.47797,0.96268,False,0.8,True,694.9
task_attr_mod_color_136767,dct_shield_y,native,jpeg30,0.24978,0.01456,0.62059,0.02114,0.40248,0.96826,False,0.8,True,694.9
task_attr_mod_color_184837,dct_shield_y,native,identity,0.77619,0.0256,0.77619,0.0256,1.0,0.63044,True,0.8,True,695.3
task_attr_mod_color_184837,dct_shield_y,native,jpeg90,0.78118,0.02174,0.77619,0.0256,1.00643,0.63136,True,0.8,True,695.3
task_attr_mod_color_184837,dct_shield_y,native,jpeg75,0.65758,0.01675,0.77619,0.0256,0.84718,0.84384,False,0.8,True,695.3
task_attr_mod_color_184837,dct_shield_y,native,jpeg50,0.29853,0.04032,0.77619,0.0256,0.38461,0.9545,False,0.8,True,695.3
task_attr_mod_color_184837,dct_shield_y,native,jpeg30,0.23536,0.0332,0.77619,0.0256,0.30323,0.96918,False,0.8,True,695.3
task_attr_mod_color_32648,dct_shield_y,native,identity,0.51617,0.09245,0.51617,0.09245,1.0,0.71427,True,0.8,True,695.5
task_attr_mod_color_32648,dct_shield_y,native,jpeg90,0.52952,0.1065,0.51617,0.09245,1.02588,0.70971,True,0.8,True,695.5
task_attr_mod_color_32648,dct_shield_y,native,jpeg75,0.58477,0.08796,0.51617,0.09245,1.13291,0.80789,True,0.8,True,695.5
task_attr_mod_color_32648,dct_shield_y,native,jpeg50,0.45909,0.09933,0.51617,0.09245,0.88943,0.92224,False,0.8,True,695.5
task_attr_mod_color_32648,dct_shield_y,native,jpeg30,0.40744,0.0758,0.51617,0.09245,0.78936,0.9326,False,0.8,True,695.5
task_attr_mod_color_6205,dct_shield_y,native,identity,0.71913,0.02309,0.71913,0.02309,1.0,0.47933,True,0.8,True,694.2
task_attr_mod_color_6205,dct_shield_y,native,jpeg90,0.74203,0.02949,0.71913,0.02309,1.03185,0.45086,True,0.8,True,694.2
task_attr_mod_color_6205,dct_shield_y,native,jpeg75,0.72296,0.04654,0.71913,0.02309,1.00533,0.77732,True,0.8,True,694.2
task_attr_mod_color_6205,dct_shield_y,native,jpeg50,0.26624,0.04044,0.71913,0.02309,0.37023,0.93344,False,0.8,True,694.2
task_attr_mod_color_6205,dct_shield_y,native,jpeg30,0.21638,0.03831,0.71913,0.02309,0.3009,0.9492,False,0.8,True,694.2
