image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,siglip_sim,siglip_blocked,edit_strength,usable,seconds
task_env_weather_112463,phase,native,identity,0.46473,0.25095,0.46473,0.25095,1.0,0.9301,False,0.8,False,717.3
task_env_weather_112463,phase,native,jpeg90,0.47084,0.25608,0.46473,0.25095,1.01314,0.91912,False,0.8,False,717.3
task_env_weather_112463,phase,native,jpeg75,0.49878,0.25142,0.46473,0.25095,1.07327,0.88196,False,0.8,False,717.3
task_env_weather_112463,phase,native,jpeg50,0.48652,0.25772,0.46473,0.25095,1.04687,0.88293,False,0.8,False,717.3
task_env_weather_112463,phase,native,jpeg30,0.35957,0.07264,0.46473,0.25095,0.77371,0.91812,False,0.8,False,717.3
task_obj_remove_380621,phase,native,identity,0.40125,0.01928,0.40125,0.01928,1.0,0.93184,False,0.8,True,703.5
task_obj_remove_380621,phase,native,jpeg90,0.40091,0.01905,0.40125,0.01928,0.99915,0.93177,False,0.8,True,703.5
task_obj_remove_380621,phase,native,jpeg75,0.41792,0.02021,0.40125,0.01928,1.04156,0.92336,False,0.8,True,703.5
task_obj_remove_380621,phase,native,jpeg50,0.42293,0.0194,0.40125,0.01928,1.05404,0.9187,False,0.8,True,703.5
task_obj_remove_380621,phase,native,jpeg30,0.45464,0.05005,0.40125,0.01928,1.13305,0.82592,True,0.8,True,703.5
task_obj_swap_joint_mask_276754,phase,native,identity,0.3271,0.13774,0.3271,0.13774,1.0,0.89903,False,0.8,False,699.2
task_obj_swap_joint_mask_276754,phase,native,jpeg90,0.32172,0.13732,0.3271,0.13774,0.98357,0.92497,False,0.8,False,699.2
task_obj_swap_joint_mask_276754,phase,native,jpeg75,0.33771,0.15182,0.3271,0.13774,1.03244,0.90987,False,0.8,False,699.2
task_obj_swap_joint_mask_276754,phase,native,jpeg50,0.38542,0.17627,0.3271,0.13774,1.1783,0.91198,False,0.8,False,699.2
task_obj_swap_joint_mask_276754,phase,native,jpeg30,0.17842,0.07278,0.3271,0.13774,0.54546,0.9728,False,0.8,False,699.2
task_obj_swap_joint_mask_533428,phase,native,identity,0.49181,0.05597,0.49181,0.05597,1.0,0.87665,False,0.8,True,697.1
task_obj_swap_joint_mask_533428,phase,native,jpeg90,0.50145,0.05173,0.49181,0.05597,1.01959,0.8384,False,0.8,True,697.1
task_obj_swap_joint_mask_533428,phase,native,jpeg75,0.49853,0.05475,0.49181,0.05597,1.01365,0.86835,False,0.8,True,697.1
task_obj_swap_joint_mask_533428,phase,native,jpeg50,0.49255,0.0503,0.49181,0.05597,1.0015,0.87192,False,0.8,True,697.1
task_obj_swap_joint_mask_533428,phase,native,jpeg30,0.45596,0.0202,0.49181,0.05597,0.92709,0.88995,False,0.8,True,697.1
task_obj_swap_rand_mask_417469,phase,native,identity,0.38014,0.00235,0.38014,0.00235,1.0,0.90817,False,0.8,True,697.3
task_obj_swap_rand_mask_417469,phase,native,jpeg90,0.38255,0.00159,0.38014,0.00235,1.00635,0.90999,False,0.8,True,697.3
task_obj_swap_rand_mask_417469,phase,native,jpeg75,0.39943,0.0021,0.38014,0.00235,1.05076,0.89946,False,0.8,True,697.3
task_obj_swap_rand_mask_417469,phase,native,jpeg50,0.40069,0.00177,0.38014,0.00235,1.05408,0.90494,False,0.8,True,697.3
task_obj_swap_rand_mask_417469,phase,native,jpeg30,0.33083,0.00461,0.38014,0.00235,0.87029,0.9179,False,0.8,True,697.3
