image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,siglip_sim,siglip_blocked,edit_strength,usable,seconds
task_attr_mod_color_11699,phase_gain,native,identity,0.60058,0.01489,0.60058,0.01489,1.0,0.70767,True,0.8,True,1251.2
task_attr_mod_color_11699,phase_gain,native,blur1,0.25693,0.00652,0.60058,0.01489,0.4278,0.94697,False,0.8,True,1251.2
task_attr_mod_color_11699,phase_gain,native,jpeg90,0.47489,0.00135,0.60058,0.01489,0.79073,0.84467,False,0.8,True,1251.2
task_attr_mod_color_11699,phase_gain,native,jpeg75,0.42027,0.00245,0.60058,0.01489,0.69978,0.86992,False,0.8,True,1251.2
task_attr_mod_color_11699,phase_gain,native,jpeg50,0.34948,0.00377,0.60058,0.01489,0.5819,0.90409,False,0.8,True,1251.2
task_attr_mod_color_11699,phase_gain,native,jpeg30,0.35985,0.00324,0.60058,0.01489,0.59917,0.93101,False,0.8,True,1251.2
task_attr_mod_color_11699,phase_gain,native,blur2,0.32985,0.00477,0.60058,0.01489,0.54923,0.89616,False,0.8,True,1251.2
task_attr_mod_color_11699,phase_gain,native,crop_resize0.1,0.57297,0.00075,0.60058,0.01489,0.95403,0.84587,False,0.8,True,1251.2
task_attr_mod_color_11699,phase_gain,native,crop_resize0.15,0.63593,0.00227,0.60058,0.01489,1.05886,0.8543,False,0.8,True,1251.2
task_attr_mod_color_136767,phase_gain,native,identity,0.60591,0.04465,0.60591,0.04465,1.0,0.86335,False,0.8,True,1244.6
task_attr_mod_color_136767,phase_gain,native,blur1,0.28336,0.0068,0.60591,0.04465,0.46766,0.97714,False,0.8,True,1244.6
task_attr_mod_color_136767,phase_gain,native,jpeg90,0.50444,0.0345,0.60591,0.04465,0.83253,0.8575,False,0.8,True,1244.6
task_attr_mod_color_136767,phase_gain,native,jpeg75,0.38994,0.00128,0.60591,0.04465,0.64356,0.94176,False,0.8,True,1244.6
task_attr_mod_color_136767,phase_gain,native,jpeg50,0.34773,0.01107,0.60591,0.04465,0.5739,0.94685,False,0.8,True,1244.6
task_attr_mod_color_136767,phase_gain,native,jpeg30,0.34108,0.00823,0.60591,0.04465,0.56293,0.95617,False,0.8,True,1244.6
task_attr_mod_color_136767,phase_gain,native,blur2,0.33027,0.01839,0.60591,0.04465,0.54508,0.95321,False,0.8,True,1244.6
task_attr_mod_color_136767,phase_gain,native,crop_resize0.1,0.58687,0.00228,0.60591,0.04465,0.96858,0.87378,False,0.8,True,1244.6
