image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,siglip_sim,siglip_blocked,edit_strength,usable,seconds
task_env_weather_112463,phase_gain,native,identity,0.50111,0.2058,0.50111,0.2058,1.0,0.83184,True,0.8,False,1286.7
task_env_weather_112463,phase_gain,native,blur1,0.29105,0.01138,0.50111,0.2058,0.58081,0.92321,False,0.8,False,1286.7
task_env_weather_112463,phase_gain,native,jpeg90,0.50614,0.20656,0.50111,0.2058,1.01003,0.83434,True,0.8,False,1286.7
task_env_weather_112463,phase_gain,native,jpeg75,0.53438,0.20384,0.50111,0.2058,1.0664,0.80586,True,0.8,False,1286.7
task_env_weather_112463,phase_gain,native,jpeg50,0.48036,0.24496,0.50111,0.2058,0.95861,0.91859,False,0.8,False,1286.7
task_env_weather_112463,phase_gain,native,jpeg30,0.47609,0.23381,0.50111,0.2058,0.95008,0.91904,False,0.8,False,1286.7
task_env_weather_112463,phase_gain,native,blur2,0.35583,0.06048,0.50111,0.2058,0.71009,0.91349,False,0.8,False,1286.7
task_env_weather_112463,phase_gain,native,crop_resize0.1,0.66834,0.20052,0.50111,0.2058,1.33372,0.86783,False,0.8,False,1286.7
task_env_weather_112463,phase_gain,native,crop_resize0.15,0.74191,0.22453,0.50111,0.2058,1.48055,0.86012,False,0.8,False,1286.7
task_obj_remove_380621,phase_gain,native,identity,0.52645,0.03585,0.52645,0.03585,1.0,0.83111,True,0.8,True,1275.7
task_obj_remove_380621,phase_gain,native,blur1,0.47435,0.03328,0.52645,0.03585,0.90104,0.84822,False,0.8,True,1275.7
task_obj_remove_380621,phase_gain,native,jpeg90,0.52053,0.03361,0.52645,0.03585,0.98876,0.85435,False,0.8,True,1275.7
task_obj_remove_380621,phase_gain,native,jpeg75,0.54242,0.03009,0.52645,0.03585,1.03034,0.85991,False,0.8,True,1275.7
task_obj_remove_380621,phase_gain,native,jpeg50,0.45856,0.04023,0.52645,0.03585,0.87105,0.84406,False,0.8,True,1275.7
task_obj_remove_380621,phase_gain,native,jpeg30,0.45177,0.02873,0.52645,0.03585,0.85815,0.86054,False,0.8,True,1275.7
task_obj_remove_380621,phase_gain,native,blur2,0.40416,0.03748,0.52645,0.03585,0.7677,0.86427,False,0.8,True,1275.7
task_obj_remove_380621,phase_gain,native,crop_resize0.1,0.63254,0.00498,0.52645,0.03585,1.20151,0.85757,False,0.8,True,1275.7
task_obj_remove_380621,phase_gain,native,crop_resize0.15,0.64189,0.00712,0.52645,0.03585,1.21928,0.85126,False,0.8,True,1275.7
task_obj_swap_joint_mask_276754,phase_gain,native,identity,0.51797,0.19655,0.51797,0.19655,1.0,0.85381,False,0.8,False,1275.3
task_obj_swap_joint_mask_276754,phase_gain,native,blur1,0.15479,0.05496,0.51797,0.19655,0.29883,0.91681,False,0.8,False,1275.3
task_obj_swap_joint_mask_276754,phase_gain,native,jpeg90,0.4813,0.18664,0.51797,0.19655,0.92921,0.88903,False,0.8,False,1275.3
task_obj_swap_joint_mask_276754,phase_gain,native,jpeg75,0.44413,0.20935,0.51797,0.19655,0.85745,0.92428,False,0.8,False,1275.3
task_obj_swap_joint_mask_276754,phase_gain,native,jpeg50,0.41518,0.2242,0.51797,0.19655,0.80156,0.90073,False,0.8,False,1275.3
task_obj_swap_joint_mask_276754,phase_gain,native,jpeg30,0.30237,0.16884,0.51797,0.19655,0.58376,0.89077,False,0.8,False,1275.3
task_obj_swap_joint_mask_276754,phase_gain,native,blur2,0.24049,0.04745,0.51797,0.19655,0.4643,0.91416,False,0.8,False,1275.3
task_obj_swap_joint_mask_276754,phase_gain,native,crop_resize0.1,0.4584,0.19324,0.51797,0.19655,0.88499,0.92057,False,0.8,False,1275.3
task_obj_swap_joint_mask_276754,phase_gain,native,crop_resize0.15,0.51543,0.21973,0.51797,0.19655,0.9951,0.91945,False,0.8,False,1275.3
task_obj_swap_joint_mask_533428,phase_gain,native,identity,0.5512,0.01708,0.5512,0.01708,1.0,0.72769,True,0.8,True,1275.1
task_obj_swap_joint_mask_533428,phase_gain,native,blur1,0.40147,0.02136,0.5512,0.01708,0.72836,0.95747,False,0.8,True,1275.1
task_obj_swap_joint_mask_533428,phase_gain,native,jpeg90,0.53995,0.02456,0.5512,0.01708,0.97958,0.67921,True,0.8,True,1275.1
task_obj_swap_joint_mask_533428,phase_gain,native,jpeg75,0.55518,0.01564,0.5512,0.01708,1.00722,0.63766,True,0.8,True,1275.1
task_obj_swap_joint_mask_533428,phase_gain,native,jpeg50,0.51596,0.05277,0.5512,0.01708,0.93606,0.80441,True,0.8,True,1275.1
task_obj_swap_joint_mask_533428,phase_gain,native,jpeg30,0.48854,0.03492,0.5512,0.01708,0.88633,0.86958,False,0.8,True,1275.1
task_obj_swap_joint_mask_533428,phase_gain,native,blur2,0.43647,0.04077,0.5512,0.01708,0.79185,0.92072,False,0.8,True,1275.1
task_obj_swap_joint_mask_533428,phase_gain,native,crop_resize0.1,0.63758,0.00502,0.5512,0.01708,1.15672,0.7465,True,0.8,True,1275.1
task_obj_swap_joint_mask_533428,phase_gain,native,crop_resize0.15,0.65254,0.00974,0.5512,0.01708,1.18385,0.71822,True,0.8,True,1275.1
task_obj_swap_rand_mask_417469,phase_gain,native,identity,0.59135,0.00737,0.59135,0.00737,1.0,0.7263,True,0.8,True,1274.9
task_obj_swap_rand_mask_417469,phase_gain,native,blur1,0.27972,0.00228,0.59135,0.00737,0.47302,0.92753,False,0.8,True,1274.9
task_obj_swap_rand_mask_417469,phase_gain,native,jpeg90,0.57168,0.00968,0.59135,0.00737,0.96674,0.76343,True,0.8,True,1274.9
task_obj_swap_rand_mask_417469,phase_gain,native,jpeg75,0.59267,0.01163,0.59135,0.00737,1.00224,0.73387,True,0.8,True,1274.9
task_obj_swap_rand_mask_417469,phase_gain,native,jpeg50,0.44779,0.00205,0.59135,0.00737,0.75723,0.8413,False,0.8,True,1274.9
task_obj_swap_rand_mask_417469,phase_gain,native,jpeg30,0.41879,0.00252,0.59135,0.00737,0.7082,0.84393,False,0.8,True,1274.9
task_obj_swap_rand_mask_417469,phase_gain,native,blur2,0.34004,0.00447,0.59135,0.00737,0.57503,0.86254,False,0.8,True,1274.9
task_obj_swap_rand_mask_417469,phase_gain,native,crop_resize0.1,0.64973,0.00168,0.59135,0.00737,1.09873,0.76875,True,0.8,True,1274.9
task_obj_swap_rand_mask_417469,phase_gain,native,crop_resize0.15,0.67198,0.00151,0.59135,0.00737,1.13636,0.82719,True,0.8,True,1274.9
