image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,siglip_sim,siglip_blocked,edit_strength,usable,seconds
task_env_weather_112463,phase_gain,native,identity,0.63154,0.14949,0.63154,0.14949,1.0,0.59051,True,0.8,True,996.2
task_env_weather_112463,phase_gain,native,blur1,0.36572,0.00528,0.63154,0.14949,0.5791,0.91077,False,0.8,True,996.2
task_env_weather_112463,phase_gain,native,jpeg75,0.59456,0.12255,0.63154,0.14949,0.94145,0.62199,True,0.8,True,996.2
task_env_weather_112463,phase_gain,native,jpeg30,0.50618,0.24419,0.63154,0.14949,0.8015,0.92132,False,0.8,True,996.2
task_env_weather_112463,phase_gain,native,crop_resize0.1,0.70505,0.25105,0.63154,0.14949,1.11641,0.81184,True,0.8,True,996.2
task_env_weather_112463,phase_gain,native,jpeg_then_resize75,0.34563,0.00132,0.63154,0.14949,0.54728,0.93228,False,0.8,True,996.2
task_env_weather_112463,phase_gain,native,adverse_cleaner,0.59481,0.11923,0.63154,0.14949,0.94184,0.64248,True,0.8,True,996.2
task_env_weather_246440,phase_gain,native,identity,0.62483,0.01924,0.62483,0.01924,1.0,0.85245,False,0.8,True,986.5
task_env_weather_246440,phase_gain,native,blur1,0.43966,0.00522,0.62483,0.01924,0.70364,0.92351,False,0.8,True,986.5
task_env_weather_246440,phase_gain,native,jpeg75,0.58916,0.01634,0.62483,0.01924,0.94292,0.86558,False,0.8,True,986.5
task_env_weather_246440,phase_gain,native,jpeg30,0.50844,0.0163,0.62483,0.01924,0.81373,0.89649,False,0.8,True,986.5
task_env_weather_246440,phase_gain,native,crop_resize0.1,0.65144,0.01383,0.62483,0.01924,1.04259,0.86724,False,0.8,True,986.5
task_env_weather_246440,phase_gain,native,jpeg_then_resize75,0.42588,0.00545,0.62483,0.01924,0.68159,0.93883,False,0.8,True,986.5
task_env_weather_246440,phase_gain,native,adverse_cleaner,0.61843,0.01734,0.62483,0.01924,0.98975,0.84234,False,0.8,True,986.5
task_env_weather_63722,phase_gain,native,identity,0.54885,0.00935,0.54885,0.00935,1.0,0.80884,True,0.8,True,983.1
task_env_weather_63722,phase_gain,native,blur1,0.33367,0.00592,0.54885,0.00935,0.60794,0.92434,False,0.8,True,983.1
task_env_weather_63722,phase_gain,native,jpeg75,0.54602,0.00455,0.54885,0.00935,0.99484,0.82877,True,0.8,True,983.1
task_env_weather_63722,phase_gain,native,jpeg30,0.43489,0.00335,0.54885,0.00935,0.79235,0.88219,False,0.8,True,983.1
task_env_weather_63722,phase_gain,native,crop_resize0.1,0.58689,0.00371,0.54885,0.00935,1.06931,0.85923,False,0.8,True,983.1
task_env_weather_63722,phase_gain,native,jpeg_then_resize75,0.34086,0.00241,0.54885,0.00935,0.62105,0.92902,False,0.8,True,983.1
task_env_weather_63722,phase_gain,native,adverse_cleaner,0.5274,0.00434,0.54885,0.00935,0.96091,0.80734,True,0.8,True,983.1
