image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_136767,dct_shield,instruct-pix2pix,turn the color of astronaut to pink,,2.0,False,0.0,100,7.5,1.5,20260812,False,0.53237,0.68377,24.539,0.37143,0.10634,0.62829,0.24995,6.77,0.02135,0.42992,0.4365,0.0593,570.2
task_attr_mod_color_6205,dct_shield,instruct-pix2pix,turn the color of toolbox to red,,2.0,False,0.0,100,7.5,1.5,20260812,False,0.6057,0.67343,24.352,0.32559,0.11549,0.72905,0.18944,6.495,0.47412,0.78424,0.47274,0.06059,572.9
task_env_weather_181583,dct_shield,instruct-pix2pix,change the setting to a stormy day,,2.0,False,0.0,100,7.5,1.5,20260812,False,0.59795,0.71335,24.285,0.31985,0.11145,0.79961,0.23624,10.481,0.04079,0.44325,0.37311,0.06106,571.8
task_obj_add_13726,dct_shield,instruct-pix2pix,Add subscribe button,,2.0,False,0.0,100,7.5,1.5,20260812,False,0.50198,0.71582,24.356,0.3722,0.068,0.87709,0.23295,10.704,0.02775,0.46826,0.45851,0.06056,571.5
task_obj_add_581286,dct_shield,instruct-pix2pix,Add sauce,,2.0,False,0.0,100,7.5,1.5,20260812,False,0.65686,0.63111,24.622,0.2644,0.14464,0.8034,0.26152,11.548,0.03433,0.34854,0.39773,0.05874,571.2
task_obj_remove_257910,dct_shield,instruct-pix2pix,Remove bracelet,,2.0,False,0.0,100,7.5,1.5,20260812,False,0.60937,0.61283,24.429,0.28456,0.12905,0.73841,0.21938,6.847,0.04269,0.35492,0.42894,0.06006,573.1
task_obj_remove_657585,dct_shield,instruct-pix2pix,Remove frisbee,,2.0,False,0.0,100,7.5,1.5,20260812,False,0.69736,0.63705,24.774,0.29243,0.16321,0.85809,0.2913,11.011,0.06132,0.37192,0.38265,0.05771,572.6
task_obj_swap_joint_mask_75733,dct_shield,instruct-pix2pix,Replace the snowy landscape with sea,,2.0,False,0.0,100,7.5,1.5,20260812,False,0.60341,0.62756,24.536,0.25654,0.12792,0.66066,0.47959,11.775,0.05589,0.3831,0.47006,0.05932,573.3
