condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size,mask_gated,gate_open_frac
R,dog_03,0.1,0.10161617398262024,3.0,2.5542182927537675,24.607742309570312,0.714117169380188,0.8740408420562744,0.3761557340621948,0.9288210272789001,0.10161617398262024,0.029146552085876465,1.0122203826904297,0.05883181840181351,0.14476141333580017,1.2295509576797485,6.011262893676758,3.1987788677215576,3.386320114135742,32,False,1.0
