image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,phase_gain,instruct-pix2pix,turn the color of potted plant to pink,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.17996,0.93223,25.464,0.48442,0.084,0.22124,0.78894,20.147,0.36502,0.16008,0.68601,0.05331,81.7
task_attr_mod_color_136767,phase_gain,instruct-pix2pix,turn the color of astronaut to pink,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.26267,0.90717,25.836,0.41764,0.13908,0.3078,0.71437,21.137,0.28485,0.21277,0.6024,0.05107,82.0
task_attr_mod_color_184837,phase_gain,instruct-pix2pix,turn the color of frame to pink,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.30444,0.82177,20.845,0.35462,0.18908,0.39716,0.51139,15.565,0.26288,0.28074,0.78533,0.09073,82.1
task_attr_mod_color_32648,phase_gain,instruct-pix2pix,turn the color of potion bottle to orange,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.24157,0.98068,37.765,0.57056,0.05742,0.28079,0.80413,20.281,0.6021,0.21806,0.34067,0.01293,82.1
task_attr_mod_color_6205,phase_gain,instruct-pix2pix,turn the color of toolbox to red,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.18401,0.9335,28.494,0.52818,0.12733,0.37304,0.63077,11.135,0.40983,0.24582,0.6033,0.03761,82.6
task_env_weather_112463,phase_gain,instruct-pix2pix,transform the setting to spring with blooming flowers,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.27953,0.90496,28.625,0.52235,0.06661,0.35638,0.68847,20.035,0.24841,0.16095,0.4416,0.03705,82.3
task_env_weather_133752,phase_gain,instruct-pix2pix,transform the setting to a rainy day,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.29719,0.93514,29.799,0.51323,0.06625,0.34177,0.76874,18.48,0.26142,0.14994,0.39129,0.03236,82.7
task_env_weather_181583,phase_gain,instruct-pix2pix,change the setting to a stormy day,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.30368,0.87673,29.13,0.49359,0.07644,0.67692,0.61862,13.76,0.35899,0.38961,0.32159,0.03495,82.9
task_env_weather_246440,phase_gain,instruct-pix2pix,transform the setting to autumn with falling leaves,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.32956,0.79739,18.717,0.34339,0.12979,0.44436,0.47953,16.18,0.14918,0.22615,0.91893,0.11592,82.4
task_env_weather_63722,phase_gain,instruct-pix2pix,change the setting to a snowy landscape,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.25142,0.8965,23.584,0.40288,0.1071,0.29908,0.7429,19.681,0.24862,0.16275,0.69101,0.06619,82.7
task_obj_add_13726,phase_gain,instruct-pix2pix,Add subscribe button,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.32587,0.86205,24.273,0.37804,0.13529,0.42411,0.5707,17.997,0.17476,0.3067,0.6616,0.06114,82.6
