image,target_lpips,bilinear_scale,bilinear_lpips_actual,bilinear_disp_mean_px,bilinear_disp_max_px,bilinear_psnr,bilinear_ssim,bilinear_ms_ssim,bilinear_lpips,bilinear_dists,bilinear_gmsd,bilinear_haarpsi,bilinear_vif_p,bilinear_nlpd,bilinear_stlpips,bilinear_acutance_ratio,bilinear_niqe,bilinear_musiq,bilinear_niqe_orig,bilinear_musiq_orig,bicubic_scale,bicubic_lpips_actual,bicubic_disp_mean_px,bicubic_disp_max_px,bicubic_psnr,bicubic_ssim,bicubic_ms_ssim,bicubic_lpips,bicubic_dists,bicubic_gmsd,bicubic_haarpsi,bicubic_vif_p,bicubic_nlpd,bicubic_stlpips,bicubic_acutance_ratio,bicubic_niqe,bicubic_musiq,bicubic_niqe_orig,bicubic_musiq_orig
car_00,0.05,0.5029296875,0.05008622258901596,0.41219815611839294,2.004701614379883,26.356586456298828,0.9617469906806946,0.9804721474647522,0.05008622258901596,0.01544177532196045,0.06594163924455643,0.8758805394172668,0.5184613466262817,0.20870883762836456,0.024259647354483604,0.7733359932899475,2.6261229693979624,78.73765563964844,2.9221325658834987,78.87845611572266,0.61767578125,0.04998547583818436,0.5062433481216431,2.4620847702026367,24.437978744506836,0.942674458026886,0.9709513783454895,0.04998547583818436,0.015986919403076172,0.08341576904058456,0.832278847694397,0.43840986490249634,0.264963835477829,0.005423685535788536,0.9745293259620667,2.7014970960284654,78.8128890991211,2.9221325658834987,78.87845611572266
car_01,0.05,0.44921875,0.0499197356402874,0.36817696690559387,1.7906073331832886,28.405845642089844,0.9747353196144104,0.987164318561554,0.0499197356402874,0.01968550682067871,0.052678514271974564,0.906154453754425,0.5852384567260742,0.17407506704330444,0.022713225334882736,0.8200626969337463,2.02302763501528,67.64073944091797,2.029657290103223,68.9491958618164,0.618896484375,0.04997852444648743,0.507243812084198,2.4669506549835205,25.49445152282715,0.9519941806793213,0.9756631851196289,0.04997852444648743,0.02041560411453247,0.0752793475985527,0.8492885231971741,0.4723934531211853,0.24528540670871735,0.0054114386439323425,0.9958634376525879,2.050756014895312,68.19823455810547,2.029657290103223,68.9491958618164
dog_00,0.05,0.32958984375,0.04994884878396988,0.27012985944747925,1.3137606382369995,38.72134780883789,0.9930191040039062,0.995849072933197,0.04994884878396988,0.010520696640014648,0.024922627955675125,0.971112847328186,0.8078494668006897,0.08037980645895004,0.006178096868097782,0.8973534107208252,4.038869772375983,69.3369140625,4.890837184980747,71.42938232421875,0.52978515625,0.04999065399169922,0.4342087209224701,2.111748695373535,34.49749755859375,0.9812462329864502,0.9890679717063904,0.04999065399169922,0.016886234283447266,0.04580297693610191,0.9322181940078735,0.6690862774848938,0.13168033957481384,0.002592642791569233,1.0041204690933228,4.052211141803928,70.57965850830078,4.890837184980747,71.42938232421875
dog_01,0.05,0.41015625,0.05003508925437927,0.3361615836620331,1.6349022388458252,36.7568244934082,0.9898732304573059,0.9947441220283508,0.05003508925437927,0.010303854942321777,0.026829825714230537,0.9522532820701599,0.7386832237243652,0.1000896468758583,0.010672145523130894,0.8722831606864929,3.016177638078401,62.932037353515625,2.8344773143036273,64.90049743652344,0.77392578125,0.04997475445270538,0.634304940700531,3.084904909133911,31.366165161132812,0.9653761982917786,0.9820785522460938,0.04997475445270538,0.014553189277648926,0.055143944919109344,0.8739427924156189,0.5348086953163147,0.18656478822231293,0.004644256085157394,1.0125548839569092,2.9468522036500597,65.03499603271484,2.8344773143036273,64.90049743652344
person_00,0.05,0.5908203125,0.049950115382671356,0.4842327833175659,2.3550374507904053,36.10557174682617,0.9884309768676758,0.9935980439186096,0.049950115382671356,0.021451056003570557,0.03146664425730705,0.9523032307624817,0.7778488993644714,0.11006046086549759,0.0061830803751945496,0.9031869173049927,5.43239596206176,68.5832290649414,4.87769212157051,70.45679473876953,0.93994140625,0.05000491440296173,0.7703703045845032,3.7466506958007812,32.27701187133789,0.9717003703117371,0.9842603206634521,0.05000491440296173,0.03271079063415527,0.052759718149900436,0.9019126296043396,0.6513641476631165,0.16941721737384796,0.004693786613643169,1.0091211795806885,4.916643285775912,70.35526275634766,4.87769212157051,70.45679473876953
person_01,0.05,0.5419921875,0.049929071217775345,0.44421353936195374,2.1604065895080566,35.29505157470703,0.9875719547271729,0.9932053685188293,0.049929071217775345,0.020004630088806152,0.026600485667586327,0.9432639479637146,0.7230826020240784,0.10720781236886978,0.00973072275519371,0.835676372051239,4.22527788310517,73.65755462646484,4.37357086504111,75.18258666992188,0.8740234375,0.04998878389596939,0.7163443565368652,3.483898878097534,31.346834182739258,0.9689696431159973,0.9832455515861511,0.04998878389596939,0.022905588150024414,0.04709681123495102,0.8832844495773315,0.558074951171875,0.1706341952085495,0.0037613550666719675,0.9952250719070435,4.241287712744603,75.24835205078125,4.37357086504111,75.18258666992188
