loss,L_def,L_fid,defense_mode,edit_shift,attn_masked_l1,attn_ref_l1,attn_suppressed,attn_suppressed_rel,fid_acut,fid_pen_acut,fid_chroma,fid_pen_chroma,fid_linf_total,fid_psnr_total,fid_lpips,fid_lpips_rel,fid_ssim,fid_linf,fid_psnr,fid_pen_linf,fid_pen_lpips,fid_pen_psnr,proj_k,proj_metric,proj_floor,proj_iters,step,stage,stage_step,lr,grad_norm
313.45013427734375,313.45013427734375,0.0,suppress_attn_ca,nan,313.45013427734375,321.07135009765625,7.6212158203125,0.02373682926861724,0.06616750359535217,0.0,0.7757630944252014,0.0,0.5860913991928101,24.490711212158203,0.1762928068637848,0.11501522362232208,0.8408233523368835,0.39348113536834717,29.071552276611328,0.3334811329841614,0.0,4.928447723388672,1.1009615384615383,0.08481532335281372,0.04664963483810425,4,0,stage2,0,0.001,1.0
306.339599609375,306.339599609375,0.0,suppress_attn_ca,nan,306.339599609375,321.07135009765625,14.73175048828125,0.04588310505998271,0.07618159800767899,0.0,0.8873029947280884,0.0,0.5938659906387329,24.211402893066406,0.19067531824111938,0.13209694623947144,0.8320025205612183,0.42732667922973633,28.25927734375,0.36732667684555054,0.0,5.74072265625,1.0346153846153845,0.08724993467330933,0.04664963483810425,2,1,stage2,1,0.001,0.9999998211860657
297.6343994140625,297.6343994140625,0.0,suppress_attn_ca,nan,297.6343994140625,321.07135009765625,23.43695068359375,0.07299608226166933,0.08091042935848236,0.0,0.9412644505500793,0.0,0.5976857542991638,24.086307525634766,0.19699718058109283,0.13953013718128204,0.8280600309371948,0.4416499435901642,27.924592971801758,0.3816499412059784,0.0,6.075407028198242,0.9682692307692307,0.08496928215026855,0.04664963483810425,4,2,stage2,2,0.001,1.0
289.7709655761719,289.7709655761719,0.0,suppress_attn_ca,nan,289.7709655761719,321.07135009765625,31.300384521484375,0.09748731710868667,0.07856424897909164,0.0,0.918676495552063,0.0,0.5981824994087219,24.15268898010254,0.1931672990322113,0.1350511908531189,0.8304285407066345,0.4337920844554901,28.09546661376953,0.3737920820713043,0.0,5.904533386230469,1.0346153846153845,0.08837461471557617,0.04664963483810425,2,3,stage2,3,0.001,1.0
279.9079284667969,279.9079284667969,0.0,suppress_attn_ca,nan,279.9079284667969,321.07135009765625,41.163421630859375,0.128206461331225,0.08447171747684479,0.0,0.981576144695282,0.0,0.6022244095802307,23.999191284179688,0.20085377991199493,0.1440790742635727,0.8257302045822144,0.4577917158603668,27.698686599731445,0.39779171347618103,0.0,6.301313400268555,0.9682692307692307,0.0864182710647583,0.04664963483810425,4,4,stage2,4,0.001,0.9999999403953552
272.4080810546875,272.4080810546875,0.0,suppress_attn_ca,nan,272.4080810546875,321.07135009765625,48.66326904296875,0.15156527989235868,0.08318495750427246,0.0,0.9664878845214844,0.0,0.6015869379043579,24.047595977783203,0.19786164164543152,0.1405889093875885,0.8276611566543579,0.4568585455417633,27.81755828857422,0.3968585431575775,0.0,6.182441711425781,0.9682692307692307,0.08468508720397949,0.04664963483810425,4,5,stage2,5,0.001,1.0
266.19598388671875,266.19598388671875,0.0,suppress_attn_ca,nan,266.19598388671875,321.07135009765625,54.8753662109375,0.17091330694640536,0.0826268345117569,0.0,0.9563813209533691,0.0,0.600043773651123,24.086956024169922,0.19531995058059692,0.13762620091438293,0.8292876482009888,0.45729440450668335,27.91482162475586,0.39729440212249756,0.0,6.085178375244141,1.0014423076923076,0.08646762371063232,0.04664963483810425,5,6,stage2,6,0.001,0.9999999403953552
260.3363037109375,260.3363037109375,0.0,suppress_attn_ca,nan,260.3363037109375,321.07135009765625,60.73504638671875,0.1891637057253652,0.08593146502971649,0.0,0.9929046034812927,0.0,0.6007485389709473,24.011695861816406,0.19854767620563507,0.14146366715431213,0.8272531032562256,0.4758911430835724,27.7200870513916,0.4158911406993866,0.0,6.279912948608398,0.9682692307692307,0.0858880877494812,0.04664963483810425,4,7,stage2,7,0.001,1.0
256.61114501953125,256.61114501953125,0.0,suppress_attn_ca,nan,256.61114501953125,321.07135009765625,64.460205078125,0.20076598257215708,0.08538851886987686,0.0,0.9906015396118164,0.0,0.6011887788772583,24.0394287109375,0.1965034008026123,0.13909965753555298,0.8285117149353027,0.4777788519859314,27.786333084106445,0.4177788496017456,0.0,6.213666915893555,0.9682692307692307,0.08511936664581299,0.04664963483810425,4,8,stage2,8,0.001,0.9999999403953552
253.1317138671875,253.1317138671875,0.0,suppress_attn_ca,nan,253.1317138671875,321.07135009765625,67.93963623046875,0.2116029231814187,0.08498222380876541,0.0,0.9908867478370667,0.0,0.6014715433120728,24.0629940032959,0.19472667574882507,0.13704648613929749,0.8296078443527222,0.4787850081920624,27.842445373535156,0.4187850058078766,0.0,6.157554626464844,1.0014423076923076,0.08738481998443604,0.04664963483810425,5,9,stage2,9,0.001,1.0
249.0107421875,249.0107421875,0.0,suppress_attn_ca,nan,249.0107421875,321.07135009765625,72.06060791015625,0.22443798827967204,0.08829003572463989,0.0,1.0355710983276367,0.0,0.602496862411499,23.975297927856445,0.19843259453773499,0.14145483076572418,0.8271794319152832,0.495952308177948,27.61865997314453,0.4359523057937622,0.0,6.381340026855469,0.9682692307692307,0.08681374788284302,0.04664963483810425,4,10,stage2,10,0.001,1.0
246.1172332763672,246.1172332763672,0.0,suppress_attn_ca,nan,246.1172332763672,321.07135009765625,74.95411682128906,0.23345003158485242,0.08785355091094971,0.0,1.0372583866119385,0.0,0.6028150320053101,23.995302200317383,0.19682718813419342,0.13958849012851715,0.8281309604644775,0.4957039952278137,27.66440200805664,0.43570399284362793,0.0,6.335597991943359,0.9682692307692307,0.08627229928970337,0.04664963483810425,4,11,stage2,11,0.001,0.9999999403953552
