image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,phase_gain,instruct-pix2pix,turn the color of potted plant to pink,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.43494,0.83981,21.514,0.27401,0.18366,0.42312,0.61934,17.083,0.25425,0.29813,1.0,0.084,37.9
task_attr_mod_color_136767,phase_gain,instruct-pix2pix,turn the color of astronaut to pink,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.47599,0.74956,20.597,0.19539,0.23415,0.50709,0.4837,15.234,0.19569,0.35738,1.0,0.09336,38.4
task_attr_mod_color_184837,phase_gain,instruct-pix2pix,turn the color of frame to pink,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.4809,0.64705,17.285,0.16313,0.2694,0.5594,0.35306,14.333,0.1889,0.35654,0.98039,0.13669,38.6
task_attr_mod_color_32648,phase_gain,instruct-pix2pix,turn the color of potion bottle to orange,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.52439,0.92165,29.516,0.21049,0.15904,0.40266,0.66826,14.131,0.70809,0.31437,0.93971,0.03343,38.5
task_attr_mod_color_6205,phase_gain,instruct-pix2pix,turn the color of toolbox to red,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.4063,0.84869,24.662,0.32324,0.19502,0.55826,0.47009,10.167,0.35408,0.34457,0.90588,0.05846,38.6
task_env_weather_112463,phase_gain,instruct-pix2pix,transform the setting to spring with blooming flowers,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.52212,0.80532,23.706,0.28338,0.15226,0.47238,0.49342,16.627,0.23393,0.24452,0.95686,0.06527,38.6
task_env_weather_133752,phase_gain,instruct-pix2pix,transform the setting to a rainy day,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.49502,0.85545,26.29,0.32847,0.13189,0.56925,0.60813,16.614,0.35159,0.32273,0.86275,0.04847,38.6
task_env_weather_181583,phase_gain,instruct-pix2pix,change the setting to a stormy day,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.52097,0.75726,24.444,0.24584,0.18747,0.73171,0.55069,13.677,0.27422,0.41774,0.9451,0.05995,38.7
task_env_weather_246440,phase_gain,instruct-pix2pix,transform the setting to autumn with falling leaves,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.53666,0.54229,15.062,0.10322,0.2295,0.55619,0.30653,15.087,0.07748,0.3203,1.0,0.17657,38.6
task_env_weather_63722,phase_gain,instruct-pix2pix,change the setting to a snowy landscape,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.49207,0.76465,20.123,0.19342,0.1871,0.49161,0.57626,16.821,0.18112,0.30718,0.88235,0.09859,38.7
task_obj_add_13726,phase_gain,instruct-pix2pix,Add subscribe button,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.5797,0.65814,19.222,0.10573,0.23598,0.80698,0.4058,14.351,0.18234,0.44186,1.0,0.10937,38.8
task_obj_add_340466,phase_gain,instruct-pix2pix,Add orange juice,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.4028,0.85426,23.12,0.34515,0.19227,0.47938,0.66948,15.174,0.3027,0.30363,0.96471,0.06982,39.0
task_obj_add_40931,phase_gain,instruct-pix2pix,Add the blood on snout,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.56475,0.63174,18.653,0.15915,0.24482,0.57633,0.32823,15.509,0.16315,0.4132,0.98431,0.11678,38.8
task_obj_add_581286,phase_gain,instruct-pix2pix,Add sauce,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.44988,0.89038,28.919,0.40622,0.14118,0.59685,0.42074,12.337,0.18431,0.36032,0.6549,0.03581,38.9
