image,condition,radius,step,loss,param_absmean,eval
task_attr_mod_color_11699,phase_gain,4.5,0,0.42205891013145447,0.008768380653389314,0.15702597796916962
task_attr_mod_color_11699,phase_gain,4.5,100,0.08223072439432144,0.2055172280173164,0.10216017067432404
task_attr_mod_color_11699,phase_gain,4.5,200,0.0671849250793457,0.35227386442742775,0.07152972370386124
task_attr_mod_color_11699,phase_gain,4.5,300,0.0017567961476743221,0.4775548751305256,0.0569600909948349
task_attr_mod_color_11699,phase_gain,4.5,400,0.04846274107694626,0.6005244681082492,0.04648488759994507
task_attr_mod_color_11699,phase_gain,4.5,500,0.04297278821468353,0.7200818776105117,0.03889397159218788
task_attr_mod_color_11699,phase_gain,4.5,600,0.03447484225034714,0.8206108597285068,0.03388436511158943
task_attr_mod_color_11699,phase_gain,4.5,700,0.02302124723792076,0.9211448181343543,0.029683900997042656
task_attr_mod_color_11699,phase_gain,4.5,800,0.02966443821787834,1.0117828706926557,0.026227857917547226
task_attr_mod_color_11699,phase_gain,4.5,900,0.0009567113593220711,1.0905700704838148,0.023812780156731606
task_attr_mod_color_11699,phase_gain,4.5,1000,0.005752227269113064,1.1650015227984685,0.02183319441974163
task_attr_mod_color_11699,phase_gain,4.5,1100,0.024526294320821762,1.234906130351549,0.020008817315101624
task_attr_mod_color_11699,phase_gain,4.5,1200,0.019799716770648956,1.2971351266098154,0.018651055172085762
task_attr_mod_color_11699,phase_gain,4.5,1300,0.018979929387569427,1.3564753197876784,0.017571108415722847
task_attr_mod_color_11699,phase_gain,4.5,1400,0.005493671167641878,1.408525169683258,0.016794245690107346
task_attr_mod_color_11699,phase_gain,4.5,1500,0.017244398593902588,1.4578364840758788,0.015943529084324837
task_attr_mod_color_11699,phase_gain,4.5,1600,0.014560408890247345,1.5017030325443788,0.015299320220947266
task_attr_mod_color_11699,phase_gain,4.5,1700,0.014390957541763783,1.5419902975983293,0.014709675684571266
task_attr_mod_color_11699,phase_gain,4.5,1800,0.013874463737010956,1.579482901148625,0.014285054057836533
task_attr_mod_color_11699,phase_gain,4.5,1900,0.0032379620242863894,1.6141473960146189,0.013940945267677307
task_attr_mod_color_11699,phase_gain,4.5,2000,0.006789573468267918,1.6466816045945005,0.013470618054270744
task_attr_mod_color_11699,phase_gain,4.5,2100,0.010761484503746033,1.6771848894883397,0.013058384880423546
task_attr_mod_color_11699,phase_gain,4.5,2200,0.0021329333540052176,1.7060694396101637,0.012824835255742073
task_attr_mod_color_11699,phase_gain,4.5,2300,0.010795490816235542,1.7320893338844414,0.01253944169729948
task_attr_mod_color_11699,phase_gain,4.5,2400,0.000750063918530941,1.7559267316394014,0.012266440317034721
task_attr_mod_color_11699,phase_gain,4.5,2500,0.014153898693621159,1.7805664266446224,0.012000948190689087
task_attr_mod_color_11699,phase_gain,4.5,2600,0.010604999959468842,1.8018143056038984,0.01177939772605896
task_attr_mod_color_11699,phase_gain,4.5,2700,0.007203181739896536,1.8219123085624782,0.011654235422611237
task_attr_mod_color_11699,phase_gain,4.5,2800,0.010620844550430775,1.8428650365471633,0.011409963481128216
task_attr_mod_color_11699,phase_gain,4.5,2900,0.0028969605918973684,1.8593350809258615,0.011354858055710793
task_attr_mod_color_11699,phase_gain,4.5,3000,0.009213164448738098,1.8797038700835365,0.011119993403553963
task_attr_mod_color_11699,phase_gain,4.5,3100,0.010936399921774864,1.8971375739644971,0.010904650203883648
task_attr_mod_color_11699,phase_gain,4.5,3200,0.00953435618430376,1.914978952749739,0.010746492072939873
task_attr_mod_color_11699,phase_gain,4.5,3300,0.0007268073968589306,1.9289605812739297,0.010764745995402336
task_attr_mod_color_11699,phase_gain,4.5,3400,0.009547614492475986,1.944947680995475,0.010509304702281952
task_attr_mod_color_11699,phase_gain,4.5,3500,0.011527489870786667,1.9606385964148973,0.010386662557721138
