strength,dsiglip_P,dsiglip_C,dniqe_P,dniqe_C
0.2,0.016442060470581055,-0.012200124561786652,0.5666382111318269,-0.22675272769200872
0.3,0.052357617765665054,-0.011955522000789642,0.960219293773148,-0.13478261269627856
0.4,0.016499847173690796,-0.015507638454437256,0.8416281228366049,0.028480905176187843
0.5,0.00486098974943161,0.0005481168627738953,0.7804461134906844,-0.2108604336405313
