image_id,condition,ca,t,masked_l1,masked_fraction,rel_to_first_pct,trained_at_t,source
horse_00,apa+A,horse,267,135.56942749023438,0.22356398403644562,-7.641279659034794,False,runs\s3t20_r_merged\apa\horse_00\x_def_tau0.04.png
horse_00,apa+A,horse,300,155.77899169921875,0.23610131442546844,-9.50382784374051,False,runs\s3t20_r_merged\apa\horse_00\x_def_tau0.04.png
horse_00,apa+A,horse,333,141.2722625732422,0.22351746261119843,-5.2535055025798805,False,runs\s3t20_r_merged\apa\horse_00\x_def_tau0.04.png
horse_00,apa+A,horse,367,138.02883911132812,0.2251225858926773,-6.130405447053954,False,runs\s3t20_r_merged\apa\horse_00\x_def_tau0.04.png
horse_00,apa+A,horse,400,141.47915649414062,0.20944420993328094,-8.71068701869191,True,runs\s3t20_r_merged\apa\horse_00\x_def_tau0.04.png
horse_00,apa_rd,horse,33,126.50993347167969,0.18135127425193787,-3.505287510646371,False,runs\s3t20_rd_merged\apa_rd\horse_00\x_def_tau0.04.png
horse_00,apa_rd,horse,67,122.62803649902344,0.18922318518161774,-6.9675551335142805,False,runs\s3t20_rd_merged\apa_rd\horse_00\x_def_tau0.04.png
horse_00,apa_rd,horse,100,129.8045654296875,0.20325647294521332,-2.145042393333385,False,runs\s3t20_rd_merged\apa_rd\horse_00\x_def_tau0.04.png
horse_00,apa_rd,horse,133,127.50651550292969,0.2070876657962799,-3.751476191633485,False,runs\s3t20_rd_merged\apa_rd\horse_00\x_def_tau0.04.png
horse_00,apa_rd,horse,167,140.33071899414062,0.22630329430103302,-3.747133753362075,False,runs\s3t20_rd_merged\apa_rd\horse_00\x_def_tau0.04.png
horse_00,apa_rd,horse,200,143.8548583984375,0.22592805325984955,-4.822433854186492,True,runs\s3t20_rd_merged\apa_rd\horse_00\x_def_tau0.04.png
horse_00,apa_rd,horse,233,139.92218017578125,0.2218531370162964,-9.125035849763774,False,runs\s3t20_rd_merged\apa_rd\horse_00\x_def_tau0.04.png
horse_00,apa_rd,horse,267,138.990966796875,0.22484935820102692,-5.310304321837888,False,runs\s3t20_rd_merged\apa_rd\horse_00\x_def_tau0.04.png
horse_00,apa_rd,horse,300,162.21682739257812,0.2418413907289505,-5.7639173406294315,False,runs\s3t20_rd_merged\apa_rd\horse_00\x_def_tau0.04.png
horse_00,apa_rd,horse,333,140.77394104003906,0.2203153818845749,-5.587712781090037,False,runs\s3t20_rd_merged\apa_rd\horse_00\x_def_tau0.04.png
horse_00,apa_rd,horse,367,141.40396118164062,0.2259538322687149,-3.835078308560824,False,runs\s3t20_rd_merged\apa_rd\horse_00\x_def_tau0.04.png
horse_00,apa_rd,horse,400,144.7313232421875,0.2116713523864746,-6.612229016207638,True,runs\s3t20_rd_merged\apa_rd\horse_00\x_def_tau0.04.png
horse_00,apa_pj,horse,33,116.09638977050781,0.17118029296398163,-11.44815711673025,False,runs\s3t20_pj_merged\apa_pj\horse_00\x_def_tau0.04.png
horse_00,apa_pj,horse,67,113.81777954101562,0.18016575276851654,-13.651505787098806,False,runs\s3t20_pj_merged\apa_pj\horse_00\x_def_tau0.04.png
horse_00,apa_pj,horse,100,119.29942321777344,0.19287386536598206,-10.064488388133086,False,runs\s3t20_pj_merged\apa_pj\horse_00\x_def_tau0.04.png
horse_00,apa_pj,horse,133,119.58816528320312,0.1990508884191513,-9.72865717442668,False,runs\s3t20_pj_merged\apa_pj\horse_00\x_def_tau0.04.png
horse_00,apa_pj,horse,167,130.74293518066406,0.2160385102033615,-10.323396453468192,False,runs\s3t20_pj_merged\apa_pj\horse_00\x_def_tau0.04.png
horse_00,apa_pj,horse,200,131.16416931152344,0.21401503682136536,-13.218875333140645,True,runs\s3t20_pj_merged\apa_pj\horse_00\x_def_tau0.04.png
horse_00,apa_pj,horse,233,135.084228515625,0.21938179433345795,-12.267130141926419,False,runs\s3t20_pj_merged\apa_pj\horse_00\x_def_tau0.04.png
horse_00,apa_pj,horse,267,132.49351501464844,0.21806512773036957,-9.736791496660512,False,runs\s3t20_pj_merged\apa_pj\horse_00\x_def_tau0.04.png
horse_00,apa_pj,horse,300,155.0991668701172,0.23655849695205688,-9.898756223359639,False,runs\s3t20_pj_merged\apa_pj\horse_00\x_def_tau0.04.png
horse_00,apa_pj,horse,333,138.45689392089844,0.22047242522239685,-7.141677360726495,False,runs\s3t20_pj_merged\apa_pj\horse_00\x_def_tau0.04.png
horse_00,apa_pj,horse,367,138.77078247070312,0.22412268817424774,-5.625830296134893,False,runs\s3t20_pj_merged\apa_pj\horse_00\x_def_tau0.04.png
horse_00,apa_pj,horse,400,150.21292114257812,0.21977905929088593,-3.075232339335543,True,runs\s3t20_pj_merged\apa_pj\horse_00\x_def_tau0.04.png
horse_00,Ra+A,horse,33,135.01992797851562,0.18860957026481628,2.9856610709283693,False,runs\s3t20_r_merged\Ra\horse_00\x_def_tau0.04.png
horse_00,Ra+A,horse,67,130.89312744140625,0.19790112972259521,-0.697197722875631,False,runs\s3t20_r_merged\Ra\horse_00\x_def_tau0.04.png
horse_00,Ra+A,horse,100,134.5769805908203,0.2080944925546646,1.452708438682082,False,runs\s3t20_r_merged\Ra\horse_00\x_def_tau0.04.png
horse_00,Ra+A,horse,133,134.51095581054688,0.2159775197505951,1.5358382413021676,False,runs\s3t20_r_merged\Ra\horse_00\x_def_tau0.04.png
horse_00,Ra+A,horse,167,146.25440979003906,0.23377381265163422,0.31592686480421683,False,runs\s3t20_r_merged\Ra\horse_00\x_def_tau0.04.png
horse_00,Ra+A,horse,200,151.06094360351562,0.23702460527420044,-0.054727994999870244,True,runs\s3t20_r_merged\Ra\horse_00\x_def_tau0.04.png
horse_00,Ra+A,horse,233,152.19773864746094,0.2394678294658661,-1.152454700466432,False,runs\s3t20_r_merged\Ra\horse_00\x_def_tau0.04.png
horse_00,Ra+A,horse,267,143.56503295898438,0.2314302623271942,-2.19415265469477,False,runs\s3t20_r_merged\Ra\horse_00\x_def_tau0.04.png
horse_00,Ra+A,horse,300,170.16574096679688,0.2509215474128723,-1.1461813839308777,False,runs\s3t20_r_merged\Ra\horse_00\x_def_tau0.04.png
horse_00,Ra+A,horse,333,149.57464599609375,0.23325125873088837,0.31462026365718376,False,runs\s3t20_r_merged\Ra\horse_00\x_def_tau0.04.png
horse_00,Ra+A,horse,367,148.9967041015625,0.23645026981830597,1.328536078306275,False,runs\s3t20_r_merged\Ra\horse_00\x_def_tau0.04.png
horse_00,Ra+A,horse,400,157.453125,0.22768226265907288,1.5965034298555336,True,runs\s3t20_r_merged\Ra\horse_00\x_def_tau0.04.png
horse_03,unprotected,horse,33,239.286865234375,0.267322301864624,0.0,False,orig
horse_03,unprotected,horse,67,243.55178833007812,0.2761850953102112,0.0,False,orig
horse_03,unprotected,horse,100,247.56967163085938,0.28107377886772156,0.0,False,orig
horse_03,unprotected,horse,133,255.06582641601562,0.287954181432724,0.0,False,orig
horse_03,unprotected,horse,167,272.10040283203125,0.297293096780777,0.0,False,orig
horse_03,unprotected,horse,200,252.36508178710938,0.28891220688819885,0.0,True,orig
horse_03,unprotected,horse,233,264.7716064453125,0.2869755029678345,0.0,False,orig
horse_03,unprotected,horse,267,265.26910400390625,0.2813083827495575,0.0,False,orig
horse_03,unprotected,horse,300,276.145263671875,0.28671228885650635,0.0,False,orig
horse_03,unprotected,horse,333,260.6351318359375,0.2701466977596283,0.0,False,orig
horse_03,unprotected,horse,367,270.6779479980469,0.27931028604507446,0.0,False,orig
horse_03,unprotected,horse,400,250.8948211669922,0.26215627789497375,0.0,True,orig
horse_03,apa+A,horse,33,181.22804260253906,0.21777144074440002,-24.263271857805023,False,runs\s3t20_r_merged\apa\horse_03\x_def_tau0.04.png
horse_03,apa+A,horse,67,191.6451416015625,0.2333928495645523,-21.312365260963784,False,runs\s3t20_r_merged\apa\horse_03\x_def_tau0.04.png
horse_03,apa+A,horse,100,211.84066772460938,0.24917159974575043,-14.431898572586066,False,runs\s3t20_r_merged\apa\horse_03\x_def_tau0.04.png
horse_03,apa+A,horse,133,216.31137084960938,0.2588222324848175,-15.193903515399686,False,runs\s3t20_r_merged\apa\horse_03\x_def_tau0.04.png
horse_03,apa+A,horse,167,228.60592651367188,0.26771989464759827,-15.984715886366663,False,runs\s3t20_r_merged\apa\horse_03\x_def_tau0.04.png
horse_03,apa+A,horse,200,213.32904052734375,0.25891566276550293,-15.46808337482114,True,runs\s3t20_r_merged\apa\horse_03\x_def_tau0.04.png
horse_03,apa+A,horse,233,231.46514892578125,0.26427993178367615,-12.579316176189215,False,runs\s3t20_r_merged\apa\horse_03\x_def_tau0.04.png
horse_03,apa+A,horse,267,221.94717407226562,0.2540358304977417,-16.331313853649043,False,runs\s3t20_r_merged\apa\horse_03\x_def_tau0.04.png
horse_03,apa+A,horse,300,234.69522094726562,0.26482129096984863,-15.010231272284901,False,runs\s3t20_r_merged\apa\horse_03\x_def_tau0.04.png
horse_03,apa+A,horse,333,219.62713623046875,0.24805250763893127,-15.733871069722916,False,runs\s3t20_r_merged\apa\horse_03\x_def_tau0.04.png
horse_03,apa+A,horse,367,234.56593322753906,0.2567916512489319,-13.341321314719135,False,runs\s3t20_r_merged\apa\horse_03\x_def_tau0.04.png
horse_03,apa+A,horse,400,222.42599487304688,0.24562135338783264,-11.3469166727028,True,runs\s3t20_r_merged\apa\horse_03\x_def_tau0.04.png
horse_03,apa_rd,horse,33,220.87557983398438,0.24384650588035583,-7.6942315167852104,False,runs\s3t20_rd_merged\apa_rd\horse_03\x_def_tau0.04.png
horse_03,apa_rd,horse,67,236.98049926757812,0.2641419768333435,-2.6981074980217956,False,runs\s3t20_rd_merged\apa_rd\horse_03\x_def_tau0.04.png
horse_03,apa_rd,horse,100,237.69784545898438,0.2689286470413208,-3.987494149361903,False,runs\s3t20_rd_merged\apa_rd\horse_03\x_def_tau0.04.png
horse_03,apa_rd,horse,133,242.96029663085938,0.27517691254615784,-4.746041425954084,False,runs\s3t20_rd_merged\apa_rd\horse_03\x_def_tau0.04.png
horse_03,apa_rd,horse,167,257.96807861328125,0.28436413407325745,-5.193790259646891,False,runs\s3t20_rd_merged\apa_rd\horse_03\x_def_tau0.04.png
horse_03,apa_rd,horse,200,239.75863647460938,0.2758638560771942,-4.995320756432764,True,runs\s3t20_rd_merged\apa_rd\horse_03\x_def_tau0.04.png
horse_03,apa_rd,horse,233,252.47950744628906,0.27613869309425354,-4.6425291457988465,False,runs\s3t20_rd_merged\apa_rd\horse_03\x_def_tau0.04.png
horse_03,apa_rd,horse,267,259.9395751953125,0.2745435833930969,-2.009102729323231,False,runs\s3t20_rd_merged\apa_rd\horse_03\x_def_tau0.04.png
horse_03,apa_rd,horse,300,268.2894287109375,0.2807662785053253,-2.8448197359894123,False,runs\s3t20_rd_merged\apa_rd\horse_03\x_def_tau0.04.png
horse_03,apa_rd,horse,333,252.67625427246094,0.26533958315849304,-3.0536472606027876,False,runs\s3t20_rd_merged\apa_rd\horse_03\x_def_tau0.04.png
horse_03,apa_rd,horse,367,264.1429443359375,0.2770020365715027,-2.414309592060504,False,runs\s3t20_rd_merged\apa_rd\horse_03\x_def_tau0.04.png
horse_03,apa_rd,horse,400,244.04002380371094,0.25443366169929504,-2.7321398390757534,True,runs\s3t20_rd_merged\apa_rd\horse_03\x_def_tau0.04.png
horse_03,apa_pj,horse,33,186.8319549560547,0.2287105917930603,-21.921349601425955,False,runs\s3t20_pj_merged\apa_pj\horse_03\x_def_tau0.04.png
horse_03,apa_pj,horse,67,210.76409912109375,0.25448575615882874,-13.462306901457954,False,runs\s3t20_pj_merged\apa_pj\horse_03\x_def_tau0.04.png
horse_03,apa_pj,horse,100,224.2592010498047,0.2662820816040039,-9.415721411874689,False,runs\s3t20_pj_merged\apa_pj\horse_03\x_def_tau0.04.png
horse_03,apa_pj,horse,133,225.74644470214844,0.27206912636756897,-11.494829442987353,False,runs\s3t20_pj_merged\apa_pj\horse_03\x_def_tau0.04.png
horse_03,apa_pj,horse,167,247.4766845703125,0.28585973381996155,-9.049497172894327,False,runs\s3t20_pj_merged\apa_pj\horse_03\x_def_tau0.04.png
horse_03,apa_pj,horse,200,227.8513641357422,0.27491071820259094,-9.71359329023439,True,runs\s3t20_pj_merged\apa_pj\horse_03\x_def_tau0.04.png
horse_03,apa_pj,horse,233,247.58096313476562,0.2792113721370697,-6.492630966492074,False,runs\s3t20_pj_merged\apa_pj\horse_03\x_def_tau0.04.png
horse_03,apa_pj,horse,267,240.95376586914062,0.2729857265949249,-9.166291048507313,False,runs\s3t20_pj_merged\apa_pj\horse_03\x_def_tau0.04.png
horse_03,apa_pj,horse,300,251.9204864501953,0.278235524892807,-8.772476087246739,False,runs\s3t20_pj_merged\apa_pj\horse_03\x_def_tau0.04.png
horse_03,apa_pj,horse,333,233.46270751953125,0.25984978675842285,-10.42546494979446,False,runs\s3t20_pj_merged\apa_pj\horse_03\x_def_tau0.04.png
horse_03,apa_pj,horse,367,253.21136474609375,0.27415931224823,-6.452902196553945,False,runs\s3t20_pj_merged\apa_pj\horse_03\x_def_tau0.04.png
horse_03,apa_pj,horse,400,229.9022979736328,0.25252455472946167,-8.367061183533576,True,runs\s3t20_pj_merged\apa_pj\horse_03\x_def_tau0.04.png
horse_03,Ra+A,horse,33,248.4107666015625,0.26202741265296936,3.81295536562396,False,runs\s3t20_r_merged\Ra\horse_03\x_def_tau0.04.png
horse_03,Ra+A,horse,67,247.72097778320312,0.2716611921787262,1.711828716886532,False,runs\s3t20_r_merged\Ra\horse_03\x_def_tau0.04.png
horse_03,Ra+A,horse,100,249.42938232421875,0.2767237722873688,0.7511867997031185,False,runs\s3t20_r_merged\Ra\horse_03\x_def_tau0.04.png
horse_03,Ra+A,horse,133,256.660888671875,0.2843877077102661,0.6253531797151934,False,runs\s3t20_r_merged\Ra\horse_03\x_def_tau0.04.png
horse_03,Ra+A,horse,167,271.7662353515625,0.2937748432159424,-0.12281035859952327,False,runs\s3t20_r_merged\Ra\horse_03\x_def_tau0.04.png
horse_03,Ra+A,horse,200,253.8323516845703,0.2869114279747009,0.58140765238619,True,runs\s3t20_r_merged\Ra\horse_03\x_def_tau0.04.png
horse_03,Ra+A,horse,233,267.08660888671875,0.2852146029472351,0.8743393872501226,False,runs\s3t20_r_merged\Ra\horse_03\x_def_tau0.04.png
horse_03,Ra+A,horse,267,273.5224609375,0.2866208553314209,3.1113148154156,False,runs\s3t20_r_merged\Ra\horse_03\x_def_tau0.04.png
horse_03,Ra+A,horse,300,277.44134521484375,0.28818386793136597,0.4693477359469789,False,runs\s3t20_r_merged\Ra\horse_03\x_def_tau0.04.png
horse_03,Ra+A,horse,333,260.4641418457031,0.2694549262523651,-0.06560511970504779,False,runs\s3t20_r_merged\Ra\horse_03\x_def_tau0.04.png
horse_03,Ra+A,horse,367,268.4109191894531,0.2790675461292267,-0.8375373115397267,False,runs\s3t20_r_merged\Ra\horse_03\x_def_tau0.04.png
horse_03,Ra+A,horse,400,246.9842071533203,0.2607842981815338,-1.5586666936696303,True,runs\s3t20_r_merged\Ra\horse_03\x_def_tau0.04.png
woman_03,unprotected,woman,33,273.8762512207031,0.40736597776412964,0.0,False,orig
woman_03,unprotected,woman,67,274.7698059082031,0.41972172260284424,0.0,False,orig
woman_03,unprotected,woman,100,279.92572021484375,0.4243839681148529,0.0,False,orig
woman_03,unprotected,woman,133,268.58697509765625,0.41755396127700806,0.0,False,orig
woman_03,unprotected,woman,167,295.8739013671875,0.4316452443599701,0.0,False,orig
woman_03,unprotected,woman,200,284.0987548828125,0.4379754662513733,0.0,True,orig
woman_03,unprotected,woman,233,283.70782470703125,0.4178348481655121,0.0,False,orig
woman_03,unprotected,woman,267,302.7056884765625,0.4367542862892151,0.0,False,orig
woman_03,unprotected,woman,300,295.3233337402344,0.4224444031715393,0.0,False,orig
woman_03,unprotected,woman,333,282.1546630859375,0.41180986166000366,0.0,False,orig
woman_03,unprotected,woman,367,275.139404296875,0.3693666458129883,0.0,False,orig
woman_03,unprotected,woman,400,295.8350830078125,0.41028162837028503,0.0,True,orig
woman_03,apa+A,woman,33,249.1641845703125,0.36523622274398804,-9.023077590789864,False,runs\s3t20_r_merged\apa\woman_03\x_def_tau0.04.png
woman_03,apa+A,woman,67,244.722412109375,0.38003405928611755,-10.935478772680918,False,runs\s3t20_r_merged\apa\woman_03\x_def_tau0.04.png
woman_03,apa+A,woman,100,262.68731689453125,0.39659571647644043,-6.158206293827517,False,runs\s3t20_r_merged\apa\woman_03\x_def_tau0.04.png
woman_03,apa+A,woman,133,251.85708618164062,0.39649224281311035,-6.228853394671418,False,runs\s3t20_r_merged\apa\woman_03\x_def_tau0.04.png
woman_03,apa+A,woman,167,279.40032958984375,0.4186342656612396,-5.567767789325762,False,runs\s3t20_r_merged\apa\woman_03\x_def_tau0.04.png
woman_03,apa+A,woman,200,262.89996337890625,0.41938719153404236,-7.461768536314251,True,runs\s3t20_r_merged\apa\woman_03\x_def_tau0.04.png
woman_03,apa+A,woman,233,269.1253662109375,0.4032994210720062,-5.13995640097421,False,runs\s3t20_r_merged\apa\woman_03\x_def_tau0.04.png
woman_03,apa+A,woman,267,283.1544494628906,0.42370283603668213,-6.458827751823259,False,runs\s3t20_r_merged\apa\woman_03\x_def_tau0.04.png
woman_03,apa+A,woman,300,279.9611511230469,0.40740564465522766,-5.201818096331001,False,runs\s3t20_r_merged\apa\woman_03\x_def_tau0.04.png
woman_03,apa+A,woman,333,268.5378723144531,0.39994072914123535,-4.826002385555839,False,runs\s3t20_r_merged\apa\woman_03\x_def_tau0.04.png
woman_03,apa+A,woman,367,260.39630126953125,0.35877442359924316,-5.358412062067252,False,runs\s3t20_r_merged\apa\woman_03\x_def_tau0.04.png
woman_03,apa+A,woman,400,273.18414306640625,0.40213677287101746,-7.656610470641201,True,runs\s3t20_r_merged\apa\woman_03\x_def_tau0.04.png
woman_03,apa_rd,woman,33,266.0625305175781,0.31749671697616577,-2.8530114123799355,False,runs\s3t20_rd_merged\apa_rd\woman_03\x_def_tau0.04.png
woman_03,apa_rd,woman,67,265.176513671875,0.336890310049057,-3.4913924419821885,False,runs\s3t20_rd_merged\apa_rd\woman_03\x_def_tau0.04.png
woman_03,apa_rd,woman,100,272.49615478515625,0.3619005084037781,-2.654120323057596,False,runs\s3t20_rd_merged\apa_rd\woman_03\x_def_tau0.04.png
woman_03,apa_rd,woman,133,262.13525390625,0.36466991901397705,-2.4020975659971744,False,runs\s3t20_rd_merged\apa_rd\woman_03\x_def_tau0.04.png
woman_03,apa_rd,woman,167,285.3197021484375,0.3937426805496216,-3.567127472203757,False,runs\s3t20_rd_merged\apa_rd\woman_03\x_def_tau0.04.png
woman_03,apa_rd,woman,200,278.6643371582031,0.4145251512527466,-1.9128622111881488,True,runs\s3t20_rd_merged\apa_rd\woman_03\x_def_tau0.04.png
woman_03,apa_rd,woman,233,276.02001953125,0.3727780282497406,-2.7097614187130747,False,runs\s3t20_rd_merged\apa_rd\woman_03\x_def_tau0.04.png
woman_03,apa_rd,woman,267,293.49859619140625,0.4148275852203369,-3.041598699876802,False,runs\s3t20_rd_merged\apa_rd\woman_03\x_def_tau0.04.png
woman_03,apa_rd,woman,300,283.6124267578125,0.3765740990638733,-3.9654526562817316,False,runs\s3t20_rd_merged\apa_rd\woman_03\x_def_tau0.04.png
woman_03,apa_rd,woman,333,273.52294921875,0.3861340284347534,-3.0592136145410787,False,runs\s3t20_rd_merged\apa_rd\woman_03\x_def_tau0.04.png
woman_03,apa_rd,woman,367,276.5697021484375,0.34912750124931335,0.5198447874878775,False,runs\s3t20_rd_merged\apa_rd\woman_03\x_def_tau0.04.png
woman_03,apa_rd,woman,400,285.03814697265625,0.40055862069129944,-3.649646933481221,True,runs\s3t20_rd_merged\apa_rd\woman_03\x_def_tau0.04.png
woman_03,apa_pj,woman,33,255.76524353027344,0.3691941499710083,-6.612843431917337,False,runs\s3t20_pj_merged\apa_pj\woman_03\x_def_tau0.04.png
woman_03,apa_pj,woman,67,258.87127685546875,0.3801363408565521,-5.786126681636139,False,runs\s3t20_pj_merged\apa_pj\woman_03\x_def_tau0.04.png
woman_03,apa_pj,woman,100,267.07421875,0.39260348677635193,-4.591039885502546,False,runs\s3t20_pj_merged\apa_pj\woman_03\x_def_tau0.04.png
woman_03,apa_pj,woman,133,253.93479919433594,0.40090805292129517,-5.4552816263681025,False,runs\s3t20_pj_merged\apa_pj\woman_03\x_def_tau0.04.png
woman_03,apa_pj,woman,167,280.69427490234375,0.4226849675178528,-5.1304377962034025,False,runs\s3t20_pj_merged\apa_pj\woman_03\x_def_tau0.04.png
woman_03,apa_pj,woman,200,271.7937316894531,0.42908775806427,-4.3312485471592606,True,runs\s3t20_pj_merged\apa_pj\woman_03\x_def_tau0.04.png
woman_03,apa_pj,woman,233,266.36138916015625,0.4012911915779114,-6.114190035043155,False,runs\s3t20_pj_merged\apa_pj\woman_03\x_def_tau0.04.png
woman_03,apa_pj,woman,267,286.28106689453125,0.42201024293899536,-5.425937538436099,False,runs\s3t20_pj_merged\apa_pj\woman_03\x_def_tau0.04.png
woman_03,apa_pj,woman,300,288.5666198730469,0.4100407361984253,-2.287903831239657,False,runs\s3t20_pj_merged\apa_pj\woman_03\x_def_tau0.04.png
woman_03,apa_pj,woman,333,268.42340087890625,0.40432414412498474,-4.866572842302819,False,runs\s3t20_pj_merged\apa_pj\woman_03\x_def_tau0.04.png
woman_03,apa_pj,woman,367,268.0769958496094,0.3666878938674927,-2.566847327925914,False,runs\s3t20_pj_merged\apa_pj\woman_03\x_def_tau0.04.png
woman_03,apa_pj,woman,400,270.04931640625,0.4000357985496521,-8.716263919543831,True,runs\s3t20_pj_merged\apa_pj\woman_03\x_def_tau0.04.png
woman_03,Ra+A,woman,33,273.3056945800781,0.38654011487960815,-0.20832643870432044,False,runs\s3t20_r_merged\Ra\woman_03\x_def_tau0.04.png
woman_03,Ra+A,woman,67,273.018310546875,0.4072275757789612,-0.6374409864791653,False,runs\s3t20_r_merged\Ra\woman_03\x_def_tau0.04.png
woman_03,Ra+A,woman,100,278.638916015625,0.4144345819950104,-0.45969487842386636,False,runs\s3t20_r_merged\Ra\woman_03\x_def_tau0.04.png
woman_03,Ra+A,woman,133,266.168701171875,0.4065268039703369,-0.9003690238150952,False,runs\s3t20_r_merged\Ra\woman_03\x_def_tau0.04.png
woman_03,Ra+A,woman,167,290.84295654296875,0.4304002821445465,-1.7003678935423316,False,runs\s3t20_r_merged\Ra\woman_03\x_def_tau0.04.png
woman_03,Ra+A,woman,200,281.585693359375,0.437266081571579,-0.8845732268253359,True,runs\s3t20_r_merged\Ra\woman_03\x_def_tau0.04.png
woman_03,Ra+A,woman,233,282.0147705078125,0.4165493845939636,-0.5967597830504268,False,runs\s3t20_r_merged\Ra\woman_03\x_def_tau0.04.png
woman_03,Ra+A,woman,267,299.36590576171875,0.43394148349761963,-1.1033101926997135,False,runs\s3t20_r_merged\Ra\woman_03\x_def_tau0.04.png
woman_03,Ra+A,woman,300,291.2244873046875,0.4245729446411133,-1.387918246633435,False,runs\s3t20_r_merged\Ra\woman_03\x_def_tau0.04.png
woman_03,Ra+A,woman,333,281.81207275390625,0.4121454358100891,-0.12141934082687822,False,runs\s3t20_r_merged\Ra\woman_03\x_def_tau0.04.png
woman_03,Ra+A,woman,367,279.6775817871094,0.37282902002334595,1.6494102332712979,False,runs\s3t20_r_merged\Ra\woman_03\x_def_tau0.04.png
woman_03,Ra+A,woman,400,291.80859375,0.40933623909950256,-1.3610587415374797,True,runs\s3t20_r_merged\Ra\woman_03\x_def_tau0.04.png
