image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,gain_only,instruct-pix2pix,turn the color of potted plant to pink,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.21028,0.9202,23.267,0.42004,0.1109,0.261,0.73678,18.944,0.32658,0.19667,1.0,0.06865,39.3
task_attr_mod_color_136767,gain_only,instruct-pix2pix,turn the color of astronaut to pink,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.29302,0.88348,23.098,0.33932,0.16753,0.33829,0.67786,19.868,0.24741,0.22606,0.98824,0.07,38.5
task_attr_mod_color_184837,gain_only,instruct-pix2pix,turn the color of frame to pink,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.30772,0.84206,19.564,0.31844,0.19608,0.39948,0.48829,15.567,0.27054,0.28957,0.98824,0.10515,38.1
task_attr_mod_color_32648,gain_only,instruct-pix2pix,turn the color of potion bottle to orange,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.34851,0.95092,30.423,0.30662,0.11922,0.30724,0.75559,19.343,0.59832,0.2308,0.97255,0.03012,37.8
task_attr_mod_color_6205,gain_only,instruct-pix2pix,turn the color of toolbox to red,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.21879,0.92629,27.037,0.45706,0.13408,0.3985,0.62022,11.359,0.38071,0.25509,0.80784,0.04448,37.9
task_env_weather_112463,gain_only,instruct-pix2pix,transform the setting to spring with blooming flowers,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.36532,0.90974,25.368,0.45963,0.09033,0.39226,0.62847,18.567,0.24189,0.19452,0.9098,0.0539,37.9
task_env_weather_133752,gain_only,instruct-pix2pix,transform the setting to a rainy day,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.32022,0.92243,27.678,0.45426,0.08392,0.35147,0.78694,20.621,0.27335,0.14987,0.92157,0.04131,38.0
task_env_weather_181583,gain_only,instruct-pix2pix,change the setting to a stormy day,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.35985,0.88993,25.731,0.44687,0.14275,0.68139,0.60695,13.919,0.34685,0.4014,0.8902,0.0517,38.0
task_env_weather_246440,gain_only,instruct-pix2pix,transform the setting to autumn with falling leaves,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.36105,0.81063,17.325,0.29386,0.14687,0.47669,0.4242,15.798,0.13632,0.23949,1.0,0.13607,37.8
task_env_weather_63722,gain_only,instruct-pix2pix,change the setting to a snowy landscape,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.26605,0.89754,22.775,0.3657,0.11581,0.29921,0.72218,19.316,0.23516,0.18272,0.85542,0.07265,37.9
