image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,phase_gain,instruct-pix2pix,turn the color of potted plant to pink,,2.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.20318,0.91053,24.277,0.43947,0.11393,0.26133,0.75087,19.511,0.33883,0.20194,0.70189,0.06112,81.6
task_attr_mod_color_136767,phase_gain,instruct-pix2pix,turn the color of astronaut to pink,,2.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.29122,0.87998,24.549,0.37225,0.16264,0.35453,0.68777,20.075,0.25602,0.24418,0.70436,0.05923,81.8
task_attr_mod_color_184837,phase_gain,instruct-pix2pix,turn the color of frame to pink,,2.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.33961,0.77104,19.782,0.31775,0.20419,0.42136,0.48455,15.662,0.24614,0.29126,0.79953,0.10255,82.1
task_attr_mod_color_32648,phase_gain,instruct-pix2pix,turn the color of potion bottle to orange,,2.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.26,0.97535,36.596,0.51672,0.06848,0.26304,0.79886,20.807,0.62111,0.19307,0.42462,0.0148,82.2
task_attr_mod_color_6205,phase_gain,instruct-pix2pix,turn the color of toolbox to red,,2.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.21118,0.91406,27.269,0.48457,0.14065,0.39898,0.60475,10.801,0.38076,0.26357,0.68623,0.0433,82.6
task_env_weather_112463,phase_gain,instruct-pix2pix,transform the setting to spring with blooming flowers,,2.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.30861,0.88291,27.556,0.4879,0.07603,0.38636,0.65669,19.497,0.22636,0.17554,0.55852,0.0419,82.3
task_env_weather_133752,phase_gain,instruct-pix2pix,transform the setting to a rainy day,,2.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.33137,0.91467,28.617,0.46841,0.08606,0.37316,0.74128,18.186,0.23842,0.17656,0.38399,0.03708,82.7
task_env_weather_181583,phase_gain,instruct-pix2pix,change the setting to a stormy day,,2.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.33339,0.84543,28.165,0.45972,0.10311,0.68402,0.60604,13.785,0.34671,0.39679,0.33696,0.03906,82.9
task_env_weather_246440,phase_gain,instruct-pix2pix,transform the setting to autumn with falling leaves,,2.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.36065,0.74675,17.761,0.30623,0.15378,0.46127,0.45346,16.023,0.14008,0.24013,1.0,0.12941,82.4
task_env_weather_63722,phase_gain,instruct-pix2pix,change the setting to a snowy landscape,,2.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.27463,0.86325,22.375,0.36499,0.13656,0.31787,0.70695,19.016,0.2297,0.19835,0.84706,0.07607,82.7
task_obj_add_13726,phase_gain,instruct-pix2pix,Add subscribe button,,2.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.35314,0.82267,23.18,0.33982,0.16625,0.45539,0.54298,17.573,0.16453,0.32951,0.6858,0.06934,82.7
task_obj_add_340466,phase_gain,instruct-pix2pix,Add orange juice,,2.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.21603,0.91873,26.344,0.50026,0.1381,0.31059,0.77903,17.918,0.3765,0.22777,0.50337,0.04818,82.7
task_obj_add_40931,phase_gain,instruct-pix2pix,Add the blood on snout,,2.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.48655,0.81131,22.49,0.31879,0.14645,0.47199,0.43443,16.066,0.21183,0.34538,0.76863,0.07508,82.7
task_obj_add_581286,phase_gain,instruct-pix2pix,Add sauce,,2.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.2306,0.93628,32.193,0.58781,0.09024,0.24916,0.8142,23.503,0.56187,0.18844,0.52415,0.02457,82.5
task_obj_add_692065,phase_gain,instruct-pix2pix,Add monk,,2.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.26302,0.86182,23.79,0.51337,0.12179,0.32067,0.75298,21.323,0.35479,0.14093,0.65351,0.06464,82.5
task_obj_remove_10197,phase_gain,instruct-pix2pix,Remove gravel path,,2.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.36674,0.82513,21.936,0.40873,0.11538,0.46447,0.36808,13.326,0.05693,0.26471,0.87843,0.08002,82.8
task_obj_remove_257910,phase_gain,instruct-pix2pix,Remove bracelet,,2.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.33996,0.9378,29.939,0.5359,0.08903,0.32436,0.79563,22.007,0.37736,0.17707,0.51908,0.03185,82.9
task_obj_remove_380621,phase_gain,instruct-pix2pix,Remove iceberg,,2.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.36087,0.88257,24.723,0.47131,0.10796,0.70972,0.42078,11.51,0.14548,0.36346,0.95951,0.05806,82.7
task_obj_remove_509477,phase_gain,instruct-pix2pix,Remove the man with glasses,,2.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.39067,0.80734,22.063,0.31796,0.14339,0.42862,0.59999,18.78,0.24504,0.22311,0.87059,0.07886,82.8
task_obj_remove_657585,phase_gain,instruct-pix2pix,Remove frisbee,,2.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.26051,0.95865,33.856,0.68798,0.07891,0.33322,0.78376,20.528,0.64782,0.21207,0.34718,0.02029,82.6
