purify,purify_family,strength,method,model,edit_method,image_id,prompt_idx,psnr,ssim,vifp,fsim,lpips,drop_psnr,drop_ssim,drop_vifp,drop_fsim,drop_lpips,drop_valid
advclean_bf,advclean_bf,,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_00,1,18.544891357421875,0.5084348917007446,0.09913309663534164,0.6653400659561157,0.5906442403793335,0.09207732774347198,0.3585418518759713,0.6620354664383465,0.20075876177170143,-1.2868207465528183,True
advclean_bfgf,advclean_bfgf,,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_00,1,17.67157745361328,0.5126858949661255,0.10023710876703262,0.6694604158401489,0.577134370803833,0.1348331184344404,0.35317864662237636,0.6582716684960119,0.19580918228332933,-1.2345140483470836,True
jpeg_q90,jpeg,90,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,12.965411186218262,0.36942338943481445,0.07940929383039474,0.6571093797683716,0.6177085041999817,-0.017520835265244585,-0.09996230462829594,0.04073296145780822,-0.024654140402726708,-0.0007512807743870036,True
jpeg_q80,jpeg,80,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,13.35244369506836,0.4051094055175781,0.10129044204950333,0.6663515567779541,0.599756121635437,-0.04789500821076315,-0.20621781961735294,-0.22359207204366022,-0.03906579732130816,0.028333424587874696,True
jpeg_q65,jpeg,65,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,19.303245544433594,0.725452184677124,0.3070610761642456,0.8540377020835876,0.2831009328365326,-0.5149118101692216,-1.1600420541208991,-2.7093085075504195,-0.33173151143945834,0.5413473844082587,True
jpeg_q50,jpeg,50,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,19.394147872924805,0.7277028560638428,0.3041858971118927,0.8552882671356201,0.292361319065094,-0.5220457924151723,-1.1667434535349528,-2.674576244338007,-0.333681562219223,0.5263446066972722,True
blur_s0.5,blur,0.5,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,13.463592529296875,0.39540156722068787,0.11418870091438293,0.6714503169059753,0.6082637906074524,-0.056617928989640916,-0.1773126217024536,-0.37940348890489145,-0.04701647621427862,0.014550126216135753,True
blur_s1.0,blur,1.0,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,14.189187049865723,0.407647967338562,0.10953103750944138,0.6792793869972229,0.643445611000061,-0.11356232759212345,-0.21377641604332057,-0.3231387525564305,-0.05922462501186193,-0.04244803971243135,True
blur_s1.5,blur,1.5,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,14.365954399108887,0.38656556606292725,0.10171481221914291,0.6717209815979004,0.6578599214553833,-0.1274349659732892,-0.15100332869299285,-0.22871847849106272,-0.047438533341723044,-0.06580070452368557,True
crop_r0.1,crop_resize,0.1,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,13.567670822143555,0.4030314087867737,0.11540902405977249,0.6775296926498413,0.6067758202552795,-0.06478595620831516,-0.20003056093694652,-0.39414503505492493,-0.05649626408340317,0.016960791158526133,True
crop_r0.2,crop_resize,0.2,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,12.720341682434082,0.36518460512161255,0.10867375135421753,0.6582849621772766,0.5945427417755127,0.0017121317889419608,-0.08734127657399474,-0.31278270590701385,-0.026487268067246963,0.03677963592624663,True
crop_r0.3,crop_resize,0.3,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,12.934776306152344,0.39305418729782104,0.11661393940448761,0.6878392100334167,0.5955485105514526,-0.015116620828446954,-0.1703232715323275,-0.4087004544355278,-0.07257226299298823,0.035150187110436056,True
advclean_bf,advclean_bf,,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,16.256534576416016,0.6162227392196655,0.219685897231102,0.7943034172058105,0.38304293155670166,-0.2758070224796258,-0.8348101494965786,-1.6538132991896914,-0.23858570617704447,0.3794310718719802,True
advclean_bfgf,advclean_bfgf,,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,16.04160499572754,0.6104335784912109,0.21945278346538544,0.792802095413208,0.3820837736129761,-0.2589394258161422,-0.8175728581965427,-1.6509972767709562,-0.23624464144987636,0.3809850063477431,True
jpeg_q90,jpeg,90,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,13.733247756958008,0.39211365580558777,0.10504470020532608,0.6687148213386536,0.6219514608383179,-0.01696043506757783,0.043740189582491304,0.03800835813106906,0.0034386565504977177,-0.014333790861617783,True
jpeg_q80,jpeg,80,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,13.97097396850586,0.38185858726501465,0.09994418174028397,0.6676644682884216,0.632497251033783,-0.03456429365959823,0.068749545296665,0.08471853125715582,0.005003959447089751,-0.03153280400032662,True
jpeg_q65,jpeg,65,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,13.859028816223145,0.37296295166015625,0.09612394124269485,0.6619291305541992,0.6366322040557861,-0.026274645589173196,0.09044360948213351,0.11970401287999352,0.013551124389705526,-0.0382764533651659,True
jpeg_q50,jpeg,50,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,14.517425537109375,0.3624468445777893,0.09101031720638275,0.6659224629402161,0.6584947109222412,-0.07502956704468182,0.11608956803528403,0.16653420586428352,0.007600006573170715,-0.07393177514493796,True
blur_s0.5,blur,0.5,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,13.919877052307129,0.39734888076782227,0.10809793323278427,0.6772931218147278,0.6266955137252808,-0.03078051701421259,0.030972883073886848,0.010047074531308466,-0.009345272224756248,-0.02207081449107431,True
blur_s1.0,blur,1.0,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,14.40738296508789,0.34925293922424316,0.0855630487203598,0.6329478621482849,0.6748140454292297,-0.06688080690437015,0.14826595680738044,0.21641989019035873,0.0567408531886762,-0.10054679814448303,True
blur_s1.5,blur,1.5,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,14.30167293548584,0.35262274742126465,0.09070045500993729,0.6274287104606628,0.6663845777511597,-0.05905287576982542,0.140047900384411,0.16937190107907338,0.06496584393960322,-0.08679927210231006,True
crop_r0.1,crop_resize,0.1,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,13.809518814086914,0.404234379529953,0.11055001616477966,0.6845943927764893,0.6238355040550232,-0.022608381482989885,0.014181002343852604,-0.01240892068918555,-0.020226090424622388,-0.01740645620365582,True
crop_r0.2,crop_resize,0.2,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,13.064242362976074,0.38515162467956543,0.10927440971136093,0.6824039220809937,0.6242688894271851,0.03258006901178098,0.06071871217694986,-0.0007270105680248539,-0.01696171172471561,-0.018113259636284455,True
crop_r0.3,crop_resize,0.3,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,12.9693603515625,0.4032231569290161,0.11426227539777756,0.6828739643096924,0.6251311302185059,0.039606174803715574,0.01664710246136866,-0.04640551782939686,-0.017662198539068395,-0.019519478651056268,True
advclean_bf,advclean_bf,,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,14.05206298828125,0.3896108865737915,0.09751293063163757,0.6652795672416687,0.6231974363327026,-0.040569014923598136,0.04984377102037645,0.10698375017092084,0.008558090618264444,-0.016365838579355235,True
advclean_bfgf,advclean_bfgf,,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,14.227273941040039,0.37915629148483276,0.09695552289485931,0.6614618897438049,0.6422551870346069,-0.05354355742800362,0.07533971835539155,0.11208844924517812,0.014247436352387682,-0.04744691440591961,True
jpeg_q90,jpeg,90,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,14.910064697265625,0.5088130235671997,0.1652877926826477,0.7531346082687378,0.44710880517959595,0.035497482655645146,0.07312338089107547,0.10109066626795374,0.026489077387152723,-0.08989618349536682,True
jpeg_q80,jpeg,80,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,16.02422332763672,0.5829846858978271,0.20009513199329376,0.7747178673744202,0.41895467042922974,-0.03657522967208421,-0.061991045097317274,-0.08820729506904744,-0.0014097049211853447,-0.02126616847762915,True
jpeg_q65,jpeg,65,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,17.447664260864258,0.6209920048713684,0.22835572063922882,0.7983013391494751,0.38827353715896606,-0.1286548008385822,-0.13122688160286178,-0.24190108272442493,-0.031893986368460824,0.05352379242045946,True
jpeg_q50,jpeg,50,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,14.172958374023438,0.3824983537197113,0.1019996702671051,0.6689276695251465,0.6343181729316711,0.08317942896188163,0.30322384748543607,0.44527993173256575,0.1353359869922227,-0.5462476868964427,True
blur_s0.5,blur,0.5,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,15.229195594787598,0.5273088812828064,0.17605087161064148,0.7613015174865723,0.4329533874988556,0.01485353775856135,0.0394304971146894,0.04255620373420596,0.015932431549530515,-0.0553901851180264,True
blur_s1.0,blur,1.0,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,14.377985954284668,0.38374823331832886,0.09678971022367477,0.6656262278556824,0.6435979604721069,0.06991660138184812,0.30094701076349467,0.4736140369644169,0.13960347050752767,-0.5688685901459464,True
blur_s1.5,blur,1.5,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,14.455927848815918,0.3607881963253021,0.0864153802394867,0.6419119834899902,0.6487807035446167,0.06487469479000313,0.34277204368720837,0.5300343079514461,0.17025679019041995,-0.5815023200777388,True
crop_r0.1,crop_resize,0.1,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,12.98526382446289,0.3685626983642578,0.10567779093980789,0.6501988768577576,0.6116795539855957,0.1600090340740176,0.32860966216127446,0.4252766577483011,0.15954505138639088,-0.49106258630549704,True
crop_r0.2,crop_resize,0.2,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,12.417045593261719,0.37455612421035767,0.10860848426818848,0.665147066116333,0.5982757210731506,0.1967659446255187,0.3176917688924136,0.40933822972267164,0.14022284077923391,-0.4583886908996229,True
crop_r0.3,crop_resize,0.3,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,12.356204986572266,0.39700421690940857,0.11498697102069855,0.7176215052604675,0.48062625527381897,0.2007016028201808,0.27679931665039254,0.374649150850851,0.07239374475318877,-0.17160010100939654,True
advclean_bf,advclean_bf,,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,13.76020336151123,0.37101659178733826,0.10022096335887909,0.659933865070343,0.6514252424240112,0.10987973219313005,0.3241395398682313,0.45495333964628815,0.1469614876350919,-0.5879487885846596,True
advclean_bfgf,advclean_bfgf,,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,15.706624031066895,0.5497206449508667,0.17265072464942932,0.7586228251457214,0.43872013688087463,-0.016030361003300422,-0.001395776535470911,0.06104773169212716,0.019394941734970236,-0.06944751986479386,True
jpeg_q90,jpeg,90,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,14.615784645080566,0.3955032229423523,0.0998682975769043,0.6894822120666504,0.5395674705505371,0.015237519020393435,0.14344123101803377,0.16766923596134942,0.0462412060922997,-0.09154417536591841,True
jpeg_q80,jpeg,80,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,14.633533477783203,0.37367838621139526,0.09243068099021912,0.6755157113075256,0.5582066774368286,0.014041662283914805,0.19070824225608327,0.22965644558064963,0.06556102709131648,-0.12925126265458067,True
jpeg_q65,jpeg,65,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,14.555534362792969,0.3547304570674896,0.08315100520849228,0.6565068960189819,0.5862044095993042,0.01929698068502781,0.23174460788040838,0.30699589985028836,0.09185586751783517,-0.18589063239683587,True
jpeg_q50,jpeg,50,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,13.97283935546875,0.33802664279937744,0.07787603884935379,0.6407960653305054,0.6079175472259521,0.05855701324579524,0.2679207949677208,0.35095896807620824,0.11358861517468262,-0.2298162769155898,True
blur_s0.5,blur,0.5,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,14.364423751831055,0.3982657790184021,0.10298727452754974,0.6762825846672058,0.6222701668739319,0.03217337178974537,0.1374582415138249,0.1416747959705147,0.0645002133417983,-0.2588516047162256,True
blur_s1.0,blur,1.0,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,14.163522720336914,0.3401305377483368,0.0710606649518013,0.5950639247894287,0.6780730485916138,0.04570940854793075,0.2633642969090168,0.4077602303485593,0.17684975584216417,-0.37174074987803324,True
blur_s1.5,blur,1.5,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,14.028712272644043,0.32442066073417664,0.06545576453208923,0.5790964365005493,0.6884254813194275,0.05479248374065992,0.297387870259438,0.45447306276774696,0.19893753723175103,-0.3926837056002948,True
crop_r0.1,crop_resize,0.1,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,14.565657615661621,0.42373818159103394,0.11378844082355499,0.7102454304695129,0.5990210771560669,0.01861490990657847,0.0822915360991213,0.051654807507813136,0.017519504799675144,-0.2118187314442289,True
crop_r0.2,crop_resize,0.2,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,11.276531219482422,0.3401002883911133,0.10108759999275208,0.6394615173339844,0.6611781716346741,0.2402251996591124,0.26342980927575077,0.15750722323058017,0.11543469164380371,-0.3375624393934242,True
crop_r0.3,crop_resize,0.3,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,12.654314041137695,0.42952606081962585,0.12724551558494568,0.7252200841903687,0.48576921224594116,0.14739482054149158,0.06975647084686772,-0.060500276634362644,-0.003194891339972008,0.017289619668641044,True
advclean_bf,advclean_bf,,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,14.381531715393066,0.36099132895469666,0.09339378774166107,0.6572502851486206,0.6580859422683716,0.03102069466354634,0.21818516157156875,0.22162964030081425,0.09082753943731359,-0.3313068640707699,True
advclean_bfgf,advclean_bfgf,,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,14.753339767456055,0.3681432604789734,0.08366335928440094,0.6622769832611084,0.5676727294921875,0.0059695168657822855,0.20269590811693705,0.3027257954246974,0.08387412215518503,-0.14840107161951863,True
jpeg_q90,jpeg,90,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,19.33572769165039,0.5948920249938965,0.17163148522377014,0.7693304419517517,0.4820231795310974,-0.09718581167153596,0.11901993201524229,-0.1100755455087359,0.03061810452951205,-0.10739542177905446,True
jpeg_q80,jpeg,80,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,19.4010009765625,0.6022962331771851,0.1684732884168625,0.7728510499000549,0.4850851595401764,-0.10088967651845795,0.108054984504383,-0.0896490075767177,0.026182021644924107,-0.11442998523496871,True
jpeg_q65,jpeg,65,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,19.557931900024414,0.6682960391044617,0.19674772024154663,0.7764414548873901,0.4070713222026825,-0.10979455899201887,0.01031537618909331,-0.27252195359133913,0.021657992174180806,0.0647982551724681,True
jpeg_q50,jpeg,50,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,18.926908493041992,0.6377288103103638,0.18165990710258484,0.7545226216316223,0.44298216700553894,-0.07398779029860585,0.05558261489750649,-0.17493722210148263,0.049276449691698775,-0.01770297467624254,True
blur_s0.5,blur,0.5,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,17.847396850585938,0.6849693059921265,0.16849802434444427,0.7845260500907898,0.40655434131622314,-0.012732021882479405,-0.014376189975999668,-0.08980899423807075,0.011471133842537309,0.0659859620942997,True
blur_s1.0,blur,1.0,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,22.157367706298828,0.7716237306594849,0.277985543012619,0.8387930393218994,0.3853580355644226,-0.257296847526359,-0.14270337831814078,-0.7979507250720783,-0.05690707402984626,0.11468215129210285,True
blur_s1.5,blur,1.5,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,19.82818603515625,0.6771163940429688,0.18912971019744873,0.7939823269844055,0.5074208378791809,-0.12512984956607137,-0.0027467536880980774,-0.22325030250489958,-0.0004440889529774914,-0.1657437580684751,True
crop_r0.1,crop_resize,0.1,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,16.738550186157227,0.6216114163398743,0.11600381135940552,0.7307711243629456,0.4621295928955078,0.05018833192741888,0.07945098468445169,0.2497122890477083,0.07920412470240107,-0.061692086963398264,True
crop_r0.2,crop_resize,0.2,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,16.83034896850586,0.6230688095092773,0.12148015946149826,0.7298879623413086,0.4459167420864105,0.04497930524231839,0.0772927201935562,0.21429244694297778,0.0803169381670159,-0.02444483927409314,True
crop_r0.3,crop_resize,0.3,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,15.780576705932617,0.568897545337677,0.14248837530612946,0.6990075707435608,0.48304229974746704,0.10454754339448574,0.1575153521799345,0.07841582364458288,0.11922725668236336,-0.1097367387732871,True
advclean_bf,advclean_bf,,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,19.224746704101562,0.6448061466217041,0.16403932869434357,0.7581416964530945,0.44495171308517456,-0.0908883106492987,0.04510173439691553,-0.06097110939666235,0.04471629527822214,-0.022227790917845422,True
advclean_bfgf,advclean_bfgf,,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,19.52169418334961,0.6661633253097534,0.17359893023967743,0.7699843645095825,0.4290226697921753,-0.1077382873472678,0.013473728066265279,-0.12280055686923452,0.02979414039910176,0.01436744011056143,True
jpeg_q90,jpeg,90,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,19.750154495239258,0.7238097190856934,0.22469116747379303,0.8157593607902527,0.4037421941757202,-0.0008694371247622459,-0.035483446265595124,-0.21104776150306187,-0.013942836297396104,0.012167959461621351,True
jpeg_q80,jpeg,80,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,19.422630310058594,0.6973834037780762,0.19679193198680878,0.7982901334762573,0.43128901720046997,0.01572835439861725,0.0023220864943110926,-0.06067555478025038,0.007770427125676889,-0.05523058047657708,True
jpeg_q65,jpeg,65,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,19.182859420776367,0.6751872301101685,0.16450227797031403,0.7891594171524048,0.46760714054107666,0.027879112766236728,0.034075971248148776,0.1133602725112041,0.019119392092337435,-0.1440897743027781,True
jpeg_q50,jpeg,50,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,19.426862716674805,0.6697880625724792,0.1545642763376236,0.7879204750061035,0.49169036746025085,0.015513870687683687,0.04180002974235345,0.16692443689914016,0.020659327242590758,-0.20301396784387352,True
blur_s0.5,blur,0.5,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,19.239206314086914,0.7074641585350037,0.21132034063339233,0.805205225944519,0.40847426652908325,0.025023647336584,-0.012099458839243262,-0.1389812441736659,-0.0008246424592259088,0.0005900447521090162,True
blur_s1.0,blur,1.0,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,17.70594024658203,0.6033275127410889,0.14159758388996124,0.7512619495391846,0.544480562210083,0.10272426209967471,0.1368786082215778,0.23681273753593182,0.06622380504447668,-0.3321752161662345,True
blur_s1.5,blur,1.5,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,17.725635528564453,0.6074343919754028,0.13769809901714325,0.751702070236206,0.5537410974502563,0.10172617341148182,0.13100329962760662,0.2578303079163612,0.06567675986264898,-0.3548328763135824,True
crop_r0.1,crop_resize,0.1,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,18.656822204589844,0.641265332698822,0.17853128910064697,0.7784489989280701,0.45951133966445923,0.05453685727138443,0.08260469683605483,0.037746252091496825,0.03243183734799845,-0.12428185822388363,True
crop_r0.2,crop_resize,0.2,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,17.574575424194336,0.6415878534317017,0.20760755240917206,0.7723003625869751,0.4321683645248413,0.10938137639581147,0.0821432981132024,-0.11896993746130334,0.04007424523285759,-0.05738207089374572,True
crop_r0.3,crop_resize,0.3,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,14.754162788391113,0.43711555004119873,0.15454651415348053,0.6400656700134277,0.5339076519012451,0.25231012198797304,0.3746617318917842,0.16702017209686829,0.20443450352649298,-0.30630658089482926,True
advclean_bf,advclean_bf,,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,18.87997055053711,0.6452159285545349,0.14532440900802612,0.761981725692749,0.502457857131958,0.04322847183787312,0.07695296751602915,0.21672577431663984,0.052899728411033034,-0.2293586785214231,True
advclean_bfgf,advclean_bfgf,,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,15.685940742492676,0.5711014270782471,0.1435856968164444,0.733137845993042,0.506696879863739,0.20509084192250865,0.1829813025650051,0.2260971418304907,0.08875104265670744,-0.23973025358945105,True
jpeg_q90,jpeg,90,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,22.409608840942383,0.7759761810302734,0.3246697187423706,0.8418223857879639,0.3302830457687378,0.0102057802735818,0.04987625647426667,0.15106961518602488,0.023625959977020695,-0.3305470083684595,True
jpeg_q80,jpeg,80,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,20.385942459106445,0.6883018016815186,0.20746171474456787,0.7812771201133728,0.4482370615005493,0.09958767451425136,0.15722685763258284,0.457539329462299,0.0938484043417335,-0.8057253887534426,True
jpeg_q65,jpeg,65,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,19.97308921813965,0.6593530178070068,0.19644120335578918,0.7680133581161499,0.47716525197029114,0.11782269835624133,0.19267243905345818,0.4863552196856386,0.10923216355955227,-0.9222627580799282,True
jpeg_q50,jpeg,50,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,18.88388442993164,0.6396045684814453,0.21223124861717224,0.7484040260314941,0.4662577509880066,0.16593101702965585,0.2168529114193989,0.445068187276519,0.13197572931983612,-0.8783218322992067,True
blur_s0.5,blur,0.5,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,23.327404022216797,0.8351576328277588,0.375000923871994,0.8774245381355286,0.2588467299938202,-0.030331668272082925,-0.022586924617783905,0.019466059719408457,-0.017666618965945142,-0.04276542992881353,True
blur_s1.0,blur,1.0,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,18.5682373046875,0.6096423268318176,0.17045022547245026,0.7642463445663452,0.5441535711288452,0.17987261245229033,0.2535393947116693,0.554315148137429,0.11360127312534436,-1.1921255584685826,True
blur_s1.5,blur,1.5,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,18.295822143554688,0.5900981426239014,0.1481761634349823,0.7516149878501892,0.5555028915405273,0.1919047257198131,0.2774697599957262,0.6125562681595973,0.12825154733536165,-1.237846356172962,True
crop_r0.1,crop_resize,0.1,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,17.93266487121582,0.5810085535049438,0.18500685691833496,0.7181631326675415,0.46169525384902954,0.20794476334670403,0.2885992697048364,0.5162531854055242,0.1670501389888415,-0.8599417882832442,True
crop_r0.2,crop_resize,0.2,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,16.105302810668945,0.5390437841415405,0.19376376271247864,0.7056506872177124,0.47686654329299927,0.28865623036580407,0.33998193419695083,0.4933560595682327,0.18156249589531834,-0.9210594085830767,True
crop_r0.3,crop_resize,0.3,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,14.118154525756836,0.4360859990119934,0.16321015357971191,0.6560827493667603,0.5167434215545654,0.3764251825195695,0.4660459019111699,0.5732461314203523,0.23905306463309503,-1.0817036249718013,True
advclean_bf,advclean_bf,,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,18.455280303955078,0.5957232713699341,0.16105645895004272,0.7294144034385681,0.4911481440067291,0.18486173061120784,0.270582218196571,0.578877506030276,0.15400053507765885,-0.9785929130962676,True
advclean_bfgf,advclean_bfgf,,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,18.802936553955078,0.6009460687637329,0.19337581098079681,0.7495344281196594,0.4837203919887543,0.16950634671565867,0.2641873005009221,0.494370456642717,0.13066465079269612,-0.9486701745451062,True
jpeg_q90,jpeg,90,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,17.656095504760742,0.6402246952056885,0.18843919038772583,0.760741114616394,0.4378979802131653,0.03528493805504148,0.025849498603781353,0.054578218847116736,0.008427087628970101,-0.02543606487176377,True
jpeg_q80,jpeg,80,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,17.84072494506836,0.6369203329086304,0.17999885976314545,0.7672401070594788,0.46285510063171387,0.025196931797078076,0.030877336818362792,0.0969243592449359,-4.389512778065923e-05,-0.08387874446592233,True
jpeg_q65,jpeg,65,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,17.624691009521484,0.6243531703948975,0.15274138748645782,0.758000910282135,0.49458423256874084,0.037000854779773835,0.04999922910954897,0.23367833243134314,0.011998752601466113,-0.15817960371963158,True
jpeg_q50,jpeg,50,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,17.309579849243164,0.5970135927200317,0.14390212297439575,0.7413188815116882,0.5081821084022522,0.05421827878076431,0.091598473092749,0.27802597148604546,0.03374261202269681,-0.1900220714070665,True
blur_s0.5,blur,0.5,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,18.404592514038086,0.6682748794555664,0.1896342784166336,0.7759422063827515,0.42915964126586914,-0.00561234517929011,-0.01683098725672738,0.04858232037928893,-0.011386473836794652,-0.0049732897311498,True
blur_s1.0,blur,1.0,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,18.709300994873047,0.6487141847610474,0.1376972645521164,0.7665915489196777,0.5399972200393677,-0.022261375021963525,0.012932095434423977,0.30915648255076994,0.0008014551118323551,-0.2645242713595264,True
blur_s1.5,blur,1.5,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,18.539875030517578,0.6415507793426514,0.12942752242088318,0.7514484524726868,0.5430992841720581,-0.013004074637844129,0.023831760867968232,0.3506467602329161,0.020539423729224397,-0.27178844836179855,True
crop_r0.1,crop_resize,0.1,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,19.26693344116211,0.7163959741592407,0.21333660185337067,0.7954490780830383,0.3693721294403076,-0.052729969837800275,-0.09005088783906709,-0.07033504917061385,-0.036812318728660365,0.13503254182128957,True
