condition,image_id,tau_target,tau_achieved,scale_k,budget_metric,budget_relative,budget_floor,budget_target_abs,budget_achieved_abs,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
dia_r,woman_03,0.04,0.042874813079833984,0.875,dists,True,0.0,0.04000011920928955,0.042874932289123535,3.1264931072860116,42.00080871582031,0.02187502384185791,0.9791797399520874,0.6458836197853088,0.9799586534500122,0.28356480598449707,0.042874932289123535,1.0306217670440674,0.007941913791000843,0.0
