condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
dia_r,woman_03,0.1,0.10074469447135925,0.3125,3.274149502998896,50.93925857543945,0.007812529802322388,0.9972738027572632,0.9064798951148987,0.9976027011871338,0.10074469447135925,0.008163094520568848,1.0038177967071533,0.002836399246007204,0.0
