condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size
N2,dog_03,0.2,0.20069536566734314,3.75,4.700431696718927,21.829050064086914,0.791051983833313,0.781345009803772,0.23235267400741577,0.8798115849494934,0.20069536566734314,0.04515707492828369,1.0273655652999878,0.08101160824298859,0.21126589179039001,3.7120285034179688,11.313708305358887,8.931485176086426,7.47334623336792,32
