clip_orig,clip_edit,siglip_orig,siglip_edit,effect_clip,effect_siglip,image_id,group,strength,passed
0.16213618218898773,0.20469382405281067,0.004797370173037052,0.008673269301652908,0.04255764186382294,0.003875899128615856,bird_03,bird,,True
0.2299695909023285,0.20524831116199493,0.03953719884157181,0.011606846004724503,-0.024721279740333557,-0.027930352836847305,cat_02,cat,,False
0.18607234954833984,0.28608062863349915,0.01022140122950077,0.09220191836357117,0.1000082790851593,0.0819805171340704,dog_03,dog,,True
