image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,advdrop,instruct-pix2pix,turn the color of potted plant to pink,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.19528,0.97026,37.579,0.74161,0.04641,0.20531,0.91422,26.714,0.51696,0.0593,0.15098,0.01321,185.0
task_attr_mod_color_32648,advdrop,instruct-pix2pix,turn the color of potion bottle to orange,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.2277,0.96934,40.919,0.6143,0.06292,0.22,0.8504,23.63,0.71702,0.12751,0.1337,0.009,186.1
task_env_weather_133752,advdrop,instruct-pix2pix,transform the setting to a rainy day,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.18225,0.97625,36.625,0.71815,0.04809,0.2178,0.91008,28.355,0.44244,0.05957,0.18343,0.01475,186.1
task_env_weather_63722,advdrop,instruct-pix2pix,change the setting to a snowy landscape,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.20986,0.96563,35.229,0.68597,0.0507,0.22097,0.91371,26.499,0.42848,0.06506,0.16693,0.01732,185.9
task_obj_add_40931,advdrop,instruct-pix2pix,Add the blood on snout,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.17046,0.97705,34.667,0.72164,0.0368,0.19348,0.86701,23.205,0.44018,0.08449,0.16758,0.01848,187.6
task_obj_remove_10197,advdrop,instruct-pix2pix,Remove gravel path,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.14643,0.97048,32.37,0.65594,0.03117,0.30522,0.55296,14.77,0.13955,0.17761,0.19962,0.02407,186.1
task_obj_remove_509477,advdrop,instruct-pix2pix,Remove the man with glasses,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.07698,0.98313,35.006,0.74496,0.0085,0.10344,0.92342,26.747,0.49821,0.02668,0.22361,0.01777,188.4
task_obj_swap_joint_mask_533428,advdrop,instruct-pix2pix,Replace the samurai armor with red jacket,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.14841,0.96788,34.909,0.71506,0.0216,0.45449,0.49525,15.471,0.14786,0.22174,0.165,0.01797,187.7
task_obj_swap_rand_mask_417469,advdrop,instruct-pix2pix,Replace the green flannel shirt with blue shirt,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.15666,0.96632,35.664,0.69509,0.02394,0.17147,0.89113,26.274,0.45948,0.06596,0.19097,0.01647,188.3
