Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Loading pipeline components...:   0%|          | 0/6 [00:00<?, ?it/s]
Loading weights:   0%|          | 0/196 [00:00<?, ?it/s][ALoading weights: 100%|██████████| 196/196 [00:00<00:00, 3210.74it/s]
Loading pipeline components...:  17%|█▋        | 1/6 [00:00<00:00,  5.75it/s]Loading pipeline components...:  67%|██████▋   | 4/6 [00:00<00:00, 14.91it/s]Loading pipeline components...: 100%|██████████| 6/6 [00:00<00:00, 15.18it/s]
There are modules in AutoencoderKL that should be kept in float32: []. Casting directly with `to()` can lead to inconsistent results; set `torch_dtype` in `from_pretrained()` instead to keep these modules in float32.
/nfs/home/nelson0314/venvs/wacv/lib/python3.11/site-packages/torchvision/models/_utils.py:207: UserWarning: The parameter 'pretrained' is deprecated since 0.13 and may be removed in the future, please use 'weights' instead.
  warnings.warn(
/nfs/home/nelson0314/venvs/wacv/lib/python3.11/site-packages/torchvision/models/_utils.py:222: UserWarning: Arguments other than a weight enum or `None` for 'weights' are deprecated since 0.13 and may be removed in the future. The current behavior is equivalent to passing `weights=VGG16_Weights.IMAGENET1K_V1`. You can also use `weights=VGG16_Weights.DEFAULT` to get the most up-to-date weights.
  warnings.warn(msg)
IP2P 線：10 張、條件 ['dct_nonadd']、steps=100 s_T=7.5 s_I=1.5 seed=20260812
/nfs/home/nelson0314/venvs/wacv/lib/python3.11/site-packages/diffusers/image_processor.py:724: FutureWarning: Passing `image` as torch tensor with value range in [-1,1] is deprecated. The expected value range for image tensor is [0,1] when passing as pytorch tensor or numpy Array. You passed `image` with value range [-1.0,1.0]
  warnings.warn(
    [dct_nonadd] step    0 loss 105.950577 |p| 0.79133
    [dct_nonadd] step   25 loss 105.625298 |p| 0.78017
    [dct_nonadd] step   50 loss 104.845238 |p| 0.76743
    [dct_nonadd] step   75 loss 103.515831 |p| 0.75447
    [dct_nonadd] step  100 loss 101.581779 |p| 0.74146
    [dct_nonadd] step  125 loss 99.102112 |p| 0.72917
    [dct_nonadd] step  150 loss 96.305855 |p| 0.71826
    [dct_nonadd] step  175 loss 93.429359 |p| 0.70879
    [dct_nonadd] step  200 loss 90.642136 |p| 0.70098
    [dct_nonadd] step  225 loss 88.119148 |p| 0.69464
    [dct_nonadd] step  250 loss 85.913658 |p| 0.68946
    [dct_nonadd] step  275 loss 84.536690 |p| 0.68430
    [dct_nonadd] step  300 loss 83.398277 |p| 0.67972
    [dct_nonadd] step  325 loss 82.322617 |p| 0.67578
    [dct_nonadd] step  350 loss 81.320404 |p| 0.67263
    [dct_nonadd] step  375 loss 80.486305 |p| 0.67013
    [dct_nonadd] step  400 loss 79.741302 |p| 0.66808
    [dct_nonadd] step  425 loss 79.075050 |p| 0.66650
    [dct_nonadd] step  450 loss 78.415581 |p| 0.66539
    [dct_nonadd] step  475 loss 77.886383 |p| 0.66460
    [dct_nonadd] step  500 loss 77.353889 |p| 0.66401
    [dct_nonadd] step  525 loss 76.883415 |p| 0.66354
    [dct_nonadd] step  550 loss 76.385574 |p| 0.66314
    [dct_nonadd] step  575 loss 75.962914 |p| 0.66283
    [dct_nonadd] step  600 loss 75.503090 |p| 0.66264
    [dct_nonadd] step  625 loss 75.102203 |p| 0.66252
    [dct_nonadd] step  650 loss 74.770836 |p| 0.66251
    [dct_nonadd] step  675 loss 74.422264 |p| 0.66255
    [dct_nonadd] step  700 loss 74.154808 |p| 0.66268
    [dct_nonadd] step  725 loss 73.910576 |p| 0.66285
    [dct_nonadd] step  750 loss 73.696884 |p| 0.66306
    [dct_nonadd] step  775 loss 73.528381 |p| 0.66329
    [dct_nonadd] step  800 loss 73.366959 |p| 0.66361
    [dct_nonadd] step  825 loss 73.230255 |p| 0.66392
    [dct_nonadd] step  850 loss 73.081505 |p| 0.66429
    [dct_nonadd] step  875 loss 72.950729 |p| 0.66462
    [dct_nonadd] step  900 loss 72.869232 |p| 0.66490
    [dct_nonadd] step  925 loss 72.705566 |p| 0.66520
    [dct_nonadd] step  950 loss 72.627480 |p| 0.66549
    [dct_nonadd] step  975 loss 72.467995 |p| 0.66578
    [dct_nonadd] step  999 loss 72.361748 |p| 0.66609
Loading weights:   0%|          | 0/398 [00:00<?, ?it/s]Loading weights: 100%|██████████| 398/398 [00:00<00:00, 15316.67it/s]
[transformers] Model config: bos_token_id must be `None` or an integer within the vocabulary (between 0 and 31999), got 49406. This may result in unexpected behavior.
[transformers] Model config: eos_token_id must be `None` or an integer within the vocabulary (between 0 and 31999), got 49407. This may result in unexpected behavior.
Loading weights:   0%|          | 0/408 [00:00<?, ?it/s]Loading weights:  78%|███████▊  | 320/408 [00:00<00:00, 3199.11it/s]Loading weights: 100%|██████████| 408/408 [00:00<00:00, 3268.97it/s]
task_attr_mod_color_11699        dct_nonadd     r=1.2000 dists=0.0298 lpips=0.2735 effect=0.3237 (404s)
    [dct_nonadd] step    0 loss 133.485077 |p| 0.79133
    [dct_nonadd] step   25 loss 133.076004 |p| 0.77897
    [dct_nonadd] step   50 loss 132.081055 |p| 0.76459
    [dct_nonadd] step   75 loss 130.338364 |p| 0.74959
    [dct_nonadd] step  100 loss 127.919975 |p| 0.73466
    [dct_nonadd] step  125 loss 124.859001 |p| 0.72036
    [dct_nonadd] step  150 loss 121.412155 |p| 0.70694
    [dct_nonadd] step  175 loss 117.871147 |p| 0.69500
    [dct_nonadd] step  200 loss 114.462189 |p| 0.68472
    [dct_nonadd] step  225 loss 111.347923 |p| 0.67632
    [dct_nonadd] step  250 loss 108.631836 |p| 0.66950
    [dct_nonadd] step  275 loss 106.966217 |p| 0.66270
    [dct_nonadd] step  300 loss 105.581924 |p| 0.65646
    [dct_nonadd] step  325 loss 104.435623 |p| 0.65113
    [dct_nonadd] step  350 loss 103.474876 |p| 0.64651
    [dct_nonadd] step  375 loss 102.650620 |p| 0.64261
    [dct_nonadd] step  400 loss 101.970070 |p| 0.63940
    [dct_nonadd] step  425 loss 101.356956 |p| 0.63673
    [dct_nonadd] step  450 loss 100.824860 |p| 0.63450
    [dct_nonadd] step  475 loss 100.373634 |p| 0.63267
    [dct_nonadd] step  500 loss 99.973083 |p| 0.63125
    [dct_nonadd] step  525 loss 99.618233 |p| 0.63015
    [dct_nonadd] step  550 loss 99.344612 |p| 0.62939
    [dct_nonadd] step  575 loss 99.059441 |p| 0.62886
    [dct_nonadd] step  600 loss 98.842308 |p| 0.62845
    [dct_nonadd] step  625 loss 98.598267 |p| 0.62817
    [dct_nonadd] step  650 loss 98.441208 |p| 0.62801
    [dct_nonadd] step  675 loss 98.245216 |p| 0.62790
    [dct_nonadd] step  700 loss 98.109314 |p| 0.62792
    [dct_nonadd] step  725 loss 97.937035 |p| 0.62801
    [dct_nonadd] step  750 loss 97.816078 |p| 0.62817
    [dct_nonadd] step  775 loss 97.683029 |p| 0.62833
    [dct_nonadd] step  800 loss 97.548248 |p| 0.62848
    [dct_nonadd] step  825 loss 97.438370 |p| 0.62863
    [dct_nonadd] step  850 loss 97.309341 |p| 0.62878
    [dct_nonadd] step  875 loss 97.167465 |p| 0.62889
    [dct_nonadd] step  900 loss 97.038452 |p| 0.62900
    [dct_nonadd] step  925 loss 96.903381 |p| 0.62912
    [dct_nonadd] step  950 loss 96.781387 |p| 0.62925
    [dct_nonadd] step  975 loss 96.620895 |p| 0.62938
    [dct_nonadd] step  999 loss 96.492157 |p| 0.62952
task_attr_mod_color_136767       dct_nonadd     r=1.2000 dists=0.0515 lpips=0.2771 effect=0.3229 (395s)
    [dct_nonadd] step    0 loss 105.163506 |p| 0.79133
    [dct_nonadd] step   25 loss 104.675644 |p| 0.78059
    [dct_nonadd] step   50 loss 103.581207 |p| 0.76827
    [dct_nonadd] step   75 loss 101.720718 |p| 0.75528
    [dct_nonadd] step  100 loss 99.124626 |p| 0.74212
    [dct_nonadd] step  125 loss 96.098366 |p| 0.72971
    [dct_nonadd] step  150 loss 92.961639 |p| 0.71860
    [dct_nonadd] step  175 loss 89.890411 |p| 0.70886
