image,site,rank,prompt,steps,steps_done,stop_reason,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips,cdev_mean,cdev_max,cdev_p99,matrix_tv,grid_size
car_00,C,32,a wrecked car after an accident,60,60,,10,10,1,147.3,rotate,0,0.0,,,10320.2,0.5,511.6666666666667,115.66666666666667,21.333333333333332,,,,0.6255533695220947,0.6255533695220947,0.0,0.3744466304779053,24.519115447998047,0.9949306845664978,24.519115447998047,0.9949306845664978,0.9330212473869324,0.04091109335422516,0.829253077507019,4.0,2.138766050338745,1.006241798400879,32
car_01,C,32,a wrecked car after an accident,60,60,,10,10,1,147.4,rotate,0,0.0,,,10323.2,2.75,511.3333333333333,44.0,13.0,,,,0.9503955841064453,0.6561703085899353,0.29422527551651,0.3438296914100647,33.534175872802734,0.18207994103431702,33.534175872802734,0.18207994103431702,0.992250919342041,0.05294225364923477,0.6994011402130127,3.3447694778442383,2.027050256729126,0.9915018081665039,32
