image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,phase,instruct-pix2pix,turn the color of potted plant to pink,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.09736,0.97846,30.279,0.62006,0.03592,0.14706,0.91189,22.888,0.43805,0.08688,0.45749,0.03062,37.8
task_attr_mod_color_136767,phase,instruct-pix2pix,turn the color of astronaut to pink,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.15378,0.96505,30.923,0.57003,0.0737,0.19979,0.82317,24.378,0.37989,0.1417,0.36916,0.02844,37.8
task_attr_mod_color_184837,phase,instruct-pix2pix,turn the color of frame to pink,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.1954,0.93843,25.24,0.47982,0.11298,0.29402,0.71315,18.612,0.30658,0.19564,0.50143,0.0547,38.2
task_attr_mod_color_32648,phase,instruct-pix2pix,turn the color of potion bottle to orange,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.11178,0.99348,42.886,0.75708,0.02577,0.12154,0.91462,22.559,0.6842,0.11901,0.17637,0.00717,38.2
task_attr_mod_color_6205,phase,instruct-pix2pix,turn the color of toolbox to red,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.10098,0.97652,33.531,0.66628,0.07813,0.25255,0.78654,13.443,0.48366,0.15985,0.37705,0.02106,38.5
task_env_weather_112463,phase,instruct-pix2pix,transform the setting to spring with blooming flowers,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.12863,0.96667,33.107,0.64385,0.03156,0.19858,0.83829,24.091,0.39336,0.08362,0.28642,0.02211,38.4
task_env_weather_133752,phase,instruct-pix2pix,transform the setting to a rainy day,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.13,0.97783,34.377,0.66881,0.02406,0.20018,0.90586,26.934,0.4069,0.05877,0.28237,0.0191,38.5
task_env_weather_181583,phase,instruct-pix2pix,change the setting to a stormy day,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.16012,0.95676,33.408,0.61508,0.03816,0.53608,0.72602,14.957,0.36163,0.30266,0.23298,0.02136,38.6
task_env_weather_246440,phase,instruct-pix2pix,transform the setting to autumn with falling leaves,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.16957,0.9316,23.176,0.4832,0.07147,0.38982,0.53675,16.407,0.17889,0.20358,0.71767,0.06937,38.4
task_env_weather_63722,phase,instruct-pix2pix,change the setting to a snowy landscape,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.13891,0.97015,28.704,0.54753,0.0593,0.20345,0.86473,21.833,0.32509,0.11575,0.43309,0.03671,38.6
