image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,siglip_sim,siglip_blocked,edit_strength,usable,seconds
task_attr_mod_color_11699,phase_gain,native,identity,0.46314,0.00592,0.46314,0.00592,1.0,0.80606,True,0.8,True,592.3
task_attr_mod_color_11699,phase_gain,native,gridpure,0.27679,0.00783,0.46314,0.00592,0.59764,0.95037,False,0.8,True,592.3
task_attr_mod_color_136767,phase_gain,native,identity,0.54001,0.02431,0.54001,0.02431,1.0,0.83888,False,0.8,True,574.9
task_attr_mod_color_136767,phase_gain,native,gridpure,0.29704,0.01637,0.54001,0.02431,0.55006,0.94469,False,0.8,True,574.9
task_attr_mod_color_184837,phase_gain,native,identity,0.71115,0.04913,0.71115,0.04913,1.0,0.72839,True,0.8,True,571.0
task_attr_mod_color_184837,phase_gain,native,gridpure,0.43982,0.01245,0.71115,0.04913,0.61846,0.8798,False,0.8,True,571.0
task_attr_mod_color_32648,phase_gain,native,identity,0.32974,0.01284,0.32974,0.01284,1.0,0.938,False,0.8,True,570.0
task_attr_mod_color_32648,phase_gain,native,gridpure,0.30328,0.02458,0.32974,0.01284,0.91975,0.92324,False,0.8,True,570.0
task_attr_mod_color_6205,phase_gain,native,identity,0.49043,0.0215,0.49043,0.0215,1.0,0.83297,True,0.8,True,574.2
task_attr_mod_color_6205,phase_gain,native,gridpure,0.24815,0.07976,0.49043,0.0215,0.50598,0.89876,False,0.8,True,574.2
