image,condition,attacker,instruction,task,radius,unreachable,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_184837,dct_shield,instruct-pix2pix,turn the color of frame to pink,,1.0,False,100,7.5,1.5,20260812,False,0.34433,0.92696,28.993,0.58959,0.03379,0.50894,0.53297,16.73,0.27509,0.28903,0.31828,0.03551,582.4
task_env_weather_112463,dct_shield,instruct-pix2pix,transform the setting to spring with blooming flowers,,1.0,False,100,7.5,1.5,20260812,False,0.55861,0.86659,29.454,0.49777,0.04673,0.86391,0.35326,10.445,0.23128,0.36838,0.26663,0.03367,589.3
task_env_weather_246440,dct_shield,instruct-pix2pix,transform the setting to autumn with falling leaves,,1.0,False,100,7.5,1.5,20260812,False,0.25844,0.93043,28.244,0.60461,0.01807,0.47726,0.43425,16.088,0.14063,0.25315,0.30331,0.03871,592.1
task_obj_add_340466,dct_shield,instruct-pix2pix,Add orange juice,,1.0,False,100,7.5,1.5,20260812,False,0.5106,0.86545,29.56,0.50954,0.07067,0.75612,0.3461,10.312,0.0906,0.38502,0.2468,0.03327,589.1
task_obj_add_692065,dct_shield,instruct-pix2pix,Add monk,,1.0,False,100,7.5,1.5,20260812,False,0.35998,0.94382,28.987,0.60572,0.01785,0.39895,0.54424,17.184,0.34498,0.27118,0.28221,0.03554,590.6
task_obj_remove_380621,dct_shield,instruct-pix2pix,Remove iceberg,,1.0,False,100,7.5,1.5,20260812,False,0.51208,0.87118,29.599,0.51127,0.09113,0.72692,0.239,7.98,0.04705,0.38357,0.24817,0.03312,593.4
task_obj_swap_joint_mask_276754,dct_shield,instruct-pix2pix,Replace the satellite dish with rocket,,1.0,False,100,7.5,1.5,20260812,False,0.40665,0.83414,29.471,0.5162,0.06508,0.70233,0.43185,11.942,0.01046,0.41239,0.24287,0.03361,591.1
task_obj_swap_rand_mask_298147,dct_shield,instruct-pix2pix,Replace the wizard's robe with red shirt,,1.0,False,100,7.5,1.5,20260812,False,0.4011,0.84717,28.875,0.52737,0.05285,0.79347,0.18892,10.99,0.14275,0.46524,0.34153,0.036,596.6
