image,condition,attacker,instruction,task,radius,unreachable,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,dct_shield,instruct-pix2pix,turn the color of potted plant to pink,,1.0,False,100,7.5,1.5,20260812,False,0.46395,0.85596,29.248,0.48241,0.05682,0.49205,0.6331,13.798,0.26465,0.27908,0.25609,0.03448,582.3
task_attr_mod_color_32648,dct_shield,instruct-pix2pix,turn the color of potion bottle to orange,,1.0,False,100,7.5,1.5,20260812,False,0.58572,0.73403,30.529,0.22631,0.11133,0.60465,0.41615,10.82,0.08114,0.38545,0.22907,0.02975,589.2
task_env_weather_133752,dct_shield,instruct-pix2pix,transform the setting to a rainy day,,1.0,False,100,7.5,1.5,20260812,False,0.55673,0.88843,29.724,0.50912,0.06437,0.73705,0.22473,11.606,0.03078,0.42353,0.28976,0.03264,592.5
task_env_weather_63722,dct_shield,instruct-pix2pix,change the setting to a snowy landscape,,1.0,False,100,7.5,1.5,20260812,False,0.45014,0.86405,29.612,0.51124,0.04677,0.66774,0.38632,12.893,0.05569,0.45259,0.28854,0.03307,589.3
task_obj_add_40931,dct_shield,instruct-pix2pix,Add the blood on snout,,1.0,False,100,7.5,1.5,20260812,False,0.42543,0.91905,29.668,0.58749,0.05945,0.58169,0.40793,15.857,0.27459,0.36862,0.22982,0.03285,590.5
task_obj_remove_10197,dct_shield,instruct-pix2pix,Remove gravel path,,1.0,False,100,7.5,1.5,20260812,False,0.39232,0.9246,29.205,0.55582,0.03854,0.52279,0.36541,15.918,0.06512,0.27768,0.24274,0.03466,593.6
task_obj_remove_509477,dct_shield,instruct-pix2pix,Remove the man with glasses,,1.0,False,100,7.5,1.5,20260812,False,0.36225,0.92193,28.727,0.5812,0.02592,0.43855,0.58921,17.393,0.30041,0.26874,0.28493,0.03661,591.1
task_obj_swap_joint_mask_533428,dct_shield,instruct-pix2pix,Replace the samurai armor with red jacket,,1.0,False,100,7.5,1.5,20260812,False,0.39429,0.90133,29.232,0.56605,0.03601,0.6296,0.32273,10.266,0.09364,0.28703,0.23411,0.03455,596.6
task_obj_swap_rand_mask_417469,dct_shield,instruct-pix2pix,Replace the green flannel shirt with blue shirt,,1.0,False,100,7.5,1.5,20260812,False,0.45415,0.846,29.379,0.49733,0.04058,0.75133,0.24902,9.277,0.06835,0.45967,0.27864,0.03397,186.5
