fid_acut,fid_pen_acut,fid_chroma,fid_pen_chroma,fid_linf_total,fid_psnr_total,fid_lpips,fid_lpips_rel,fid_ssim,fid_linf,fid_psnr,fid_pen_linf,fid_pen_lpips,fid_pen_psnr,step,align_loss,align_psnr_floor,align_tau_acut,align_tau_chroma,align_tau_lpips,align_best_step
0.10566775500774384,0.0,0.8966484069824219,2.384185791015625e-07,0.575029730796814,24.323015213012695,0.2398257851600647,0.2398257851600647,0.7788258790969849,0.575029730796814,24.323015213012695,0.5150297284126282,0.0,0.0,0,2.384185791015625e-05,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
0.09774234890937805,0.0,0.8132827281951904,0.0,0.576996922492981,24.269733428955078,0.24005034565925598,0.24005034565925598,0.7778892517089844,0.576996922492981,24.269733428955078,0.5169969201087952,0.00022454559803009033,0.05328178405761719,1,0.07573634386062622,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
0.1001034528017044,0.0,0.7874234318733215,0.0,0.5758891105651855,24.286405563354492,0.23942434787750244,0.23942434787750244,0.7784208059310913,0.5758891105651855,24.286405563354492,0.5158891081809998,0.0,0.036609649658203125,2,0.036609649658203125,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
0.1093071699142456,0.00363941490650177,0.7783236503601074,0.0,0.5739638209342957,24.327938079833984,0.23912164568901062,0.23912164568901062,0.7791180610656738,0.5739638209342957,24.327938079833984,0.5139638185501099,0.0,0.0,3,0.363941490650177,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
0.10802260786294937,0.002354852855205536,0.7737134695053101,0.0,0.5731626749038696,24.33423614501953,0.2389475405216217,0.2389475405216217,0.7795504331588745,0.5731626749038696,24.33423614501953,0.5131626725196838,0.0,0.0,4,0.2354852855205536,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
0.10286175459623337,0.0,0.7716491222381592,0.0,0.5729738473892212,24.320659637451172,0.23883451521396637,0.23883451521396637,0.779749870300293,0.5729738473892212,24.320659637451172,0.5129738450050354,0.0,0.0023555755615234375,5,0.0023555755615234375,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
0.10299503803253174,0.0,0.7752974629402161,0.0,0.5721535682678223,24.326496124267578,0.23877449333667755,0.23877449333667755,0.7800423502922058,0.5721535682678223,24.326496124267578,0.5121535658836365,0.0,0.0,6,0.0,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
0.10324341058731079,0.0,0.7795987129211426,0.0,0.5714394450187683,24.330577850341797,0.23872408270835876,0.23872408270835876,0.7802610397338867,0.5714394450187683,24.330577850341797,0.5114394426345825,0.0,0.0,7,0.0,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
0.10346618294715881,0.0,0.7842185497283936,0.0,0.5708154439926147,24.33346939086914,0.23870719969272614,0.23870719969272614,0.7804281711578369,0.5708154439926147,24.33346939086914,0.510815441608429,0.0,0.0,8,0.0,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
0.1036449521780014,0.0,0.7888233661651611,0.0,0.570265531539917,24.335533142089844,0.23871088027954102,0.23871088027954102,0.7805578112602234,0.570265531539917,24.335533142089844,0.5102655291557312,0.0,0.0,9,0.0,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
0.103862464427948,0.0,0.7932831645011902,0.0,0.5697816610336304,24.33700180053711,0.23873960971832275,0.23873960971832275,0.7806597948074341,0.5697816610336304,24.33700180053711,0.5097816586494446,0.0,0.0,10,0.0,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
0.1040649265050888,0.0,0.7975526452064514,0.0,0.5693535804748535,24.338043212890625,0.23877565562725067,0.23877565562725067,0.7807406783103943,0.5693535804748535,24.338043212890625,0.5093535780906677,0.0,0.0,11,0.0,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
0.10426458716392517,0.0,0.8016003370285034,0.0,0.5689746141433716,24.338787078857422,0.2388155609369278,0.2388155609369278,0.7808067202568054,0.5689746141433716,24.338787078857422,0.5089746117591858,0.0,0.0,12,0.0,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
0.10446320474147797,0.0,0.8053973913192749,0.0,0.5686361789703369,24.339298248291016,0.23885628581047058,0.23885628581047058,0.7808605432510376,0.5686361789703369,24.339298248291016,0.5086361765861511,0.0,0.0,13,0.0,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
0.10463584959506989,0.0,0.8089386224746704,0.0,0.5683345198631287,24.339622497558594,0.23889824748039246,0.23889824748039246,0.7809045314788818,0.5683345198631287,24.339622497558594,0.5083345174789429,0.0,0.0,14,0.0,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
0.10478605329990387,0.0,0.8122181296348572,0.0,0.5680652856826782,24.339818954467773,0.2389335185289383,0.2389335185289383,0.7809407114982605,0.5680652856826782,24.339818954467773,0.5080652832984924,0.0,0.0,15,0.0,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
0.10492278635501862,0.0,0.8152518272399902,0.0,0.5678238868713379,24.339923858642578,0.23896284401416779,0.23896284401416779,0.7809712290763855,0.5678238868713379,24.339923858642578,0.5078238844871521,0.0,0.0,16,0.0,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
0.10505042970180511,0.0,0.8180548548698425,0.0,0.5676078796386719,24.3399600982666,0.23898795247077942,0.23898795247077942,0.780996561050415,0.5676078796386719,24.3399600982666,0.5076078772544861,0.0,0.0,17,0.0,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
0.10516366362571716,0.0,0.8206402063369751,0.0,0.567413330078125,24.339942932128906,0.23900967836380005,0.23900967836380005,0.7810180187225342,0.567413330078125,24.339942932128906,0.5074133276939392,0.0,0.0,18,0.0,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
0.10527049750089645,0.0,0.8230168223381042,0.0,0.5672388672828674,24.339893341064453,0.23902910947799683,0.23902910947799683,0.7810367941856384,0.5672388672828674,24.339893341064453,0.5072388648986816,0.0,0.0,19,0.0,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
0.10537278652191162,0.0,0.8252066373825073,0.0,0.5670803785324097,24.339813232421875,0.23904527723789215,0.23904527723789215,0.7810527682304382,0.5670803785324097,24.339813232421875,0.5070803761482239,0.0,0.0,20,0.0,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
0.10546749830245972,0.0,0.8272138237953186,0.0,0.5669388771057129,24.3397216796875,0.23905791342258453,0.23905791342258453,0.7810661196708679,0.5669388771057129,24.3397216796875,0.5069388747215271,0.0,0.0,21,0.0,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
