image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,loss,gain_ratio,purify_aware,wm_q_attack,wm_block_frac,wm_topk,wm_eps,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_184837,dct_wm,instruct-pix2pix,turn the color of frame to pink,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,8,2.0,100,7.5,1.5,20260812,True,0.11597,0.95877,33.304,0.74359,0.01858,0.14149,0.89283,25.76,0.45677,0.07078,0.15155,0.02162,152.6
task_env_weather_112463,dct_wm,instruct-pix2pix,transform the setting to spring with blooming flowers,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,8,2.0,100,7.5,1.5,20260812,True,0.24328,0.9158,33.536,0.70999,0.03128,0.31298,0.77093,19.824,0.38185,0.15197,0.15927,0.02105,153.4
task_env_weather_246440,dct_wm,instruct-pix2pix,transform the setting to autumn with falling leaves,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,8,2.0,100,7.5,1.5,20260812,True,0.06616,0.97023,31.813,0.75429,0.00676,0.18732,0.83014,21.987,0.32381,0.09345,0.26771,0.02567,153.8
task_obj_add_340466,dct_wm,instruct-pix2pix,Add orange juice,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,8,2.0,100,7.5,1.5,20260812,True,0.2246,0.91889,33.814,0.70741,0.03799,0.37596,0.76124,14.739,0.42106,0.14329,0.20052,0.02038,155.3
task_obj_add_692065,dct_wm,instruct-pix2pix,Add monk,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,8,2.0,100,7.5,1.5,20260812,True,0.10388,0.97005,33.382,0.76923,0.01002,0.10739,0.92967,26.614,0.5342,0.0339,0.17765,0.02142,155.2
task_obj_remove_380621,dct_wm,instruct-pix2pix,Remove iceberg,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,8,2.0,100,7.5,1.5,20260812,True,0.22918,0.93781,33.471,0.69645,0.03567,0.26843,0.82613,22.337,0.38074,0.09949,0.16442,0.02121,154.5
task_obj_swap_joint_mask_276754,dct_wm,instruct-pix2pix,Replace the satellite dish with rocket,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,8,2.0,100,7.5,1.5,20260812,True,0.15814,0.93528,33.442,0.66506,0.03548,0.13078,0.88448,22.666,0.24254,0.14366,0.16352,0.02128,154.4
task_obj_swap_rand_mask_298147,dct_wm,instruct-pix2pix,Replace the wizard's robe with red shirt,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,8,2.0,100,7.5,1.5,20260812,True,0.16252,0.92393,32.435,0.69825,0.01161,0.18329,0.85229,24.434,0.37513,0.06012,0.30992,0.02389,155.5
