image,condition,prompt_index,prompt,block,r_min,quantile,target_image,budget_target,budget_mode,budget_reached,unreachable,radius,total_seconds,fid_lpips,fid_ssim,fid_dists,fid_psnr,fid_clip_img,fid_nima,fid_cnniqa,edit_lpips,edit_clip_orig,edit_clip_def,edit_clip_drop,edit_siglip_orig,edit_siglip_def,edit_siglip_drop,amp_dev,active_fraction
bird_03,phase,0,a butterfly,32,0.12,0.5,data/targets/noise.png,human,human,0.03943,False,1.3,42.2,0.1515,0.9617,0.0394,34.6921,0.9962,5.3371,0.7158,0.3814,0.2725,0.2651,0.0074,0.1038,0.1151,-0.0113,0.01474,0.4617
cat_00,phase,0,a dog,32,0.12,0.5,data/targets/noise.png,human,human,0.07669,False,1.3,25.2,0.2311,0.9193,0.0767,23.7036,0.9865,4.8404,0.7052,0.5057,0.2452,0.2502,-0.005,0.0621,0.0714,-0.0093,0.05046,0.5538
horse_01,phase,0,a zebra,32,0.12,0.5,data/targets/noise.png,human,human,0.11901,False,1.3,25.4,0.2865,0.9101,0.119,24.2139,0.9821,4.8324,0.6944,0.4624,0.323,0.3258,-0.0028,0.1175,0.1215,-0.004,0.05037,0.6331
man_00,phase,0,an old woman,32,0.12,0.5,data/targets/noise.png,human,human,0.03532,False,1.3,25.6,0.096,0.9877,0.0353,39.2471,0.9972,4.3446,0.6454,0.3239,0.2819,0.2995,-0.0176,0.1079,0.1196,-0.0116,0.00719,0.279
woman_01,phase,0,a man,32,0.12,0.5,data/targets/noise.png,human,human,0.03855,False,1.3,25.7,0.1025,0.9845,0.0386,39.5187,0.9983,3.5383,0.3119,0.2556,0.208,0.2198,-0.0118,0.0388,0.0597,-0.0209,0.00651,0.3817
