image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,add,instruct-pix2pix,turn the color of potted plant to pink,,0.1,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.58239,0.79208,24.742,0.29371,0.16692,0.48545,0.57871,15.402,0.30822,0.32392,0.1,0.05793,37.0
task_attr_mod_color_136767,add,instruct-pix2pix,turn the color of astronaut to pink,,0.1,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.5508,0.73421,25.128,0.31008,0.14667,0.53021,0.4517,13.721,0.30758,0.36095,0.1,0.05541,37.4
task_attr_mod_color_184837,add,instruct-pix2pix,turn the color of frame to pink,,0.1,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.48777,0.86625,23.763,0.39358,0.13831,0.57268,0.38341,13.808,0.2693,0.35114,0.1,0.06484,37.5
task_attr_mod_color_32648,add,instruct-pix2pix,turn the color of potion bottle to orange,,0.1,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.69647,0.58871,25.848,0.10252,0.25236,0.44032,0.6056,10.693,0.86928,0.42589,0.1,0.05101,37.4
task_attr_mod_color_6205,add,instruct-pix2pix,turn the color of toolbox to red,,0.1,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.59924,0.77954,25.577,0.27814,0.17613,0.62664,0.34744,8.92,0.50175,0.4321,0.1,0.05262,37.4
task_env_weather_112463,add,instruct-pix2pix,transform the setting to spring with blooming flowers,,0.1,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.63187,0.81185,25.215,0.29289,0.12539,0.83713,0.39891,12.487,0.34466,0.35363,0.1,0.05486,37.5
task_env_weather_133752,add,instruct-pix2pix,transform the setting to a rainy day,,0.1,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.64331,0.83362,25.872,0.33012,0.16378,0.67966,0.51408,15.557,0.44991,0.44537,0.1,0.05086,37.4
task_env_weather_181583,add,instruct-pix2pix,change the setting to a stormy day,,0.1,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.5935,0.80394,25.27,0.26753,0.15339,0.75908,0.53947,13.315,0.27183,0.44058,0.1,0.05452,37.5
task_env_weather_246440,add,instruct-pix2pix,transform the setting to autumn with falling leaves,,0.1,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.42621,0.85848,23.472,0.37651,0.07758,0.50758,0.38717,15.493,0.11729,0.27527,0.1,0.06705,37.3
task_env_weather_63722,add,instruct-pix2pix,change the setting to a snowy landscape,,0.1,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.57301,0.80055,25.17,0.32334,0.15323,0.54564,0.54479,15.873,0.28201,0.33207,0.1,0.05515,37.4
task_obj_add_13726,add,instruct-pix2pix,Add subscribe button,,0.1,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.54896,0.78598,24.475,0.30288,0.12264,0.75648,0.4309,14.288,0.24775,0.41396,0.1,0.05974,37.4
task_obj_add_340466,add,instruct-pix2pix,Add orange juice,,0.1,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.6023,0.8042,25.284,0.32485,0.17447,0.67406,0.48488,12.497,0.2793,0.42295,0.1,0.05442,37.4
