image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips
car_00,P,16,a wrecked car after an accident,25,10,10,1,97.7,rotate,0,0.0,,,10145.5,5.16,370.0,18.666666666666668,11.333333333333334,16.0,15.333333333333334,0.0148989362642169,0.22987860441207886,0.19401729106903076,0.03586132079362869,0.30598270893096924,37.59553909301758,0.0968339741230011,37.59553909301758,0.0968339741230011,0.9852705001831055,0.03586132079362869
car_01,P,16,a wrecked car after an accident,25,10,10,1,97.5,rotate,0,0.0,,,11506.6,4.39,237.0,16.0,12.0,16.0,16.0,0.00323486328125,0.16792120039463043,0.12320315837860107,0.044718045741319656,0.3767968416213989,37.911869049072266,0.11398887634277344,37.911869049072266,0.11398887634277344,0.9879742860794067,0.044718045741319656
dog_00,P,16,a cat sitting on the grass,25,10,10,1,97.4,rotate,0,0.0,,,11507.6,6.56,110.66666666666667,16.0,12.0,16.0,15.666666666666666,0.0023129782639443874,0.16769608855247498,0.09762674570083618,0.0700693428516388,0.4023732542991638,38.99738311767578,0.07616271078586578,38.99738311767578,0.07616271078586578,0.982193648815155,0.0700693428516388
dog_01,P,16,a cat sitting on the grass,25,10,10,1,97.5,rotate,0,0.0,,,11506.6,8.49,148.33333333333334,16.0,12.666666666666666,16.0,16.0,0.004580180160701275,0.16503092646598816,0.09977483749389648,0.06525608152151108,0.4002251625061035,42.07571029663086,0.058909494429826736,42.07571029663086,0.058909494429826736,0.9898061752319336,0.06525608152151108
person_00,P,16,an elderly person with gray hair,25,10,10,1,97.6,rotate,0,0.0,,,11507.6,5.12,184.33333333333334,16.0,12.0,16.0,16.0,0.004503886215388775,0.1394147276878357,0.05615973472595215,0.08325499296188354,0.44384026527404785,38.603816986083984,0.09769662469625473,38.603816986083984,0.09769662469625473,0.973284125328064,0.08325499296188354
person_01,P,16,an elderly person with gray hair,25,10,10,1,97.5,rotate,0,0.0,,,11506.6,7.5,263.3333333333333,16.0,12.333333333333334,16.0,16.0,0.007769267074763775,0.2105274498462677,0.14757031202316284,0.06295713782310486,0.35242968797683716,41.026145935058594,0.06668847799301147,41.026145935058594,0.06668847799301147,0.9774543046951294,0.06295713782310486
