image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips,purify,strength,noise_split,proxy_gap,edit_psnr,edit_linf,edit_ssim,edit_lpips,edit_dists,edit_acutance_ratio,edit_niqe_a,edit_niqe_b,edit_clip_a,edit_siglip_a,edit_clip_b,edit_siglip_b,defimg_psnr,defimg_linf,defimg_ssim,defimg_lpips,defimg_dists,defimg_acutance_ratio,ctrl_lpips,ctrl_psnr,net_lpips
car_00,P,16,a wrecked car after an accident,25,10,10,1,97.7,rotate,0,0.0,,,10145.5,5.16,370.0,18.666666666666668,11.333333333333334,16.0,15.333333333333334,0.0148989362642169,0.22987860441207886,0.19401729106903076,0.03586132079362869,0.30598270893096924,37.59553909301758,0.0968339741230011,37.59553909301758,0.0968339741230011,0.9852705001831055,0.03586132079362869,identity,0.0,train,0.0,19.229656219482422,0.8697519302368164,0.7235287427902222,0.30598270893096924,0.11788266897201538,1.085434913635254,4.215788341561983,3.9364374881004562,0.2232273519039154,0.05863351374864578,0.23907360434532166,0.03459537401795387,37.59528732299805,0.0968339741230011,0.9852705001831055,0.03586132079362869,0.016351163387298584,1.002160906791687,0.0,80.0,0.30598270893096924
car_00,P,16,a wrecked car after an accident,25,10,10,1,97.7,rotate,0,0.0,,,10145.5,5.16,370.0,18.666666666666668,11.333333333333334,16.0,15.333333333333334,0.0148989362642169,0.22987860441207886,0.19401729106903076,0.03586132079362869,0.30598270893096924,37.59553909301758,0.0968339741230011,37.59553909301758,0.0968339741230011,0.9852705001831055,0.03586132079362869,blur,0.0,heldout,0.0,24.784473419189453,0.7639403343200684,0.8993916511535645,0.13367071747779846,0.06856667995452881,0.9734776020050049,3.607388867230174,3.7005819064100836,0.21795710921287537,0.04843774065375328,0.21546655893325806,0.040514588356018066,37.59528732299805,0.0968339741230011,0.9852705001831055,0.03586132079362869,0.016351163387298584,1.002160906791687,0.0,80.0,0.13367071747779846
car_00,P,16,a wrecked car after an accident,25,10,10,1,97.7,rotate,0,0.0,,,10145.5,5.16,370.0,18.666666666666668,11.333333333333334,16.0,15.333333333333334,0.0148989362642169,0.22987860441207886,0.19401729106903076,0.03586132079362869,0.30598270893096924,37.59553909301758,0.0968339741230011,37.59553909301758,0.0968339741230011,0.9852705001831055,0.03586132079362869,blur,0.5,heldout,0.0,25.202289581298828,0.7748619318008423,0.8988076448440552,0.13377073407173157,0.062432050704956055,0.7410339117050171,3.607388867230174,2.9159797069398863,0.21795710921287537,0.04843774065375328,0.21569722890853882,0.04540068283677101,30.822628021240234,0.250529944896698,0.9797775745391846,0.05741246044635773,0.02210414409637451,0.7121415734291077,0.07280343770980835,27.877161026000977,0.06096729636192322
car_00,P,16,a wrecked car after an accident,25,10,10,1,97.7,rotate,0,0.0,,,10145.5,5.16,370.0,18.666666666666668,11.333333333333334,16.0,15.333333333333334,0.0148989362642169,0.22987860441207886,0.19401729106903076,0.03586132079362869,0.30598270893096924,37.59553909301758,0.0968339741230011,37.59553909301758,0.0968339741230011,0.9852705001831055,0.03586132079362869,blur,1.0,heldout,0.0,22.842906951904297,0.7497247457504272,0.8098849058151245,0.31408393383026123,0.12877583503723145,0.3873754143714905,3.607388867230174,4.00236198714559,0.21795710921287537,0.04843774065375328,0.21782276034355164,0.02385859377682209,23.165206909179688,0.5987480878829956,0.9094446897506714,0.22530995309352875,0.08885884284973145,0.31527480483055115,0.3081440329551697,22.882883071899414,0.005939900875091553
car_00,P,16,a wrecked car after an accident,25,10,10,1,97.7,rotate,0,0.0,,,10145.5,5.16,370.0,18.666666666666668,11.333333333333334,16.0,15.333333333333334,0.0148989362642169,0.22987860441207886,0.19401729106903076,0.03586132079362869,0.30598270893096924,37.59553909301758,0.0968339741230011,37.59553909301758,0.0968339741230011,0.9852705001831055,0.03586132079362869,blur,1.5,heldout,0.0,21.579980850219727,0.7432122230529785,0.7295413017272949,0.44259634613990784,0.19091284275054932,0.2393675297498703,3.607388867230174,6.2554200376936695,0.21795710921287537,0.04843774065375328,0.22016586363315582,0.0463808998465538,21.25594711303711,0.7328886985778809,0.8186203241348267,0.34503233432769775,0.16541802883148193,0.17389316856861115,0.4379340708255768,21.619068145751953,0.004662275314331055
car_00,P,16,a wrecked car after an accident,25,10,10,1,97.7,rotate,0,0.0,,,10145.5,5.16,370.0,18.666666666666668,11.333333333333334,16.0,15.333333333333334,0.0148989362642169,0.22987860441207886,0.19401729106903076,0.03586132079362869,0.30598270893096924,37.59553909301758,0.0968339741230011,37.59553909301758,0.0968339741230011,0.9852705001831055,0.03586132079362869,blur,2.0,heldout,0.0,20.91628646850586,0.7291892170906067,0.6692301630973816,0.515555739402771,0.2312421202659607,0.15924493968486786,3.607388867230174,7.454640519837914,0.21795710921287537,0.04843774065375328,0.21415230631828308,0.02981070801615715,20.270479202270508,0.7948988676071167,0.735480010509491,0.42654696106910706,0.2089216709136963,0.1107865571975708,0.5099867582321167,20.968475341796875,0.005568981170654297
car_00,P,16,a wrecked car after an accident,25,10,10,1,97.7,rotate,0,0.0,,,10145.5,5.16,370.0,18.666666666666668,11.333333333333334,16.0,15.333333333333334,0.0148989362642169,0.22987860441207886,0.19401729106903076,0.03586132079362869,0.30598270893096924,37.59553909301758,0.0968339741230011,37.59553909301758,0.0968339741230011,0.9852705001831055,0.03586132079362869,blur,3.0,heldout,0.0,19.9763240814209,0.7670283317565918,0.5741094946861267,0.5909023880958557,0.28576695919036865,0.08515613526105881,3.607388867230174,9.216910711023042,0.21795710921287537,0.04843774065375328,0.20851579308509827,0.016464628279209137,19.127822875976562,0.8438380360603333,0.6049269437789917,0.5329049229621887,0.2602955102920532,0.057671837508678436,0.5855351686477661,20.02093505859375,0.0053672194480896
car_00,P,16,a wrecked car after an accident,25,10,10,1,97.7,rotate,0,0.0,,,10145.5,5.16,370.0,18.666666666666668,11.333333333333334,16.0,15.333333333333334,0.0148989362642169,0.22987860441207886,0.19401729106903076,0.03586132079362869,0.30598270893096924,37.59553909301758,0.0968339741230011,37.59553909301758,0.0968339741230011,0.9852705001831055,0.03586132079362869,jpeg,95,heldout,0.0,24.76457977294922,0.7346593141555786,0.898913562297821,0.13878938555717468,0.07432639598846436,0.9547109603881836,3.607388867230174,3.640455259086514,0.21795710921287537,0.04843774065375328,0.21602344512939453,0.04405158385634422,33.898929595947266,0.345098078250885,0.9821553230285645,0.05130729824304581,0.021694660186767578,0.9994636178016663,0.04655233025550842,29.74864959716797,0.09223705530166626
car_00,P,16,a wrecked car after an accident,25,10,10,1,97.7,rotate,0,0.0,,,10145.5,5.16,370.0,18.666666666666668,11.333333333333334,16.0,15.333333333333334,0.0148989362642169,0.22987860441207886,0.19401729106903076,0.03586132079362869,0.30598270893096924,37.59553909301758,0.0968339741230011,37.59553909301758,0.0968339741230011,0.9852705001831055,0.03586132079362869,jpeg,85,heldout,0.0,24.260175704956055,0.7734707593917847,0.8868538737297058,0.145981103181839,0.07370084524154663,0.993867039680481,3.607388867230174,3.2127641536475204,0.21795710921287537,0.04843774065375328,0.2213343381881714,0.03792683780193329,31.15740203857422,0.3764705955982208,0.9737085700035095,0.08484551310539246,0.026950836181640625,1.0008912086486816,0.08944735676050186,26.51421546936035,0.05653374642133713
car_00,P,16,a wrecked car after an accident,25,10,10,1,97.7,rotate,0,0.0,,,10145.5,5.16,370.0,18.666666666666668,11.333333333333334,16.0,15.333333333333334,0.0148989362642169,0.22987860441207886,0.19401729106903076,0.03586132079362869,0.30598270893096924,37.59553909301758,0.0968339741230011,37.59553909301758,0.0968339741230011,0.9852705001831055,0.03586132079362869,jpeg,75,heldout,0.0,23.52992820739746,0.7816418409347534,0.8667949438095093,0.16217295825481415,0.0800555944442749,1.0042873620986938,3.607388867230174,3.2440547659974377,0.21795710921287537,0.04843774065375328,0.21950224041938782,0.04013616591691971,29.29314422607422,0.545098066329956,0.9665700793266296,0.11640056222677231,0.0308992862701416,1.0008885860443115,0.1362108737230301,24.49603843688965,0.025962084531784058
