condition,image_id,tau_target,tau_achieved,scale_k,budget_metric,budget_relative,budget_floor,budget_target_abs,budget_achieved_abs,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
apa,man_00,0.04,0.03670680522918701,0.15625,dists,True,0.02349,0.0634898328781128,0.060196638107299805,7.2145703762633575,28.877504348754883,0.45299243927001953,0.9263338446617126,0.49006912112236023,0.9498120546340942,0.13113155961036682,0.060196638107299805,0.7170196175575256,0.035985130816698074,0.06911595910787582
