condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
apa,man_00,0.1,0.09828296303749084,0.125,7.223838225782142,32.421634674072266,0.547825813293457,0.953719973564148,0.5550673604011536,0.9715560674667358,0.09828296303749084,0.03406113386154175,0.8469958305358887,0.023928450420498848,0.02557373046875
