image,condition,attacker,instruction,task,radius,unreachable,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_32648,phase,instruct-pix2pix,turn the color of potion bottle to orange,,1.6,False,100,7.5,1.5,20260812,False,0.18159,0.98808,40.219,0.6713,0.04018,0.21278,0.85408,21.073,0.6769,0.17737,0.22938,0.00975,77.1
task_env_weather_181583,phase,instruct-pix2pix,change the setting to a stormy day,,1.6,False,100,7.5,1.5,20260812,False,0.23632,0.9171,30.775,0.541,0.04094,0.61722,0.66504,14.083,0.3235,0.35787,0.27932,0.02892,77.3
task_obj_add_340466,phase,instruct-pix2pix,Add orange juice,,1.6,False,100,7.5,1.5,20260812,False,0.13789,0.96436,29.958,0.60433,0.06227,0.25019,0.82526,17.411,0.45021,0.16462,0.50992,0.03178,77.3
task_obj_remove_10197,phase,instruct-pix2pix,Remove gravel path,,1.6,False,100,7.5,1.5,20260812,False,0.29431,0.91124,24.816,0.50769,0.06504,0.43995,0.41522,13.427,0.07199,0.25139,0.76141,0.05744,77.3
task_obj_remove_657585,phase,instruct-pix2pix,Remove frisbee,,1.6,False,100,7.5,1.5,20260812,False,0.12994,0.97897,37.091,0.77268,0.04725,0.27501,0.81299,20.631,0.67752,0.17681,0.21774,0.01398,77.1
task_obj_swap_rand_mask_298147,phase,instruct-pix2pix,Replace the wizard's robe with red shirt,,1.6,False,100,7.5,1.5,20260812,False,0.37233,0.873,25.477,0.37612,0.11766,0.6584,0.36362,15.074,0.19882,0.32551,0.80303,0.05323,69.8
