image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size
car_00,S,32,a wrecked car after an accident,30,10,10,1,117.7,rotate,0,0.0,,,10131.0,0.61,512.0,336.3333333333333,182.33333333333334,,,,0.5651023983955383,0.23425394296646118,0.33084845542907715,0.2657460570335388,25.272075653076172,0.8171980381011963,25.272075653076172,0.8171980381011963,0.9549576640129089,0.05233471468091011,0.45902180671691895,2.1213202476501465,1.5235425233840942,1.2181177139282227,32
