image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,siglip_sim,siglip_blocked,edit_strength,usable,seconds
task_attr_mod_color_11699,dct_shield_y,native,identity,0.4589,0.00517,0.4589,0.00517,1.0,0.867,False,0.8,True,420.3
task_attr_mod_color_11699,dct_shield_y,native,blur1,0.1798,0.005,0.4589,0.00517,0.3918,0.97127,False,0.8,True,420.3
task_attr_mod_color_11699,dct_shield_y,native,jpeg75,0.25822,0.00407,0.4589,0.00517,0.56269,0.95851,False,0.8,True,420.3
task_attr_mod_color_11699,dct_shield_y,native,crop_resize0.1,0.56626,0.00262,0.4589,0.00517,1.23394,0.88883,False,0.8,True,420.3
task_attr_mod_color_11699,dct_shield_y,native,jpeg_then_resize75,0.18449,0.00265,0.4589,0.00517,0.40202,0.97626,False,0.8,True,420.3
task_attr_mod_color_11699,dct_shield_y,native,adverse_cleaner,0.41709,0.0016,0.4589,0.00517,0.90888,0.88165,False,0.8,True,420.3
task_attr_mod_color_136767,dct_shield_y,native,identity,0.60433,0.05435,0.60433,0.05435,1.0,0.82365,True,0.8,True,412.1
task_attr_mod_color_136767,dct_shield_y,native,blur1,0.20364,0.01557,0.60433,0.05435,0.33697,0.96433,False,0.8,True,412.1
task_attr_mod_color_136767,dct_shield_y,native,jpeg75,0.25169,0.01566,0.60433,0.05435,0.41648,0.96629,False,0.8,True,412.1
task_attr_mod_color_136767,dct_shield_y,native,crop_resize0.1,0.56477,0.00076,0.60433,0.05435,0.93454,0.93281,False,0.8,True,412.1
task_attr_mod_color_136767,dct_shield_y,native,jpeg_then_resize75,0.19766,0.01472,0.60433,0.05435,0.32707,0.97822,False,0.8,True,412.1
task_attr_mod_color_136767,dct_shield_y,native,adverse_cleaner,0.42613,0.00477,0.60433,0.05435,0.70514,0.92014,False,0.8,True,412.1
task_attr_mod_color_184837,dct_shield_y,native,identity,0.50646,0.01355,0.50646,0.01355,1.0,0.9107,False,0.8,True,412.8
task_attr_mod_color_184837,dct_shield_y,native,blur1,0.18039,0.01048,0.50646,0.01355,0.35618,0.98493,False,0.8,True,412.8
task_attr_mod_color_184837,dct_shield_y,native,jpeg75,0.24983,0.01287,0.50646,0.01355,0.49329,0.9649,False,0.8,True,412.8
task_attr_mod_color_184837,dct_shield_y,native,crop_resize0.1,0.67082,0.01486,0.50646,0.01355,1.32453,0.89154,False,0.8,True,412.8
task_attr_mod_color_184837,dct_shield_y,native,jpeg_then_resize75,0.21435,0.05551,0.50646,0.01355,0.42323,0.97334,False,0.8,True,412.8
task_attr_mod_color_184837,dct_shield_y,native,adverse_cleaner,0.46116,0.01957,0.50646,0.01355,0.91057,0.91697,False,0.8,True,412.8
task_attr_mod_color_32648,dct_shield_y,native,identity,0.53005,0.11551,0.53005,0.11551,1.0,0.73043,True,0.8,True,412.4
task_attr_mod_color_32648,dct_shield_y,native,blur1,0.22471,0.01149,0.53005,0.11551,0.42395,0.97612,False,0.8,True,412.4
task_attr_mod_color_32648,dct_shield_y,native,jpeg75,0.29617,0.02695,0.53005,0.11551,0.55875,0.91751,False,0.8,True,412.4
task_attr_mod_color_32648,dct_shield_y,native,crop_resize0.1,0.46022,0.0654,0.53005,0.11551,0.86826,0.92923,False,0.8,True,412.4
task_attr_mod_color_32648,dct_shield_y,native,jpeg_then_resize75,0.25743,0.00905,0.53005,0.11551,0.48568,0.96604,False,0.8,True,412.4
task_attr_mod_color_32648,dct_shield_y,native,adverse_cleaner,0.37683,0.03176,0.53005,0.11551,0.71093,0.93817,False,0.8,True,412.4
task_attr_mod_color_6205,dct_shield_y,native,identity,0.72114,0.01772,0.72114,0.01772,1.0,0.57782,True,0.8,True,413.5
task_attr_mod_color_6205,dct_shield_y,native,blur1,0.2344,0.06835,0.72114,0.01772,0.32505,0.94459,False,0.8,True,413.5
task_attr_mod_color_6205,dct_shield_y,native,jpeg75,0.23842,0.04595,0.72114,0.01772,0.33062,0.9276,False,0.8,True,413.5
task_attr_mod_color_6205,dct_shield_y,native,crop_resize0.1,0.67317,0.0091,0.72114,0.01772,0.93348,0.87447,False,0.8,True,413.5
task_attr_mod_color_6205,dct_shield_y,native,jpeg_then_resize75,0.16744,0.01292,0.72114,0.01772,0.23218,0.9685,False,0.8,True,413.5
task_attr_mod_color_6205,dct_shield_y,native,adverse_cleaner,0.58096,0.03825,0.72114,0.01772,0.80562,0.81443,True,0.8,True,413.5
task_env_weather_112463,dct_shield_y,native,identity,0.69168,0.13933,0.69168,0.13933,1.0,0.56224,True,0.8,True,411.7
task_env_weather_112463,dct_shield_y,native,blur1,0.18443,0.00413,0.69168,0.13933,0.26664,0.95017,False,0.8,True,411.7
task_env_weather_112463,dct_shield_y,native,jpeg75,0.35598,0.17909,0.69168,0.13933,0.51466,0.89755,False,0.8,True,411.7
task_env_weather_112463,dct_shield_y,native,crop_resize0.1,0.66817,0.20435,0.69168,0.13933,0.96601,0.82355,True,0.8,True,411.7
task_env_weather_112463,dct_shield_y,native,jpeg_then_resize75,0.15527,0.02223,0.69168,0.13933,0.22449,0.96662,False,0.8,True,411.7
task_env_weather_112463,dct_shield_y,native,adverse_cleaner,0.55234,0.13667,0.69168,0.13933,0.79855,0.81627,True,0.8,True,411.7
task_env_weather_246440,dct_shield_y,native,identity,0.46444,0.02218,0.46444,0.02218,1.0,0.88969,False,0.8,True,411.0
task_env_weather_246440,dct_shield_y,native,blur1,0.30843,0.02861,0.46444,0.02218,0.66409,0.96143,False,0.8,True,411.0
task_env_weather_246440,dct_shield_y,native,jpeg75,0.34747,0.03541,0.46444,0.02218,0.74814,0.94308,False,0.8,True,411.0
task_env_weather_246440,dct_shield_y,native,crop_resize0.1,0.64956,0.01037,0.46444,0.02218,1.39858,0.87263,False,0.8,True,411.0
task_env_weather_246440,dct_shield_y,native,jpeg_then_resize75,0.25708,0.01158,0.46444,0.02218,0.55351,0.97263,False,0.8,True,411.0
task_env_weather_246440,dct_shield_y,native,adverse_cleaner,0.44851,0.02251,0.46444,0.02218,0.96568,0.88037,False,0.8,True,411.0
task_env_weather_63722,dct_shield_y,native,identity,0.50621,0.00647,0.50621,0.00647,1.0,0.83839,False,0.8,True,411.6
task_env_weather_63722,dct_shield_y,native,blur1,0.22883,0.00324,0.50621,0.00647,0.45204,0.94263,False,0.8,True,411.6
task_env_weather_63722,dct_shield_y,native,jpeg75,0.27106,0.00125,0.50621,0.00647,0.53547,0.90935,False,0.8,True,411.6
task_env_weather_63722,dct_shield_y,native,crop_resize0.1,0.57119,0.00639,0.50621,0.00647,1.12837,0.92647,False,0.8,True,411.6
task_env_weather_63722,dct_shield_y,native,jpeg_then_resize75,0.22852,0.00136,0.50621,0.00647,0.45144,0.94328,False,0.8,True,411.6
task_env_weather_63722,dct_shield_y,native,adverse_cleaner,0.4498,0.0036,0.50621,0.00647,0.88857,0.8733,False,0.8,True,411.6
task_obj_add_40931,dct_shield_y,native,identity,0.51489,0.00301,0.51489,0.00301,1.0,0.78312,True,0.8,True,410.5
task_obj_add_40931,dct_shield_y,native,blur1,0.20114,0.00927,0.51489,0.00301,0.39065,0.97228,False,0.8,True,410.5
task_obj_add_40931,dct_shield_y,native,jpeg75,0.25472,0.00936,0.51489,0.00301,0.49472,0.8792,False,0.8,True,410.5
task_obj_add_40931,dct_shield_y,native,crop_resize0.1,0.60136,0.00452,0.51489,0.00301,1.16794,0.85547,False,0.8,True,410.5
task_obj_add_40931,dct_shield_y,native,jpeg_then_resize75,0.21464,0.00567,0.51489,0.00301,0.41686,0.95909,False,0.8,True,410.5
task_obj_add_40931,dct_shield_y,native,adverse_cleaner,0.45848,0.0097,0.51489,0.00301,0.89045,0.72247,True,0.8,True,410.5
