step,t,layer,side,content_mass_mean,content_mass_max,entropy
0,600,0,64,0.013551009818911552,0.05910450220108032,0.8854255676269531
0,600,1,64,0.032653823494911194,0.09530169516801834,1.2290903329849243
0,600,2,32,0.013365117833018303,0.07079789787530899,0.8465418219566345
0,600,3,32,0.016488773748278618,0.06333222985267639,0.5206499099731445
0,600,4,16,0.03526877611875534,0.1585264652967453,0.7887548208236694
0,600,5,16,0.05388958379626274,0.1988082230091095,0.805282711982727
0,600,6,8,0.06605584919452667,0.17429830133914948,1.5610568523406982
0,600,7,16,0.04484308511018753,0.28652650117874146,0.6103094816207886
0,600,8,16,0.03276016563177109,0.21660169959068298,0.18014058470726013
0,600,9,16,0.022585732862353325,0.204653799533844,0.2417803406715393
0,600,10,32,0.0006868736236356199,0.020882824435830116,0.01767006516456604
0,600,11,32,0.0017854984616860747,0.030736669898033142,0.12925255298614502
0,600,12,32,0.007606707513332367,0.100124292075634,0.3160594701766968
0,600,13,64,0.046645164489746094,0.14730854332447052,1.520400881767273
0,600,14,64,0.01557110995054245,0.10526417195796967,0.5185611844062805
0,600,15,64,0.011986014433205128,0.038306158035993576,0.592851459980011
5,540,0,64,0.013548685237765312,0.08051542192697525,0.8276293277740479
5,540,1,64,0.033197276294231415,0.12491586804389954,1.2161579132080078
5,540,2,32,0.013439069502055645,0.10489601641893387,0.7565063834190369
5,540,3,32,0.01660628616809845,0.06545563042163849,0.5051336884498596
5,540,4,16,0.03843412548303604,0.1723591834306717,0.7319551706314087
5,540,5,16,0.06462495028972626,0.2699350118637085,0.760429859161377
5,540,6,8,0.06115435063838959,0.17444485425949097,1.3232922554016113
5,540,7,16,0.03393842652440071,0.27634671330451965,0.3292445242404938
5,540,8,16,0.032113365828990936,0.2920897901058197,0.15490835905075073
5,540,9,16,0.0192825049161911,0.20069123804569244,0.17040526866912842
5,540,10,32,0.0011102284770458937,0.032751284539699554,0.026842806488275528
5,540,11,32,0.0030657132156193256,0.09486553817987442,0.12832751870155334
5,540,12,32,0.012393663637340069,0.16263243556022644,0.23635101318359375
5,540,13,64,0.05478506535291672,0.1916799396276474,1.5280858278274536
5,540,14,64,0.0231526680290699,0.16285642981529236,0.5605680346488953
5,540,15,64,0.012943707406520844,0.0667220875620842,0.5940955877304077
10,480,0,64,0.013127267360687256,0.08944547176361084,0.7658752202987671
10,480,1,64,0.03387012705206871,0.16921541094779968,1.1891677379608154
10,480,2,32,0.013419480994343758,0.11164607852697372,0.6871640086174011
10,480,3,32,0.01775057055056095,0.08215972036123276,0.5101251602172852
10,480,4,16,0.04266951605677605,0.20933884382247925,0.6954794526100159
10,480,5,16,0.056193284690380096,0.2565787434577942,0.6618202924728394
10,480,6,8,0.053245909512043,0.1628057062625885,1.0982998609542847
10,480,7,16,0.031889915466308594,0.2631469666957855,0.2500162124633789
10,480,8,16,0.03123432770371437,0.32113444805145264,0.14958555996418
10,480,9,16,0.019425947219133377,0.23470550775527954,0.14621931314468384
10,480,10,32,0.0010857179295271635,0.04363717511296272,0.02564256079494953
10,480,11,32,0.0033722519874572754,0.0849946066737175,0.1279744803905487
10,480,12,32,0.015186594799160957,0.18485789000988007,0.21261833608150482
10,480,13,64,0.06581524759531021,0.20284874737262726,1.5344524383544922
10,480,14,64,0.02648557350039482,0.18323472142219543,0.5812565088272095
10,480,15,64,0.01345790084451437,0.09985772520303726,0.583143413066864
15,420,0,64,0.01326377410441637,0.08803361654281616,0.7093481421470642
15,420,1,64,0.0347357839345932,0.17932577431201935,1.1634100675582886
15,420,2,32,0.012418786063790321,0.125738725066185,0.6104238629341125
15,420,3,32,0.01798360049724579,0.10060004144906998,0.4965602159500122
15,420,4,16,0.04351784288883209,0.2156819850206375,0.6522773504257202
15,420,5,16,0.04632530361413956,0.2153785228729248,0.583258330821991
15,420,6,8,0.04896187782287598,0.15504781901836395,1.006274938583374
15,420,7,16,0.02986731380224228,0.2505168318748474,0.22170835733413696
15,420,8,16,0.029415352270007133,0.28308919072151184,0.14861415326595306
15,420,9,16,0.020163465291261673,0.24471686780452728,0.13590505719184875
15,420,10,32,0.001022533979266882,0.06196840852499008,0.023785630241036415
15,420,11,32,0.0037528090178966522,0.08436471968889236,0.12781839072704315
15,420,12,32,0.016584159806370735,0.18935665488243103,0.2119634747505188
15,420,13,64,0.07352189719676971,0.20420631766319275,1.5237360000610352
15,420,14,64,0.026847437024116516,0.20802070200443268,0.5741937160491943
15,420,15,64,0.012475557625293732,0.0768025666475296,0.5572092533111572
20,360,0,64,0.01379765197634697,0.10511181503534317,0.6616108417510986
20,360,1,64,0.03575333207845688,0.17111143469810486,1.132770299911499
20,360,2,32,0.011187703348696232,0.13323119282722473,0.5375605821609497
20,360,3,32,0.01731565035879612,0.11362308263778687,0.46591681241989136
20,360,4,16,0.041607536375522614,0.21873870491981506,0.5989266633987427
20,360,5,16,0.04034203290939331,0.19147641956806183,0.5181453824043274
20,360,6,8,0.04404531419277191,0.14599111676216125,0.9316388964653015
20,360,7,16,0.02855069749057293,0.24318785965442657,0.20189043879508972
20,360,8,16,0.0283532552421093,0.28183045983314514,0.14874035120010376
20,360,9,16,0.01988779380917549,0.24820716679096222,0.12994766235351562
20,360,10,32,0.0009684495162218809,0.08128420263528824,0.022227704524993896
20,360,11,32,0.003826654050499201,0.10278530418872833,0.124699167907238
20,360,12,32,0.016737818717956543,0.18150687217712402,0.19789041578769684
20,360,13,64,0.07899647206068039,0.21213571727275848,1.51336669921875
20,360,14,64,0.025585703551769257,0.2308143675327301,0.5771167874336243
20,360,15,64,0.01166432537138462,0.0686255395412445,0.53407883644104
25,300,0,64,0.014321498572826385,0.12505537271499634,0.6207922697067261
25,300,1,64,0.03684325888752937,0.15578380227088928,1.0944628715515137
25,300,2,32,0.010073471814393997,0.1293869912624359,0.46965348720550537
25,300,3,32,0.01601269096136093,0.1199561357498169,0.42686933279037476
25,300,4,16,0.03808024898171425,0.21849432587623596,0.5336099863052368
25,300,5,16,0.03511052578687668,0.17243798077106476,0.44920235872268677
25,300,6,8,0.03822647035121918,0.13814356923103333,0.8273666501045227
25,300,7,16,0.026228787377476692,0.24219608306884766,0.18005667626857758
25,300,8,16,0.02675570175051689,0.2742580771446228,0.144778311252594
25,300,9,16,0.01940368488430977,0.22970081865787506,0.12513455748558044
25,300,10,32,0.0008148665656335652,0.07342465966939926,0.018814153969287872
25,300,11,32,0.0035169958136975765,0.09967409074306488,0.11638931930065155
