image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips,purify,strength,noise_split,proxy_gap,edit_psnr,edit_linf,edit_ssim,edit_lpips,edit_dists,edit_acutance_ratio,edit_niqe_a,edit_niqe_b,edit_clip_a,edit_siglip_a,edit_clip_b,edit_siglip_b,defimg_psnr,defimg_linf,defimg_ssim,defimg_lpips,defimg_dists,defimg_acutance_ratio,ctrl_lpips,ctrl_psnr,net_lpips
car_00,P,16,a wrecked car after an accident,100,10,10,1,389.8,rotate,0,0.0,,,10145.5,1.57,405.0,29.666666666666668,12.666666666666666,16.0,16.0,0.023222606629133224,0.07047738879919052,0.02246260643005371,0.04801478236913681,0.4775373935699463,32.537540435791016,0.31775784492492676,32.537540435791016,0.31775784492492676,0.9685153961181641,0.04801478236913681,jpeg,60,heldout,0.0,21.014062881469727,0.882370114326477,0.8082632422447205,0.2211386114358902,0.10517764091491699,1.2893593311309814,3.607388867230174,3.2614445494076016,0.21795710921287537,0.04843774065375328,0.22501620650291443,0.050024643540382385,27.185989379882812,0.5372549295425415,0.9486184120178223,0.1655660718679428,0.054450273513793945,1.002822756767273,0.15937384963035583,23.30567169189453,0.06176476180553436
car_00,P,16,a wrecked car after an accident,100,10,10,1,389.8,rotate,0,0.0,,,10145.5,1.57,405.0,29.666666666666668,12.666666666666666,16.0,16.0,0.023222606629133224,0.07047738879919052,0.02246260643005371,0.04801478236913681,0.4775373935699463,32.537540435791016,0.31775784492492676,32.537540435791016,0.31775784492492676,0.9685153961181641,0.04801478236913681,jpeg,45,heldout,0.0,21.212055206298828,0.8852485418319702,0.8066889643669128,0.22062793374061584,0.09960651397705078,1.2157325744628906,3.607388867230174,3.142542062009976,0.21795710921287537,0.04843774065375328,0.21647939085960388,0.07145309448242188,26.251331329345703,0.5529412031173706,0.9408231973648071,0.19410564005374908,0.059152185916900635,0.9977850317955017,0.18372881412506104,22.8984432220459,0.03689911961555481
car_00,P,16,a wrecked car after an accident,100,10,10,1,389.8,rotate,0,0.0,,,10145.5,1.57,405.0,29.666666666666668,12.666666666666666,16.0,16.0,0.023222606629133224,0.07047738879919052,0.02246260643005371,0.04801478236913681,0.4775373935699463,32.537540435791016,0.31775784492492676,32.537540435791016,0.31775784492492676,0.9685153961181641,0.04801478236913681,jpeg,30,heldout,0.0,21.607913970947266,0.9091576337814331,0.825080156326294,0.21926546096801758,0.09759294986724854,1.1879535913467407,3.607388867230174,3.037647740499653,0.21795710921287537,0.04843774065375328,0.21935375034809113,0.04738809913396835,25.16488265991211,0.5529412031173706,0.9277178645133972,0.2325836420059204,0.06799638271331787,0.9839023351669312,0.217988058924675,22.87649917602539,0.0012774020433425903
car_00,P,16,a wrecked car after an accident,100,10,10,1,389.8,rotate,0,0.0,,,10145.5,1.57,405.0,29.666666666666668,12.666666666666666,16.0,16.0,0.023222606629133224,0.07047738879919052,0.02246260643005371,0.04801478236913681,0.4775373935699463,32.537540435791016,0.31775784492492676,32.537540435791016,0.31775784492492676,0.9685153961181641,0.04801478236913681,noise,0.0,heldout,0.0,21.416528701782227,0.8559664487838745,0.8305767774581909,0.1877186894416809,0.08698999881744385,1.4974422454833984,3.607388867230174,4.2657854337061005,0.21795710921287537,0.04843774065375328,0.22255848348140717,0.057596709579229355,32.5374641418457,0.31775784492492676,0.9685153961181641,0.04801478236913681,0.03406059741973877,1.0069999694824219,0.0,80.0,0.1877186894416809
car_00,P,16,a wrecked car after an accident,100,10,10,1,389.8,rotate,0,0.0,,,10145.5,1.57,405.0,29.666666666666668,12.666666666666666,16.0,16.0,0.023222606629133224,0.07047738879919052,0.02246260643005371,0.04801478236913681,0.4775373935699463,32.537540435791016,0.31775784492492676,32.537540435791016,0.31775784492492676,0.9685153961181641,0.04801478236913681,noise,0.01,heldout,0.0,21.2838077545166,0.8503554463386536,0.8247637748718262,0.20175451040267944,0.09305334091186523,1.4984015226364136,3.607388867230174,4.120245400554648,0.21795710921287537,0.04843774065375328,0.22524479031562805,0.06592640280723572,31.859560012817383,0.3084377646446228,0.964488685131073,0.06247415021061897,0.03770744800567627,1.0075515508651733,0.03954797610640526,31.267223358154297,0.16220653429627419
car_00,P,16,a wrecked car after an accident,100,10,10,1,389.8,rotate,0,0.0,,,10145.5,1.57,405.0,29.666666666666668,12.666666666666666,16.0,16.0,0.023222606629133224,0.07047738879919052,0.02246260643005371,0.04801478236913681,0.4775373935699463,32.537540435791016,0.31775784492492676,32.537540435791016,0.31775784492492676,0.9685153961181641,0.04801478236913681,noise,0.02,heldout,0.0,21.108301162719727,0.8753637671470642,0.8164882659912109,0.22308918833732605,0.10362893342971802,1.4874197244644165,3.607388867230174,4.474669160837083,0.21795710921287537,0.04843774065375328,0.22718429565429688,0.07101814448833466,30.28252410888672,0.2991176247596741,0.953571081161499,0.09559934586286545,0.04910135269165039,1.0116523504257202,0.09953555464744568,27.004262924194336,0.12355363368988037
car_00,P,16,a wrecked car after an accident,100,10,10,1,389.8,rotate,0,0.0,,,10145.5,1.57,405.0,29.666666666666668,12.666666666666666,16.0,16.0,0.023222606629133224,0.07047738879919052,0.02246260643005371,0.04801478236913681,0.4775373935699463,32.537540435791016,0.31775784492492676,32.537540435791016,0.31775784492492676,0.9685153961181641,0.04801478236913681,noise,0.04,heldout,0.0,20.97048568725586,0.8563227653503418,0.8038233518600464,0.2561330199241638,0.12356209754943848,1.5011558532714844,3.607388867230174,6.145418830388691,0.21795710921287537,0.04843774065375328,0.23150596022605896,0.08189500123262405,26.86406898498535,0.30566373467445374,0.9177212715148926,0.17183129489421844,0.08401954174041748,1.0296794176101685,0.19673404097557068,23.58222007751465,0.05939897894859314
car_00,P,16,a wrecked car after an accident,100,10,10,1,389.8,rotate,0,0.0,,,10145.5,1.57,405.0,29.666666666666668,12.666666666666666,16.0,16.0,0.023222606629133224,0.07047738879919052,0.02246260643005371,0.04801478236913681,0.4775373935699463,32.537540435791016,0.31775784492492676,32.537540435791016,0.31775784492492676,0.9685153961181641,0.04801478236913681,noise,0.08,heldout,0.0,19.079620361328125,0.953019380569458,0.7188295722007751,0.36321699619293213,0.16374492645263672,1.6920428276062012,3.607388867230174,8.422199628934083,0.21795710921287537,0.04843774065375328,0.2767675518989563,0.08771268278360367,21.981433868408203,0.4517153799533844,0.8242263793945312,0.30300307273864746,0.1434459686279297,1.099901795387268,0.3299170434474945,19.68445587158203,0.03329995274543762
car_00,P,16,a wrecked car after an accident,100,10,10,1,389.8,rotate,0,0.0,,,10145.5,1.57,405.0,29.666666666666668,12.666666666666666,16.0,16.0,0.023222606629133224,0.07047738879919052,0.02246260643005371,0.04801478236913681,0.4775373935699463,32.537540435791016,0.31775784492492676,32.537540435791016,0.31775784492492676,0.9685153961181641,0.04801478236913681,quantize,256,heldout,0.0,21.42400550842285,0.8709412813186646,0.8307621479034424,0.18776267766952515,0.08719122409820557,1.496429204940796,3.607388867230174,4.276567949879252,0.21795710921287537,0.04843774065375328,0.22268162667751312,0.05936836451292038,32.52760314941406,0.3176470398902893,0.9684774279594421,0.04822415113449097,0.033986449241638184,1.0070521831512451,9.154310122438947e-12,79.99993896484375,0.18776267766037083
car_00,P,16,a wrecked car after an accident,100,10,10,1,389.8,rotate,0,0.0,,,10145.5,1.57,405.0,29.666666666666668,12.666666666666666,16.0,16.0,0.023222606629133224,0.07047738879919052,0.02246260643005371,0.04801478236913681,0.4775373935699463,32.537540435791016,0.31775784492492676,32.537540435791016,0.31775784492492676,0.9685153961181641,0.04801478236913681,quantize,64,heldout,0.0,21.34609603881836,0.8748149275779724,0.8280550241470337,0.19038717448711395,0.0891600251197815,1.5164639949798584,3.607388867230174,4.261919035385977,0.21795710921287537,0.04843774065375328,0.2222597748041153,0.056355152279138565,32.375213623046875,0.31353873014450073,0.9678391218185425,0.05143240839242935,0.0348660945892334,1.0076240301132202,0.012385888025164604,36.321109771728516,0.17800128646194935
