image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips
car_00,P,16,a wrecked car after an accident,100,10,10,1,389.8,rotate,0,0.0,,,10145.5,1.57,405.0,29.666666666666668,12.666666666666666,16.0,16.0,0.023222606629133224,0.07047738879919052,0.02246260643005371,0.04801478236913681,0.4775373935699463,32.537540435791016,0.31775784492492676,32.537540435791016,0.31775784492492676,0.9685153961181641,0.04801478236913681
car_01,P,16,a wrecked car after an accident,100,10,10,1,389.5,rotate,0,0.0,,,11506.6,2.84,254.66666666666666,16.0,12.666666666666666,16.0,16.0,0.0039113364182412624,0.03617079555988312,0.0,0.03617079555988312,0.50368332862854,35.64771270751953,0.1758580058813095,35.64771270751953,0.1758580058813095,0.9843741655349731,0.03617079555988312
dog_00,P,16,a cat sitting on the grass,100,10,10,1,389.9,rotate,0,0.0,,,11507.6,2.52,113.66666666666667,16.0,13.666666666666666,16.0,16.0,0.0023180644493550062,0.06556650251150131,0.021757006645202637,0.043809495866298676,0.47824299335479736,39.0290412902832,0.19834619760513306,39.0290412902832,0.19834619760513306,0.9879002571105957,0.043809495866298676
dog_01,P,16,a cat sitting on the grass,100,10,10,1,390.4,rotate,0,0.0,,,11506.6,4.39,153.66666666666666,16.0,13.666666666666666,16.0,16.0,0.0047823591157794,0.07862692326307297,0.03722411394119263,0.04140280932188034,0.4627758860588074,41.561702728271484,0.11378788948059082,41.561702728271484,0.11378788948059082,0.9923802614212036,0.04140280932188034
person_00,P,16,an elderly person with gray hair,100,10,10,1,390.6,rotate,0,0.0,,,11507.6,5.09,168.33333333333334,16.0,14.0,16.0,16.0,0.00328826904296875,0.07729599624872208,0.029158562421798706,0.04813743382692337,0.4708414375782013,40.42680358886719,0.09830731153488159,40.42680358886719,0.09830731153488159,0.9852973222732544,0.04813743382692337
person_01,P,16,an elderly person with gray hair,100,10,10,1,390.2,rotate,0,0.0,,,11506.6,4.08,261.3333333333333,16.333333333333332,14.0,16.0,16.0,0.007900238037109375,0.060994263738393784,0.018555432558059692,0.04243883118033409,0.4814445674419403,40.98512268066406,0.12261736392974854,40.98512268066406,0.12261736392974854,0.9833501577377319,0.04243883118033409
