condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size
N2,bird_03,0.1,0.09896065294742584,3.25,5.7012794093063395,28.30160903930664,0.8511170148849487,0.9316967725753784,0.34931033849716187,0.9413989186286926,0.09896065294742584,0.03906857967376709,1.015379548072815,0.03845192864537239,0.047644615173339844,2.499032974243164,10.045249938964844,5.960530757904053,4.915618896484375,32
