loss,L_def,L_fid,defense_mode,edit_shift,shared_mass,fid_acut,fid_pen_acut,fid_chroma,fid_pen_chroma,fid_linf_total,fid_psnr_total,fid_lpips,fid_lpips_rel,fid_ssim,fid_linf,fid_psnr,fid_pen_linf,fid_pen_lpips,fid_pen_psnr,step,stage,stage_step,lr,grad_norm
0.9835890531539917,0.9835890531539917,0.0,targeted_attn,nan,0.0164109468460083,1.3635047935167677e-06,0.0,7.271714821399655e-06,0.0,2.300739288330078e-05,118.75695037841797,2.4644425389297453e-10,2.4644425389297453e-10,0.9999998807907104,2.300739288330078e-05,118.75695037841797,0.0,0.0,0.0,0,default,0,0.1,0.00031260549440048635
0.9835656881332397,0.9835656881332397,0.0,targeted_attn,nan,0.016434311866760254,0.004488827660679817,0.0,0.0218940582126379,0.0,0.04237017035484314,48.47724533081055,0.0017808862030506134,0.0017808862030506134,0.9994115233421326,0.04237017035484314,48.47724533081055,0.0,0.0,0.0,1,default,1,0.1,0.00018175531295128167
0.9835572838783264,0.9835572838783264,0.0,targeted_attn,nan,0.016442716121673584,0.008200768381357193,0.0,0.032557517290115356,0.0,0.07029283046722412,44.77786636352539,0.003961984068155289,0.003961984068155289,0.9986326694488525,0.07029283046722412,44.77786636352539,0.010292831808328629,0.0,0.0,2,default,2,0.1,0.0002265388029627502
0.9835723638534546,0.9835723638534546,0.0,targeted_attn,nan,0.01642763614654541,0.01169769000262022,0.0,0.04083028435707092,0.0,0.09269058704376221,42.748199462890625,0.006097747012972832,0.006097747012972832,0.9978517293930054,0.09269058704376221,42.748199462890625,0.032690588384866714,0.0,0.0,3,default,3,0.1,0.0002543217851780355
0.9835636615753174,0.9835636615753174,0.0,targeted_attn,nan,0.016436338424682617,0.01457907073199749,0.0,0.04715680330991745,0.0,0.11604776978492737,41.395687103271484,0.008113663643598557,0.008113663643598557,0.9971135854721069,0.11604776978492737,41.395687103271484,0.056047771126031876,0.0,0.0,4,default,4,0.1,0.00024036846298258752
0.9835457801818848,0.9835457801818848,0.0,targeted_attn,nan,0.016454219818115234,0.0169387087225914,0.0,0.05245964229106903,0.0,0.13610783219337463,40.403709411621094,0.009951302781701088,0.009951302781701088,0.9964289665222168,0.13610783219337463,40.403709411621094,0.07610782980918884,0.0,0.0,5,default,5,0.1,0.0002528717741370201
0.9835577011108398,0.9835577011108398,0.0,targeted_attn,nan,0.016442298889160156,0.01903923600912094,0.0,0.05715951323509216,0.0,0.15393444895744324,39.59041976928711,0.011738840490579605,0.011738840490579605,0.9957370758056641,0.15393444895744324,39.59041976928711,0.09393444657325745,0.0,0.0,6,default,6,0.1,0.00023071914620231837
0.9835577011108398,0.9835577011108398,0.0,targeted_attn,nan,0.016442298889160156,0.02086661383509636,0.0,0.061096299439668655,0.0,0.16951319575309753,38.90976333618164,0.01346350647509098,0.01346350647509098,0.9950653910636902,0.16951319575309753,38.90976333618164,0.10951319336891174,0.0,0.0,7,default,7,0.1,0.0002301420463481918
0.983546257019043,0.983546257019043,0.0,targeted_attn,nan,0.01645374298095703,0.022344686090946198,0.0,0.06437046825885773,0.0,0.18508699536323547,38.3591423034668,0.015054769814014435,0.015054769814014435,0.9944404363632202,0.18508699536323547,38.3591423034668,0.12508699297904968,0.0,0.0,8,default,8,0.1,0.00017421507800463587
0.9835525751113892,0.9835525751113892,0.0,targeted_attn,nan,0.01644742488861084,0.02359488047659397,0.0,0.06762479245662689,0.0,0.19860675930976868,37.89365768432617,0.01654919795691967,0.01654919795691967,0.9938559532165527,0.19860675930976868,37.89365768432617,0.13860675692558289,0.0,0.0,9,default,9,0.1,0.00022593607718590647
