image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,phase_gain,instruct-pix2pix,turn the color of potted plant to pink,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.22628,0.88933,23.322,0.40335,0.13144,0.27873,0.73043,19.198,0.31797,0.20512,0.82948,0.06822,80.1
task_attr_mod_color_136767,phase_gain,instruct-pix2pix,turn the color of astronaut to pink,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.31511,0.85373,23.544,0.33531,0.18421,0.38731,0.67882,19.27,0.23102,0.25453,0.85285,0.0665,80.2
task_attr_mod_color_184837,phase_gain,instruct-pix2pix,turn the color of frame to pink,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.35534,0.73124,19.085,0.29218,0.22356,0.43562,0.45562,15.423,0.24031,0.30355,0.83023,0.11111,80.3
task_attr_mod_color_32648,phase_gain,instruct-pix2pix,turn the color of potion bottle to orange,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.27817,0.96906,35.359,0.46748,0.08153,0.27796,0.77925,20.169,0.62027,0.20776,0.51811,0.01706,80.4
task_attr_mod_color_6205,phase_gain,instruct-pix2pix,turn the color of toolbox to red,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.23086,0.89761,26.474,0.45184,0.15716,0.43565,0.57428,10.696,0.37071,0.28385,0.73263,0.04745,80.5
task_env_weather_112463,phase_gain,instruct-pix2pix,transform the setting to spring with blooming flowers,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.33347,0.86705,26.869,0.4623,0.08766,0.3699,0.6474,19.293,0.24063,0.17391,0.63413,0.04535,80.4
task_env_weather_133752,phase_gain,instruct-pix2pix,transform the setting to a rainy day,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.35689,0.8966,27.756,0.43408,0.10745,0.56725,0.61075,16.121,0.36658,0.34624,0.48825,0.04094,80.4
task_env_weather_181583,phase_gain,instruct-pix2pix,change the setting to a stormy day,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.35661,0.82402,27.518,0.43456,0.11049,0.68741,0.60012,13.769,0.33565,0.40061,0.40443,0.04208,80.5
task_env_weather_246440,phase_gain,instruct-pix2pix,transform the setting to autumn with falling leaves,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.38229,0.7069,17.076,0.27928,0.16679,0.46315,0.44783,16.061,0.13457,0.23648,1.0,0.14002,80.4
task_env_weather_63722,phase_gain,instruct-pix2pix,change the setting to a snowy landscape,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.29207,0.83607,21.628,0.33405,0.14825,0.33827,0.68528,18.704,0.21524,0.21118,0.84683,0.08291,80.6
task_obj_add_13726,phase_gain,instruct-pix2pix,Add subscribe button,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.37607,0.79517,22.512,0.31295,0.18895,0.48386,0.50768,16.82,0.15818,0.36868,0.77684,0.07489,80.5
task_obj_add_340466,phase_gain,instruct-pix2pix,Add orange juice,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.23649,0.9026,25.424,0.46998,0.14587,0.34647,0.75238,17.04,0.35881,0.23274,0.60107,0.05355,80.3
task_obj_add_40931,phase_gain,instruct-pix2pix,Add the blood on snout,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.50465,0.76798,21.472,0.27973,0.18273,0.50025,0.41275,15.886,0.19806,0.36074,0.87509,0.08441,80.4
task_obj_add_581286,phase_gain,instruct-pix2pix,Add sauce,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.25245,0.92355,31.316,0.55557,0.10788,0.33846,0.65295,16.048,0.34282,0.22381,0.54022,0.02718,80.4
task_obj_add_692065,phase_gain,instruct-pix2pix,Add monk,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.28416,0.8333,23.045,0.48399,0.13277,0.33732,0.70207,20.666,0.35514,0.17691,0.74539,0.07043,80.3
task_obj_remove_10197,phase_gain,instruct-pix2pix,Remove gravel path,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.38688,0.78898,21.167,0.37724,0.13267,0.47361,0.33461,12.91,0.04956,0.27392,0.98318,0.08743,80.4
